key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_JOBDRG520_01690_SEQ_00,阿德内尔占星台的雅伯里克十分担心厄丝蒂安。
1,TEXT_JOBDRG520_01690_SEQ_01,接受了雅伯里克的委托，准备开始对厄丝蒂安进行训练。和库尔札斯西部高地的征龙像附近的厄丝蒂安谈谈。
2,TEXT_JOBDRG520_01690_SEQ_02,打倒了试图袭击倒在地上的厄丝蒂安的敌人。救助征龙像附近的厄丝蒂安。
3,TEXT_JOBDRG520_01690_SEQ_03,在救助了厄丝蒂安之后，她委托冒险者为她做示范。前往库尔札斯西部高地的黑铁大桥以西，在<hex:02280CFF05>EObj<hex:F61E9CA60103>张望并讨伐出现的龙族眷属。
4,TEXT_JOBDRG520_01690_SEQ_04,讨伐了出现的龙族眷属，为厄丝蒂安做了示范。和黑铁大桥以西的厄斯蒂安谈谈。
5,TEXT_JOBDRG520_01690_SEQ_05,和厄丝蒂安进行了交谈。为了向厄丝蒂安说明龙骑士的战斗方法而重新审视自身时，掌握了全新的技能。向厄丝蒂安说明情况。
6,TEXT_JOBDRG520_01690_SEQ_06,空
7,TEXT_JOBDRG520_01690_SEQ_07,空
8,TEXT_JOBDRG520_01690_SEQ_08,空
9,TEXT_JOBDRG520_01690_SEQ_09,空
10,TEXT_JOBDRG520_01690_SEQ_10,空
11,TEXT_JOBDRG520_01690_SEQ_11,空
12,TEXT_JOBDRG520_01690_SEQ_12,空
13,TEXT_JOBDRG520_01690_SEQ_13,空
14,TEXT_JOBDRG520_01690_SEQ_14,空
15,TEXT_JOBDRG520_01690_SEQ_15,空
16,TEXT_JOBDRG520_01690_SEQ_16,空
17,TEXT_JOBDRG520_01690_SEQ_17,空
18,TEXT_JOBDRG520_01690_SEQ_18,空
19,TEXT_JOBDRG520_01690_SEQ_19,空
20,TEXT_JOBDRG520_01690_SEQ_20,空
21,TEXT_JOBDRG520_01690_SEQ_21,空
22,TEXT_JOBDRG520_01690_SEQ_22,空
23,TEXT_JOBDRG520_01690_SEQ_23,空
24,TEXT_JOBDRG520_01690_TODO_00,与征龙像附近的厄丝蒂安汇合
25,TEXT_JOBDRG520_01690_TODO_01,救助厄丝蒂安
26,TEXT_JOBDRG520_01690_TODO_02,在<hex:02280CFF05>EObj<hex:F61E9CA60103>张望 讨伐出现的龙族眷属
27,TEXT_JOBDRG520_01690_TODO_03,和厄丝蒂安对话
28,TEXT_JOBDRG520_01690_TODO_04,空
29,TEXT_JOBDRG520_01690_TODO_05,空
30,TEXT_JOBDRG520_01690_TODO_06,空
31,TEXT_JOBDRG520_01690_TODO_07,空
32,TEXT_JOBDRG520_01690_TODO_08,空
33,TEXT_JOBDRG520_01690_TODO_09,空
34,TEXT_JOBDRG520_01690_TODO_10,空
35,TEXT_JOBDRG520_01690_TODO_11,空
36,TEXT_JOBDRG520_01690_TODO_12,空
37,TEXT_JOBDRG520_01690_TODO_13,空
38,TEXT_JOBDRG520_01690_TODO_14,空
39,TEXT_JOBDRG520_01690_TODO_15,空
40,TEXT_JOBDRG520_01690_TODO_16,空
41,TEXT_JOBDRG520_01690_TODO_17,空
42,TEXT_JOBDRG520_01690_TODO_18,空
43,TEXT_JOBDRG520_01690_TODO_19,空
44,TEXT_JOBDRG520_01690_TODO_20,空
45,TEXT_JOBDRG520_01690_TODO_21,空
46,TEXT_JOBDRG520_01690_TODO_22,空
47,TEXT_JOBDRG520_01690_TODO_23,空
