key,0,1
#,,
offset,0,4
Int32,String,String
0,TEXT_MANFST008_00448_SEQ_00,神勇队的队长卢因，有事情要告诉冒险者。
1,TEXT_MANFST008_00448_SEQ_01,身为“大御灵祭典”主角的冒险者，必须完成准备工作后，才能参加祭典。找魔女咖啡馆的缪恩谈谈。
2,TEXT_MANFST008_00448_SEQ_02,在与元灵关系密切的格里达尼亚，大御灵祭典被看做是极其重要的仪式。去找刻木匠行会的贝亚坦，领取祭典所需的物品。
3,TEXT_MANFST008_00448_SEQ_03,从贝亚坦那里得到了桐木小箱。将桐木小箱交给魔女咖啡馆的缪恩看看。
4,TEXT_MANFST008_00448_SEQ_04,小箱中装着<hex:02280BFF05>Item<hex:F20A5B0103>。据说，默诺阿面具是用长老树上削下的特别木材制作而成的。完成了祭典的准备工作，等待祭典的到来。
5,TEXT_MANFST008_00448_SEQ_05,空
6,TEXT_MANFST008_00448_SEQ_06,空
7,TEXT_MANFST008_00448_SEQ_07,空
8,TEXT_MANFST008_00448_SEQ_08,空
9,TEXT_MANFST008_00448_SEQ_09,空
10,TEXT_MANFST008_00448_SEQ_10,空
11,TEXT_MANFST008_00448_SEQ_11,空
12,TEXT_MANFST008_00448_SEQ_12,空
13,TEXT_MANFST008_00448_SEQ_13,空
14,TEXT_MANFST008_00448_SEQ_14,空
15,TEXT_MANFST008_00448_SEQ_15,空
16,TEXT_MANFST008_00448_SEQ_16,空
17,TEXT_MANFST008_00448_SEQ_17,空
18,TEXT_MANFST008_00448_SEQ_18,空
19,TEXT_MANFST008_00448_SEQ_19,空
20,TEXT_MANFST008_00448_SEQ_20,空
21,TEXT_MANFST008_00448_SEQ_21,空
22,TEXT_MANFST008_00448_SEQ_22,空
23,TEXT_MANFST008_00448_SEQ_23,空
24,TEXT_MANFST008_00448_TODO_00,请教魔女咖啡馆的缪恩
25,TEXT_MANFST008_00448_TODO_01,从贝亚坦那里领取祭典所需的物品
26,TEXT_MANFST008_00448_TODO_02,让缪恩查看桐木小箱
27,TEXT_MANFST008_00448_TODO_03,空
28,TEXT_MANFST008_00448_TODO_04,空
29,TEXT_MANFST008_00448_TODO_05,空
30,TEXT_MANFST008_00448_TODO_06,空
31,TEXT_MANFST008_00448_TODO_07,空
32,TEXT_MANFST008_00448_TODO_08,空
33,TEXT_MANFST008_00448_TODO_09,空
34,TEXT_MANFST008_00448_TODO_10,空
35,TEXT_MANFST008_00448_TODO_11,空
36,TEXT_MANFST008_00448_TODO_12,空
37,TEXT_MANFST008_00448_TODO_13,空
38,TEXT_MANFST008_00448_TODO_14,空
39,TEXT_MANFST008_00448_TODO_15,空
40,TEXT_MANFST008_00448_TODO_16,空
41,TEXT_MANFST008_00448_TODO_17,空
42,TEXT_MANFST008_00448_TODO_18,空
43,TEXT_MANFST008_00448_TODO_19,空
44,TEXT_MANFST008_00448_TODO_20,空
45,TEXT_MANFST008_00448_TODO_21,空
46,TEXT_MANFST008_00448_TODO_22,空
47,TEXT_MANFST008_00448_TODO_23,空
48,TEXT_MANFST008_00448_LEWIN_000_1,"<hex:022903EB0203>,<hex:02100103>你的表现不仅得到了大家的认可……"
49,TEXT_MANFST008_00448_LEWIN_000_2,就连嘉恩·艾大人也对你称赞有加！
50,TEXT_MANFST008_00448_LEWIN_000_3,而且，还成为了“大御灵祭典”的主角！<hex:02100103>身为外来者的你或许不明白这其中的含义，<hex:02100103>这可是莫大的光荣啊。
51,TEXT_MANFST008_00448_LEWIN_000_4,那么，现在就要准备祭典的相关事宜了。
