key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_SUBSEA062_00474_SEQ_00,盛夏农庄的康玛尔需要找人去送高级恢复药。
1,TEXT_SUBSEA062_00474_SEQ_01,开垦者小仓聚集着当过海盗的农夫，经常有人在这里打架斗殴。因此，医治伤病所必须的常备药被用光了。将<hex:02280BFF05>Item<hex:F211C80103>交给在开垦者小仓的威达洛夫。
2,TEXT_SUBSEA062_00474_SEQ_02,当过海盗的农夫们没有将心思放在干农活上，每天只知道打架。真希望他们有一天能够全心全意地去干农活。
3,TEXT_SUBSEA062_00474_SEQ_03,
4,TEXT_SUBSEA062_00474_SEQ_04,
5,TEXT_SUBSEA062_00474_SEQ_05,
6,TEXT_SUBSEA062_00474_SEQ_06,
7,TEXT_SUBSEA062_00474_SEQ_07,
8,TEXT_SUBSEA062_00474_SEQ_08,
9,TEXT_SUBSEA062_00474_SEQ_09,
10,TEXT_SUBSEA062_00474_SEQ_10,
11,TEXT_SUBSEA062_00474_SEQ_11,
12,TEXT_SUBSEA062_00474_SEQ_12,
13,TEXT_SUBSEA062_00474_SEQ_13,
14,TEXT_SUBSEA062_00474_SEQ_14,
15,TEXT_SUBSEA062_00474_SEQ_15,
16,TEXT_SUBSEA062_00474_SEQ_16,
17,TEXT_SUBSEA062_00474_SEQ_17,
18,TEXT_SUBSEA062_00474_SEQ_18,
19,TEXT_SUBSEA062_00474_SEQ_19,
20,TEXT_SUBSEA062_00474_SEQ_20,
21,TEXT_SUBSEA062_00474_SEQ_21,
22,TEXT_SUBSEA062_00474_SEQ_22,
23,TEXT_SUBSEA062_00474_SEQ_23,
24,TEXT_SUBSEA062_00474_TODO_00,将<hex:02280BFF05>Item<hex:F211C80103>交给威达洛夫
25,TEXT_SUBSEA062_00474_TODO_01,
26,TEXT_SUBSEA062_00474_TODO_02,
27,TEXT_SUBSEA062_00474_TODO_03,
28,TEXT_SUBSEA062_00474_TODO_04,
29,TEXT_SUBSEA062_00474_TODO_05,
30,TEXT_SUBSEA062_00474_TODO_06,
31,TEXT_SUBSEA062_00474_TODO_07,
32,TEXT_SUBSEA062_00474_TODO_08,
33,TEXT_SUBSEA062_00474_TODO_09,
34,TEXT_SUBSEA062_00474_TODO_10,
35,TEXT_SUBSEA062_00474_TODO_11,
36,TEXT_SUBSEA062_00474_TODO_12,
37,TEXT_SUBSEA062_00474_TODO_13,
38,TEXT_SUBSEA062_00474_TODO_14,
39,TEXT_SUBSEA062_00474_TODO_15,
40,TEXT_SUBSEA062_00474_TODO_16,
41,TEXT_SUBSEA062_00474_TODO_17,
42,TEXT_SUBSEA062_00474_TODO_18,
43,TEXT_SUBSEA062_00474_TODO_19,
44,TEXT_SUBSEA062_00474_TODO_20,
45,TEXT_SUBSEA062_00474_TODO_21,
46,TEXT_SUBSEA062_00474_TODO_22,
47,TEXT_SUBSEA062_00474_TODO_23,
48,TEXT_SUBSEA062_00474_KHANMHAR_000_1,你要去开垦者小仓办事吗？<hex:02100103>如果去的话，能不能顺便把<hex:02280BFF05>Item<hex:F211C80103><hex:02100103>交给一个叫威达洛夫的人。
49,TEXT_SUBSEA062_00474_KHANMHAR_000_2,那里是当过海盗的农夫们休息的地方，<hex:02100103>因此总是有人打架闹事。<hex:02100103>有联络说，那里的常备药快用光了。
50,TEXT_SUBSEA062_00474_KHANMHAR_000_3,啊，<hex:02280BFF05>Item<hex:F211C80103>的话，<hex:02100103>可以从盛夏农庄的杂用商人手中购买到。<hex:02100103>那么就拜托你了。
51,TEXT_SUBSEA062_00474_WYDALOEF_000_11,<hex:02280BFF05>Item<hex:F211C80103>已经彻底用光了。<hex:02100103>现在要是有人打架的话，<hex:02100103>即使出现伤员，也没有办法医治……
52,TEXT_SUBSEA062_00474_WYDALOEF_000_12,你特意筹备这些给我，真是太感谢了！<hex:02100103>这样的话，无论何时有人打架都不怕了。<hex:02100103>不过……如果没人打架的话，才是最好不过的。
53,TEXT_SUBSEA062_00474_WYDALOEF_000_13,看来那帮当过海盗的家伙，<hex:02100103>觉得朴素的田地劳作很无聊啊。<hex:02100103>所以选择用打架的方式来发泄内心的苦闷。
54,TEXT_SUBSEA062_00474_WYDALOEF_000_14,干农活的确是件既辛苦又乏味的工作，<hex:02100103>但是在作物结实时，收获到的那份感动却是独一无二的。<hex:02100103>真希望那帮家伙能早点明白这一点。
