key,0
#,Name
offset,0
int32,str
0,
1,武器
2,制作工具
3,采集工具
4,防具
5,饰品
6,药品食品
7,素材
8,其他
9,格斗武器
10,剑
11,斧
12,弓
13,长枪
14,咒杖
15,幻杖
16,魔导书
17,盾
18,投掷武器
19,刻木工具
20,锻铁工具
21,铸甲工具
22,雕金工具
23,制革工具
24,裁衣工具
25,炼金工具
26,烹调工具
27,采矿工具
28,园艺工具
29,捕鱼用具
30,钓饵
31,头部防具
32,内衣
33,身体防具
34,内裤
35,腿部防具
36,手部防具
37,脚部防具
38,腰部防具
39,项链
40,耳饰
41,手镯
42,戒指
43,药品
44,食材
45,食品
46,水产品
47,石材
48,金属
49,木材
50,布料
51,皮革
52,骨材
53,炼金原料
54,染料
55,部件
56,一般家具
57,魔晶石
58,水晶
59,触媒
60,杂货
61,灵魂水晶
62,箭
63,任务道具
64,其他
65,室外建材
66,室内建材
67,庭具
68,椅子睡床
69,桌台
70,桌上
71,壁挂
72,地毯
73,双剑
74,杂货（季节活动）
75,宠物
76,双手剑
77,火枪
78,天球仪
79,飞空艇/潜水艇部件
80,管弦乐琴关联物品
81,栽培用品
82,绘画作品
83,武士刀
84,刺剑
85,魔导书（学者专用）
86,枪刃
87,投掷武器
88,双手镰刀
89,贤具
90,杂货（学习/收录类）
91,蛇武剑
92,画笔
93,
94,
95,
96,
97,
98,
99,
100,
