key,9
#,Name
offset,0
Int32,String
10001,剑术师01
10002,剑术师02
10003,剑术师03
10004,剑术师04
10005,剑术师05
10006,剑术师06
10007,剑术师07
10008,剑术师08
10009,剑术师09
10010,剑术师10
10011,剑术师11
10012,剑术师12
10013,剑术师13
10014,剑术师14
10015,剑术师15
10016,剑术师16
10017,剑术师17
10018,剑术师18
10019,剑术师19
10020,剑术师20
10021,剑术师21
10022,剑术师22
10023,剑术师23
10024,剑术师24
10025,剑术师25
10026,剑术师26
10027,剑术师27
10028,剑术师28
10029,剑术师29
10030,剑术师30
10031,剑术师31
10032,剑术师32
10033,剑术师33
10034,剑术师34
10035,剑术师35
10036,剑术师36
10037,剑术师37
10038,剑术师38
10039,剑术师39
10040,剑术师40
10041,剑术师41
10042,剑术师42
10043,剑术师43
10044,剑术师44
10045,剑术师45
10046,剑术师46
10047,剑术师47
10048,剑术师48
10049,剑术师49
10050,剑术师50
20001,格斗家01
20002,格斗家02
20003,格斗家03
20004,格斗家04
20005,格斗家05
20006,格斗家06
20007,格斗家07
20008,格斗家08
20009,格斗家09
20010,格斗家10
20011,格斗家11
20012,格斗家12
20013,格斗家13
20014,格斗家14
20015,格斗家15
20016,格斗家16
20017,格斗家17
20018,格斗家18
20019,格斗家19
20020,格斗家20
20021,格斗家21
20022,格斗家22
20023,格斗家23
20024,格斗家24
20025,格斗家25
20026,格斗家26
20027,格斗家27
20028,格斗家28
20029,格斗家29
20030,格斗家30
20031,格斗家31
20032,格斗家32
20033,格斗家33
20034,格斗家34
20035,格斗家35
20036,格斗家36
20037,格斗家37
20038,格斗家38
20039,格斗家39
20040,格斗家40
20041,格斗家41
20042,格斗家42
20043,格斗家43
20044,格斗家44
20045,格斗家45
20046,格斗家46
20047,格斗家47
20048,格斗家48
20049,格斗家49
20050,格斗家50
30001,斧术师01
30002,斧术师02
30003,斧术师03
30004,斧术师04
30005,斧术师05
30006,斧术师06
30007,斧术师07
30008,斧术师08
30009,斧术师09
30010,斧术师10
30011,斧术师11
30012,斧术师12
30013,斧术师13
30014,斧术师14
30015,斧术师15
30016,斧术师16
30017,斧术师17
30018,斧术师18
30019,斧术师19
30020,斧术师20
30021,斧术师21
30022,斧术师22
30023,斧术师23
30024,斧术师24
30025,斧术师25
30026,斧术师26
30027,斧术师27
30028,斧术师28
30029,斧术师29
30030,斧术师30
30031,斧术师31
30032,斧术师32
30033,斧术师33
30034,斧术师34
30035,斧术师35
30036,斧术师36
30037,斧术师37
30038,斧术师38
30039,斧术师39
30040,斧术师40
30041,斧术师41
30042,斧术师42
30043,斧术师43
30044,斧术师44
30045,斧术师45
30046,斧术师46
30047,斧术师47
30048,斧术师48
30049,斧术师49
30050,斧术师50
40001,枪术师01
40002,枪术师02
40003,枪术师03
40004,枪术师04
40005,枪术师05
40006,枪术师06
40007,枪术师07
40008,枪术师08
40009,枪术师09
40010,枪术师10
40011,枪术师11
40012,枪术师12
40013,枪术师13
40014,枪术师14
40015,枪术师15
40016,枪术师16
40017,枪术师17
40018,枪术师18
40019,枪术师19
40020,枪术师20
40021,枪术师21
40022,枪术师22
40023,枪术师23
40024,枪术师24
40025,枪术师25
40026,枪术师26
40027,枪术师27
40028,枪术师28
40029,枪术师29
40030,枪术师30
40031,枪术师31
40032,枪术师32
40033,枪术师33
40034,枪术师34
40035,枪术师35
40036,枪术师36
40037,枪术师37
40038,枪术师38
40039,枪术师39
40040,枪术师40
40041,枪术师41
40042,枪术师42
40043,枪术师43
40044,枪术师44
40045,枪术师45
40046,枪术师46
40047,枪术师47
40048,枪术师48
40049,枪术师49
40050,枪术师50
50001,弓箭手01
50002,弓箭手02
50003,弓箭手03
50004,弓箭手04
50005,弓箭手05
50006,弓箭手06
50007,弓箭手07
50008,弓箭手08
50009,弓箭手09
50010,弓箭手10
50011,弓箭手11
50012,弓箭手12
50013,弓箭手13
50014,弓箭手14
50015,弓箭手15
50016,弓箭手16
50017,弓箭手17
50018,弓箭手18
50019,弓箭手19
50020,弓箭手20
50021,弓箭手21
50022,弓箭手22
50023,弓箭手23
50024,弓箭手24
50025,弓箭手25
50026,弓箭手26
50027,弓箭手27
50028,弓箭手28
50029,弓箭手29
50030,弓箭手30
50031,弓箭手31
50032,弓箭手32
50033,弓箭手33
50034,弓箭手34
50035,弓箭手35
50036,弓箭手36
50037,弓箭手37
50038,弓箭手38
50039,弓箭手39
50040,弓箭手40
50041,弓箭手41
50042,弓箭手42
50043,弓箭手43
50044,弓箭手44
50045,弓箭手45
50046,弓箭手46
50047,弓箭手47
50048,弓箭手48
50049,弓箭手49
50050,弓箭手50
60001,幻术师01
60002,幻术师02
60003,幻术师03
60004,幻术师04
60005,幻术师05
60006,幻术师06
60007,幻术师07
60008,幻术师08
60009,幻术师09
60010,幻术师10
60011,幻术师11
60012,幻术师12
60013,幻术师13
60014,幻术师14
60015,幻术师15
60016,幻术师16
60017,幻术师17
60018,幻术师18
60019,幻术师19
60020,幻术师20
60021,幻术师21
