key,0
#,Description
offset,0
int32,str
2000000,
2000001,
2000002,
2000003,
2000004,
2000005,
2000006,
2000007,
2000008,
2000009,
2000010,
2000011,
2000012,
2000013,
2000014,
2000015,
2000016,
2000017,
2000018,
2000019,
2000020,
2000021,橡子乐园的少女奥妮莉非常喜欢的发饰。
2000022,
2000023,
2000024,新人刻木匠忘记带走的工具箱。
2000025,
2000026,
2000027,
2000028,园艺工所给的阿泽玛玫瑰花。
2000029,塔塔索萨所给的小型金具。
2000030,
2000031,
2000032,
2000033,
2000034,
2000035,
2000036,
2000037,
2000038,一种特别制作的糖果，一闪一闪的好像火属性水晶。
2000039,一种特别制作的糖果，一闪一闪的好像风属性水晶。
2000040,一种特别制作的糖果，一闪一闪的好像土属性水晶。
2000041,气体生物爆弹怪的拇指。
2000042,南瓜制作的灯笼，据说是模仿传说中的南瓜妖怪的外型制作的。
2000043,气体生物爆弹怪的拇指。
2000044,一种手持烟花棒，能够发出非常漂亮的火花。
2000045,一种特别制作的糖果，一闪一闪的好像火属性水晶。
2000046,一种特别制作的糖果，一闪一闪的好像风属性水晶。
2000047,一种特别制作的糖果，一闪一闪的好像土属性水晶。
2000048,气体生物爆弹怪的拇指。
2000049,南瓜制作的灯笼，据说是模仿传说中的南瓜妖怪的外型制作的。
2000050,气体生物爆弹怪的拇指。
2000051,一种手持烟花棒，能够发出非常漂亮的火花。
2000052,一种特别制作的糖果，一闪一闪的好像火属性水晶。
2000053,一种特别制作的糖果，一闪一闪的好像风属性水晶。
2000054,一种特别制作的糖果，一闪一闪的好像土属性水晶。
2000055,气体生物爆弹怪的拇指。
2000056,南瓜制作的灯笼，据说是模仿传说中的南瓜妖怪的外型制作的。
2000057,气体生物爆弹怪的拇指。
2000058,一种手持烟花棒，能够发出非常漂亮的火花。
2000059,
2000060,
2000061,加比诺老爹在他的小屋里所给的药水。
2000062,沙蚤的卵囊。
2000063,
2000064,
2000065,
2000066,
2000067,
2000068,
2000069,
2000070,
2000071,变色龙的蛋。
2000072,
2000073,
2000074,魔女咖啡馆店主缪恩亲手做的鳗鱼派。
