key,0,9
#,Name,Instrument
offset,16,4
int32,str,str
0,,
1,047harp,竖琴
2,001grandpiano,钢琴
3,026steelguitar,鲁特琴
4,046pizzicato,提琴拨弦
5,074flute,长笛
6,069oboe,双簧管
7,072clarinet,单簧管
8,073piccolo,横笛
9,076panflute,排箫
10,048timpani,定音鼓
11,097bongo,邦戈鼓
12,098bd,低音鼓
13,099snare,小军鼓
14,100cymbal,镲
15,057trumpet,小号
16,058trombone,长号
17,059tuba,大号
18,061frenchhorn,圆号
19,066altosax,萨克斯管
20,041violin,小提琴
21,042viola,中提琴
22,043cello,大提琴
23,044contrabass,低音提琴
24,030driveguitar,电吉他：过载
25,028cleanguitar,电吉他：清音
26,029muteguitar,电吉他：闷音
27,031powerguitar,电吉他：重力和弦
28,032FXguitar,电吉他：特殊奏法
