key,2,7
#,GridText,Text
offset,4,0
int32,str,str
0,,无
1,,★ 相片
2,,★ 拍立得
3,,★ 电影
4,,★ 浮世绘
5,,★ 上下装饰1
6,,★ 上下装饰2
7,,★ 壁式画框
8,,★ 不规则
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,◆ 简洁1
18,,◆ 日记
19,,◆ 永结同心
20,,◆ 怪物狩猎1
21,GroupPoseFrame9grid001,◆ 相片
22,GroupPoseFrame9grid002,◆ 拍立得
23,GroupPoseFrame9grid003,◆ 电影
24,,◆ 怪物狩猎2
25,,◆ 九宫幻卡1
26,,◆ 九宫幻卡2
27,,◆ 简洁2
28,,◆ 碧海内墙
29,,◆ 密林内墙
30,,◆ 黄沙内墙
31,,◆ <hex:0212027103> Fan Festival 1
32,,◆ <hex:0212027103> Fan Festival 2
33,,◆ <hex:0212027103> Fan Festival 3
34,,◆ <hex:0212027103> Fan Festival 4
35,,◆ <hex:0212027103> Fan Festival 5
36,,◆ <hex:0212027103> Fan Festival 6
37,,◆ <hex:0212027103> Fan Festival 7
38,,◆ 简洁3
39,,
40,,
41,,
42,,
43,,
44,,
45,,
46,,
47,,
48,,
49,,
50,,
51,,
52,,
53,,◆ 五线谱
54,,◆ 无人岛1
55,,◆ 无人岛2
56,,
57,,
58,,
59,,
60,,
61,,
62,,
63,,
64,,
65,,
66,,◆ 版本标志
67,,◆ 白色花边
68,,◆ 黑色花边
69,,◆ 金属1
70,,◆ 金属2
71,,◆ 角花1
72,,◆ 角花2
