key,1
#,
offset,0
Int32,String
0,
1,科瑞尔山的最高处有一只陆行鸟雏鸟动弹不得。<hex:02100103>躲避炸弹，救出陆行鸟雏鸟！
2,科瑞尔山的最高处有一只陆行鸟雏鸟动弹不得。<hex:02100103>躲避炸弹，救出陆行鸟雏鸟！
3,科瑞尔山的最高处有一只陆行鸟雏鸟动弹不得。<hex:02100103>躲避炸弹，救出陆行鸟雏鸟！
4,科瑞尔山的最高处有一只陆行鸟雏鸟动弹不得。<hex:02100103>躲避炸弹，救出陆行鸟雏鸟！
5,科瑞尔山的最高处有一只陆行鸟雏鸟动弹不得。<hex:02100103>躲避炸弹，救出陆行鸟雏鸟！
6,科瑞尔山的最高处有一只陆行鸟雏鸟动弹不得。<hex:02100103>躲避炸弹，救出陆行鸟雏鸟！
7,科瑞尔山的最高处有一只陆行鸟雏鸟动弹不得。<hex:02100103>躲避炸弹，救出陆行鸟雏鸟！
8,巨人柱的最高处有一只陆行鸟雏鸟动弹不得。<hex:02100103>躲避炸弹，救出陆行鸟雏鸟！
9,巨人柱的最高处有一只陆行鸟雏鸟动弹不得。<hex:02100103>躲避炸弹，救出陆行鸟雏鸟！
10,巨人柱的最高处有一只陆行鸟雏鸟动弹不得。<hex:02100103>躲避炸弹，救出陆行鸟雏鸟！
11,巨人柱的最高处有一只陆行鸟雏鸟动弹不得。<hex:02100103>躲避炸弹，救出陆行鸟雏鸟！
12,巨人柱的最高处有一只陆行鸟雏鸟动弹不得。<hex:02100103>躲避炸弹，救出陆行鸟雏鸟！
13,巨人柱的最高处有一只陆行鸟雏鸟动弹不得。<hex:02100103>躲避炸弹，救出陆行鸟雏鸟！
14,巨人柱的最高处有一只陆行鸟雏鸟动弹不得。<hex:02100103>躲避炸弹，救出陆行鸟雏鸟！
