key,8
#,
offset,0
Int32,String
0,""
1,"円形白無地フィールド"
2,"円形白タイルフィールド"
3,"円形グレー無地フィールド"
4,"圆形格子底"
5,"四角形白無地フィールド"
6,"四角形白タイルフィールド"
7,"四角形グレー無地フィールド"
8,"正方形格子底"
9,"圆形范围攻击"
10,"扇形范围攻击"
11,"直线范围攻击"
12,"线"
13,"视线攻击"
14,"分摊伤害攻击"
15,"分摊伤害攻击：直线型"
16,"距离衰减攻击"
17,"环形范围攻击"
18,"剑术师"
19,"格斗家"
20,"斧术师"
21,"枪术师"
22,"弓箭手"
23,"幻术师"
24,"咒术师"
25,"秘术师"
26,"双剑师"
27,"骑士"
28,"武僧"
29,"战士"
30,"龙骑士"
31,"吟游诗人"
32,"白魔法师"
33,"黑魔法师"
34,"召唤师"
35,"学者"
36,"忍者"
37,"机工士"
38,"暗黑骑士"
39,"占星术士"
40,"武士"
41,"赤魔法师"
42,"青魔法师"
43,"绝枪战士"
44,"舞者"
45,"钐镰客"
46,"贤者"
47,"防护职业"
48,"防护职业1"
49,"防护职业2"
50,"治疗职业"
51,"治疗职业1"
52,"治疗职业2"
53,"进攻职业"
54,"进攻职业1"
55,"进攻职业2"
56,"进攻职业3"
57,"进攻职业4"
58,"DPS5"
59,"DPS6"
60,"小型敌人"
61,"エネミー小2"
62,"中型敌人"
63,"エネミー中2"
64,"大型敌人"
65,"攻击1"
66,"攻击2"
67,"攻击3"
68,"攻击4"
69,"攻击5"
70,"止步1"
71,"止步2"
72,"止步3"
73,"禁止1"
74,"禁止2"
75,"方块"
76,"圆圈"
77,"十字"
78,"三角"
79,"场景标记A"
80,"场景标记B"
81,"场景标记C"
82,"场景标记D"
83,"场景标记1"
84,"场景标记2"
85,"场景标记3"
86,"场景标记4"
87,"圆圈"
88,"叉"
89,"三角"
90,"方块"
91,"未使用"
92,"未使用"
93,"未使用"
94,"箭头"
95,"未使用"
96,"未使用"
97,"未使用"
98,"未使用"
99,"未使用"
100,"文字"
101,"蝰蛇剑士"
102,"绘灵法师"
103,"旋转"
104,"図形：矢印右回り"
105,"分组"
106,"分摊伤害攻击：连续型"
107,"距离衰减攻击：特定对象型"
108,"强攻击"
109,"击退攻击：放射型"
110,"击退攻击：直线型"
111,"踩塔机制"
112,"针对目标的预兆"
113,"强化状态"
114,"弱化状态"
115,"攻击6"
116,"攻击7"
117,"攻击8"
118,"近战职业"
119,"远程职业"
120,"远程物理职业"
121,"远程魔法职业"
122,"纯粹治疗职业"
123,"护罩治疗职业"
124,"圆形灰底"
125,"正方形灰底"
126,"圆形范围攻击：移动型"
127,"1人用区域"
128,"2人用区域"
129,"3人用区域"
130,"4人用区域"
131,"瞄准标记（红色）"
132,"瞄准标记（蓝色）"
133,"瞄准标记（紫色）"
134,"瞄准标记（绿色）"
135,"高光圆圈"
136,"高光叉"
137,"高光方块"
138,"高光三角"
139,"顺时针旋转"
140,"逆时针旋转"
141,""
