key,1,2
#,Name,Description
offset,0,4
int32,str,str
0,,
1,胜利的荣光1,讨伐100个敌人。
2,胜利的荣光2,讨伐500个敌人。
3,胜利的荣光3,讨伐1000个敌人。
4,胜利的荣光4,讨伐5000个敌人。
5,胜利的荣光5,讨伐10000个敌人。
6,胜利的荣光6,讨伐50000个敌人。
7,战争女神的垂青,讨伐100000个敌人。
8,拉诺西亚的精英猎手,成功讨伐以下恶名精英：巴洛梅兹、狡黠赛克斯、暴食格特鲁德、爆弹男爵、未名士兵之灵、六爪长老、撼天猛牛。
9,黑衣森林的精英猎手,成功讨伐以下恶名精英：阿路修、波利特女王、顽猴杰克、西洛可、派亚、大肚子豪特珀克斯、瘟疫王子。
10,萨纳兰的精英猎手,成功讨伐以下恶名精英：苔角长老、仙人掌杰克、长腿老爹、弹指通柯柯卢恩、蚁巢指挥官、巴狄、蛾龙螟蜥。
11,库尔札斯的精英猎手,成功讨伐以下恶名精英：乌赖乌斯、爆发石火精、毛绒绒邓斯坦。
12,摩杜纳的精英猎手,成功讨伐以下恶名精英：邪鬼之眼哆哆雷。
13,斯珀谢灵窟的精英猎手,成功讨伐以下恶名精英：剪刀手谢里登、巨印瑞莫拉、独行长须豹。
14,蛮族精英猎手,成功讨伐以下恶名精英：刽子手罗索尔·托托罗克、烈火拳阿力古·秋、第3团高级教士兹伽。
15,精英杀手,成功讨伐25种不同的恶名精英。
16,炎神歼灭,在伊弗利特歼灭战中战胜伊弗利特。
17,贤王歼灭,在莫古力贤王歼灭战中战胜贤王莫古尔·莫古十二世。
18,风神歼灭,在迦楼罗歼灭战中战胜迦楼罗。
19,利剑中的领悟1,将剑术师升到10级。
20,利剑中的领悟2,将剑术师升到20级。
21,利剑中的领悟3,将剑术师升到30级。
22,利剑中的领悟4,将剑术师升到40级。
23,利剑中的领悟5,将剑术师升到50级。
24,斗拳中的领悟1,将格斗家升到10级。
25,斗拳中的领悟2,将格斗家升到20级。
26,斗拳中的领悟3,将格斗家升到30级。
27,斗拳中的领悟4,将格斗家升到40级。
28,斗拳中的领悟5,将格斗家升到50级。
29,大斧中的领悟1,将斧术师升到10级。
30,大斧中的领悟2,将斧术师升到20级。
31,大斧中的领悟3,将斧术师升到30级。
32,大斧中的领悟4,将斧术师升到40级。
33,大斧中的领悟5,将斧术师升到50级。
34,尖枪中的领悟1,将枪术师升到10级。
35,尖枪中的领悟2,将枪术师升到20级。
36,尖枪中的领悟3,将枪术师升到30级。
37,尖枪中的领悟4,将枪术师升到40级。
38,尖枪中的领悟5,将枪术师升到50级。
39,箭矢中的领悟1,将弓箭手升到10级。
40,箭矢中的领悟2,将弓箭手升到20级。
41,箭矢中的领悟3,将弓箭手升到30级。
42,箭矢中的领悟4,将弓箭手升到40级。
43,箭矢中的领悟5,将弓箭手升到50级。
44,尚武之勇者,将剑术师、格斗家、斧术师、弓箭手、枪术师都升到50级。
45,幻术中的领悟1,将幻术师升到10级。
46,幻术中的领悟2,将幻术师升到20级。
47,幻术中的领悟3,将幻术师升到30级。
48,幻术中的领悟4,将幻术师升到40级。
49,幻术中的领悟5,将幻术师升到50级。
50,咒术中的领悟1,将咒术师升到10级。
51,咒术中的领悟2,将咒术师升到20级。
52,咒术中的领悟3,将咒术师升到30级。
53,咒术中的领悟4,将咒术师升到40级。
54,咒术中的领悟5,将咒术师升到50级。
55,御魔之智者,将幻术师、咒术师和秘术师都升到50级。
56,八重之道的探究者,达成“尚武之勇者”和“御魔之智者”两个成就。
57,木工中的领悟1,将刻木匠升到10级。
58,木工中的领悟2,将刻木匠升到20级。
59,木工中的领悟3,将刻木匠升到30级。
60,木工中的领悟4,将刻木匠升到40级。
61,木工中的领悟5,将刻木匠升到50级。
62,锻冶中的领悟1,将锻铁匠升到10级。
63,锻冶中的领悟2,将锻铁匠升到20级。
64,锻冶中的领悟3,将锻铁匠升到30级。
65,锻冶中的领悟4,将锻铁匠升到40级。
66,锻冶中的领悟5,将锻铁匠升到50级。
67,甲胄中的领悟1,将铸甲匠升到10级。
68,甲胄中的领悟2,将铸甲匠升到20级。
69,甲胄中的领悟3,将铸甲匠升到30级。
70,甲胄中的领悟4,将铸甲匠升到40级。
71,甲胄中的领悟5,将铸甲匠升到50级。
72,雕金中的领悟1,将雕金匠升到10级。
73,雕金中的领悟2,将雕金匠升到20级。
74,雕金中的领悟3,将雕金匠升到30级。
75,雕金中的领悟4,将雕金匠升到40级。
76,雕金中的领悟5,将雕金匠升到50级。
77,皮革中的领悟1,将制革匠升到10级。
78,皮革中的领悟2,将制革匠升到20级。
79,皮革中的领悟3,将制革匠升到30级。
80,皮革中的领悟4,将制革匠升到40级。
81,皮革中的领悟5,将制革匠升到50级。
82,裁缝中的领悟1,将裁衣匠升到10级。
83,裁缝中的领悟2,将裁衣匠升到20级。
84,裁缝中的领悟3,将裁衣匠升到30级。
85,裁缝中的领悟4,将裁衣匠升到40级。
86,裁缝中的领悟5,将裁衣匠升到50级。
87,炼金中的领悟1,将炼金术士升到10级。
88,炼金中的领悟2,将炼金术士升到20级。
89,炼金中的领悟3,将炼金术士升到30级。
90,炼金中的领悟4,将炼金术士升到40级。
91,炼金中的领悟5,将炼金术士升到50级。
92,烹调中的领悟1,将烹调师升到10级。
93,烹调中的领悟2,将烹调师升到20级。
94,烹调中的领悟3,将烹调师升到30级。
95,烹调中的领悟4,将烹调师升到40级。
96,烹调中的领悟5,将烹调师升到50级。
97,博学之巧者,将刻木匠、锻铁匠、铸甲匠、雕金匠、制革匠、裁衣匠、炼金术士、烹调师都升到50级。
98,矿石中的领悟1,将采矿工升到10级。
99,矿石中的领悟2,将采矿工升到20级。
100,矿石中的领悟3,将采矿工升到30级。
101,矿石中的领悟4,将采矿工升到40级。
102,矿石中的领悟5,将采矿工升到50级。
103,草木中的领悟1,将园艺工升到10级。
104,草木中的领悟2,将园艺工升到20级。
105,草木中的领悟3,将园艺工升到30级。
106,草木中的领悟4,将园艺工升到40级。
107,草木中的领悟5,将园艺工升到50级。
108,垂钓中的领悟1,将捕鱼人升到10级。
109,垂钓中的领悟2,将捕鱼人升到20级。
110,垂钓中的领悟3,将捕鱼人升到30级。
111,垂钓中的领悟4,将捕鱼人升到40级。
112,垂钓中的领悟5,将捕鱼人升到50级。
113,广识之贤者,将采矿工、园艺工、捕鱼人的职业都升到50级。
114,血与汗的价值1,通过理符任务获得累计100金币的报酬。
115,血与汗的价值2,通过理符任务获得累计1000金币的报酬。
116,血与汗的价值3,通过理符任务获得累计10000金币的报酬。
117,血与汗的价值4,通过理符任务获得累计100000金币的报酬。
118,血与汗的价值5,通过理符任务获得累计1000000金币的报酬。
119,商贸之神的垂青,通过理符任务获得累计10000000金币的报酬。
120,积土成山1,通过讨伐敌人获得累计1000金币的报酬。
121,积土成山2,通过讨伐敌人获得累计10000金币的报酬。
122,积土成山3,通过讨伐敌人获得累计100000金币的报酬。
123,积土成山4,通过讨伐敌人获得累计1000000金币的报酬。
124,积土成山5,通过讨伐敌人获得累计10000000金币的报酬。
125,勇武之人的赏金,通过讨伐敌人获得累计100000000金币的报酬。
126,高洁的圣堂骑士,收集到圣堂锁甲头罩、圣堂锁子铠、圣堂锁甲靴三件套装。<hex:02100103>※将收集到的装备全都穿到身上之后与位于格里达尼亚旧街的乔纳森对话后获得。
127,勇猛的海盗战士,收集到海盗三角帽、海盗战装、海盗长靴三件套装。<hex:02100103>※将收集到的装备全都穿到身上之后与位于格里达尼亚旧街的乔纳森对话后获得。
128,诙谐的滑稽小丑,收集到滑稽帽、滑稽棉甲、滑稽紧身裤三件套装。<hex:02100103>※将收集到的装备全都穿到身上之后与位于格里达尼亚旧街的乔纳森对话后获得。
129,无锋之骑士,完成任务“复苏的上古武器”，获得无锋剑柯塔纳和神圣盾。
130,释法之武僧,完成任务“复苏的上古武器”，获得释法来。
131,勇悍之战士,完成任务“复苏的上古武器”，获得勇悍斧。
132,穿心之龙骑士,完成任务“复苏的上古武器”，获得穿心枪盖博尔格。
133,月神之吟游诗人,完成任务“复苏的上古武器”，获得月神之弓。
134,酒神之白魔法师,完成任务“复苏的上古武器”，获得酒神杖。
135,星尘之黑魔法师,完成任务“复苏的上古武器”，获得星尘杖。
136,复苏的上古武器,完成任务“复苏的上古武器”，获得无锋剑柯塔纳、神圣盾、释法来、勇悍斧、穿心枪盖博尔格、月神之弓、酒神杖、星尘杖、绿瞳列传以及万辞全书。
137,木工爱好者,完成50次1-10级的木工作业。
138,木工初学者,完成300次11-20级的木工作业。
139,木工实习生,完成750次21-30级的木工作业。
140,木工熟练工,完成1500次31-40级的木工作业。
