key,0
#,Name
offset,0
int32,str
0,
1,惊讶
2,不满
3,愤怒
4,害羞
5,行礼
6,加油
7,拍手
8,招手
9,安慰
10,哭泣
11,跳舞
12,质疑
13,打盹
14,后悔
15,道别
16,挥手
17,莫名
18,高兴
19,下跪
20,轻笑
21,大笑
22,张望
23,展示
24,摇头
25,否定
26,慌张
27,指向
28,戳指
29,称赞
30,激励
31,敬礼
32,震惊
33,耸肩
34,鼓励
35,安抚
36,迷糊
37,伸展
38,愠怒
39,思考
40,失望
41,欢迎
42,点头
43,肯定
44,自视
45,摆造型
46,飞吻
47,下跪认错
48,欣喜若狂
49,大失所望
50,坐下
51,起身
52,坐下到地上
53,起身
54,引用
55,黑涡团军礼
56,双蛇党军礼
57,恒辉队军礼
58,祈祷
59,帝国式军礼
60,头部装备操作
61,头部装备操作
62,百万核爆
63,练武
64,魅惑拥抱
65,声援小蓝
66,声援小黄
67,声援小红
68,表情：平常
69,表情：微笑
70,表情：笑颜
71,表情：自信
72,表情：无畏
73,表情：闭目
74,表情：悲伤
75,表情：恐怖
76,表情：意外
77,表情：痛苦
78,表情：反感
79,表情：吃惊
80,表情：担心
81,表情：咧嘴
82,表情：沉思
83,表情：皱眉
84,表情：苦笑
85,投掷
86,投雪球
87,投雪球
88,睡觉
89,
90,改变姿势
91,
92,
93,
94,
95,
96,
97,
98,
99,
100,
101,踢踏舞
102,丰饶之舞
103,宫廷之舞
104,绅士之舞
105,抚摸
106,递交
107,
108,
109,火盆舞
110,胜利欢呼
111,甩巴掌
112,拥抱
113,深情拥抱
114,绅士风度
115,对拳
116,
117,
118,萨维奈舞
119,黄金之舞
120,太阳之舞
121,准备战斗
122,欢呼胜利
123,后空翻
124,抱拳礼
125,灵光一现
126,莫古莫古舞
127,太棒了！
128,热身
129,东方传统舞蹈
130,战队演武正红一式
131,战队演武正黑二式
132,战队演武正黄三式
133,表情：右飞眼
134,战队演武逆红一式
135,战队演武逆黑二式
136,战队演武逆黄三式
137,捂脸
138,斩铁剑
139,肉体之美
140,默哀
141,表情：阴险
142,撒娇
143,装死
144,寒冰的幻想
145,日月之舞
146,表达爱意
147,表达爱意
148,托眼镜
149,小黄莺之舞
150,浮水
151,水中翻跟头
152,表情：嘟嘴
153,蓄力迸发
154,行东方礼
155,深蹲
156,俯卧撑
157,仰卧起坐
158,深呼吸
159,说话
160,表情：认真
161,表情：困惑
162,表情：柔和
163,表情：满足
164,立正
165,稍息
166,练拳
167,祝祷
168,
169,害怕
170,单膝跪地
171,大吃一惊
172,打招呼
173,方形步
174,侧步
175,究极
176,胡鹰之舞
177,
178,撩水
179,
180,好热
181,好冷
182,说明
183,表情：思索
184,表情：左飞眼
185,幻想舞步
186,波波托步
187,哼歌
188,确认
189,说明计划
190,表情：忍耐
191,神典石
192,趾踵步
193,古菩步
194,心意
195,振作精神
196,提醒
197,优雅仙人刺
198,绅士舞步
199,啦哩吼
200,欧米茄M架势
201,欧米茄F架势
202,干杯
203,背靠
204,头痛
205,打响指
206,吃面包
207,看书
208,坚持主张
209,疑问
210,嘿哟
211,花雨
212,火焰之舞
213,击掌
214,巡视
215,诅咒
216,蜜蜂之舞
217,啦哩吼舞
218,改变姿势
219,改变姿势
220,吃饭团
221,吃苹果
222,搓手
223,扫地
224,黑色陆行鸟之笔
225,红色陆行鸟之笔
226,黄色陆行鸟之笔
227,蓝色陆行鸟之笔
228,表情：假笑
229,默剧
230,困惑
231,嘘
232,吃披萨
233,抱头
234,吃恋人巧克力
235,吃水煮蛋
236,表情：幸福
237,收回武器
238,亮出武器
239,饮用红茶
240,干劲十足
241,展现右侧
242,展现左侧
243,
244,
245,叛逆精神
246,两眼放光
247,吃南瓜曲奇
248,观战
249,魔术
250,公主之舞
251,通讯珠
252,摇兔兔耳
253,
254,
255,
256,吓唬人
267,守护天节的咒语
257,威光降临
258,雀跃1
259,雀跃2
260,雀跃3
261,雀跃4
262,雀跃5
263,手抚胸
264,声援小白
265,声援小紫
266,声援小绿
268,
269,
270,对比文献
271,
272,
273,
274,
275,
276,
277,
278,
279,
280,
281,
282,
283,
284,
285,
286,
287,
288,
289,
290,
291,
292,
293,
294,
295,
296,
297,
298,
299,
300,
