key,0
#,Text
offset,0
int32,str
0,
1,空手
2,小岛木屋 I
3,小岛木屋 II
4,小岛木屋 III
5,开拓工房 I
6,开拓工房 II
7,开拓工房 III
8,屯货仓库 I
9,屯货仓库 II
10,屯货仓库 III
11,荒地
12,泥地
13,石板地
14,荒地
15,泥地
16,石板地
17,坡道
18,木制台阶
19,石砌台阶
20,风车
21,树屋
22,温泉小屋
23,灯塔
24,獭獭喷泉
25,建造地
26,无名海滨
27,海岛广场
28,开拓据点的山丘北
29,广场侧面的开拓地
30,高台上的开拓地
31,开拓据点的山丘东
32,开拓据点的山丘南
33,一号耕地
34,二号耕地
35,三号耕地
36,一号牧场
37,二号牧场
38,三号牧场
39,草原
40,溪流
41,森林
42,沙滩
43,山
44,发芽
45,幼苗
46,开花
47,开拓无人岛所需的基础建筑。<hex:02100103>　　　用手头为数不多的素材费尽心思建造而成。
48,开拓无人岛所需的骨干建筑。<hex:02100103>　　　在不断地增建改建过程中，外观逐渐变得像样了许多。
49,开拓无人岛所需的核心建筑。<hex:02100103>　　　随着魔法人偶的建筑技术趋于熟练，<hex:02100103>　　　不论是功能性还是外观都达到了令人满意的程度。
50,新手魔法人偶工匠制作海岛产品的设施。<hex:02100103>　　　从外观上也能看出手工打造的风格。
51,中坚魔法人偶工匠制作海岛产品的设施。<hex:02100103>　　　从外观上也能看出它们的手艺值得信赖。
52,优秀魔法人偶工匠制作海岛产品的设施。<hex:02100103>　　　从外观上也能感到大师的手艺。
53,魔法人偶进行岛内探索用的据点兼开拓素材储存仓库。<hex:02100103>　　　作为储藏库来说，只能算是勉强合格。
54,魔法人偶进行岛内探索用的据点兼开拓素材储存仓库。<hex:02100103>　　　作为储藏库来说，达到了不错的水准。
55,魔法人偶进行岛内探索用的据点兼开拓素材储存仓库。<hex:02100103>　　　作为储藏库来说，达到了十分优秀的水准。
56,经过整备可以建造建筑物的土地。
57,风力带动风车桨旋转，<hex:02100103>　　　在机械传动的作用下可以在风车的内部研磨谷物制作各种粉类。<hex:02100103>　　　开拓据点各设施内工作的魔法人偶能力上升。
58,利用高度合适的树木建造的视野宽阔的小屋，<hex:02100103>　　　很适合来此眺望远方转换心情。<hex:02100103>　　　开拓据点各设施内工作的魔法人偶能力上升。
59,泡在温泉中感受时间缓缓地流逝，<hex:02100103>　　　让身心彻底得到放松。<hex:02100103>　　　开拓据点各设施内工作的魔法人偶能力上升。
60,为经过谢尔达莱群岛附近的船只提供指引的灯塔。<hex:02100103>　　　开拓据点各设施内工作的魔法人偶能力上升。
61,以獭獭的形象作为参考，<hex:02100103>　　　能够让人感到心情平静的喷水池。<hex:02100103>　　　开拓据点各设施内工作的魔法人偶能力上升。
62,耕地
63,牧场
64,可以在岛内耕种栽培作物的肥沃田地。
65,可以放牧饲养岛内动物的牧场。
66,开拓管理面板
67,小岛庭园
68,流水涓涓，十分温馨的庭园型地标。<hex:02100103>　　　开拓据点各设施内工作的魔法人偶能力上升。
69,屯货仓库 IV
70,屯货仓库 V
71,洞窟
72,魔法人偶进行岛内探索用的据点兼开拓素材储存仓库。<hex:02100103>　　　作为储藏库来说，收拾得可以说是非常不错了。
73,小岛木屋 IV
74,开拓无人岛所需的枢纽建筑。<hex:02100103>　　　随着魔法人偶的建筑技术趋于熟练，<hex:02100103>　　　不论是功能性还是外观都达到了返璞归真的境界。
75,开拓工房 IV
76,卓越魔法人偶工匠制作海岛产品的设施。<hex:02100103>　　　从外观上也能感到它们精湛的工匠技术。
77,鱼鳞地砖
78,鱼鳞地砖
79,鱼鳞台阶
80,船景跳跳乐
81,以远洋船为原型设计的地标，在此挑战登上最高点吧。<hex:02100103>　　　开拓据点各设施内工作的魔法人偶能力上升。
82,小岛发条钟楼
83,静看时间流淌，以齿轮和摆锤为特征的钟楼地标。<hex:02100103>　　　开拓据点各设施内工作的魔法人偶能力上升。
84,守岛人的开拓地
85,守岛人的展望台
86,
87,小岛木屋 V
88,
89,开拓工房 V
90,
91,海岛魔法树
92,这是一个充满神奇力量的神奇大树地标。<hex:02100103>开拓基地的魔法人偶将提升能力。
93,海岛圣所
94,一个壮丽的礼堂，其玻璃花窗令人叹为观止的地标。<hex:02100103>开拓基地的魔法人偶将提升能力。
95,红砖地面
96,红砖道路
97,红砖阶梯
