key,0,1
#,Destination,Location
offset,0,4
int32,str,str
0,,
1,A　洁白浅滩,A
2,B　溺没海1,B
3,C　溺没海2,C
4,D　无光海盆,D
5,E　溺没海3,E
6,F　利米拉拉海沟南端,F
7,G　伞峡,G
8,H　俘虏岛,H
9,I　石人岛,I
10,J　无名沉船,J
11,K　湛蓝浅滩 ,K
12,L　神秘海盆 ,L
13,M　溺没海4,M
14,N　利米拉拉海沟中部,N
15,O　探索号残骸,O
16,P　树丛岛,P
17,Q　金山岛,Q
18,R　海军的秘密港口,R
19,S　溺没海5,S
20,T　炼狱岛,T
21,U　溺没海6,U
22,V　利米拉拉海沟大倾斜,V
23,W　溺没海7,W
24,X　辉砂海盆,X
25,Y　残照白谷,Y
26,Z　前进号的残骸,Z
27,AA　变理海域,AA
28,AB　利米拉拉海沟最深部,AB
29,AC　石造寺院遗迹,AC
30,AD　古代宝物库,AD
31,,
32,A　佐佐纳恩岛南端,A
33,B　风行者的残骸,B
34,C　佐佐纳恩岛北端,C
35,D　灰海1,D
36,E　火葬炉海沟南端,E
37,F　灰海2,F
38,G　灰海3,G
39,H　修道士墓碑,H
40,I　火葬炉海沟中部,I
41,J　神父的岩窟,J
42,K　灰海4,K
43,L　沙砾海盆,L
44,M　单只手套岛,M
45,N　破洞袜子岛,N
46,O　走私客的交易场,O
47,P　磨破袍子岛,P
48,Q　商贸神的烟管,Q
49,R　走锚海域,R
50,S　贪婪胃,S
51,T　蓝洞,T
52,,
53,A　祭坛岛,A
54,B　章鱼的陶罐,B
55,C　翠浪海1,C
56,D　恶魔章鱼的狩猎场,D
57,E　吸盘礁,E
58,F　恶魔章鱼的睡床,F
59,G　海神的钓钩,G
60,H　翠浪海2,H
61,I　盲目峡湾,I
62,J　翠浪海3,J
63,K　穆厄吉恩的锻铁场,K
64,L　海神的浮标,L
65,M　翠浪海4,M
66,N　海藻树林,N
67,O　翠浪海5,O
68,P　钝刀切岸,P
69,Q　驻风港,Q
70,R　龙骨塚,R
71,S　翠浪海6,S
72,T　海兽的灵园,T
73,,
74,A　耳蜡渔场,A
75,B　妖歌海1,B
76,C　妖歌海2,C
77,D　花丛岛,D
78,E　海魔之口,E
79,F　漂流海域,F
80,G　告死礁,G
81,H　妖歌海3,H
82,I　花丛潜流,I
83,J　妖歌海4,J
84,K　涡纹海峡,K
85,L　鸟嘴湾,L
86,M　海魔牢狱,M
87,N　废弃流放岛,N
88,O　卢加特海滩,O
89,P　积冰泉,P
90,Q　妖歌海5,Q
91,R　涡纹岛,R
92,S　赤血海丘,S
93,T　海晶泉,T
94,,
95,A　垂藤架,A
96,B　白化珊瑚岛,B
97,C　候鸟的浅滩,C
98,D　紫礁海1,D
99,E　海鸥岛,E
100,F　桔梗海沟中央,F
101,G　紫礁海2,G
102,H　紫礁海3,H
103,I　桔梗海沟西北,I
104,J　花冠岛,J
105,K　桔梗海沟东南,K
106,L　盛放礁湖,L
107,M　翼瓣岛,M
108,,
109,,
110,,
111,,
112,,
113,,
114,,
115,,
116,,
117,,
118,,
119,,
