key,0
#,
offset,0
int32,str
0,
1,确定要撤除吗？<hex:02100103>撤除该物品会<hex:024804F201FC03><hex:024904F201FD03>导致物品损坏无法回收<hex:0249020103><hex:0248020103>。
2,确定要解雇<hex:022812FF0D>ENpcResident<hex:E8020103>吗？<hex:02100103><hex:024804F201FC03><hex:024904F201FD03>解雇后，已设置的外貌信息将清除，契约会重新回收至背包中。<hex:0249020103><hex:0248020103>
3,确定要让雇员离开吗？<hex:02100103><hex:024804F201FC03><hex:024904F201FD03>雇员离开后，已设置的外貌信息将清除，营业证书会重新回收至背包中。<hex:0249020103><hex:0248020103>
4,还能够品尝<hex:022003E80203>次。<hex:02100103>确定要将道具撤走吗？<hex:02100103><hex:024804F201FC03><hex:024904F201FD03>一旦撤走便会直接废弃，无法回收。<hex:0249020103><hex:0248020103>
5,确定要撤除吗？<hex:02100103><hex:024804F201FC03><hex:024904F201FD03>※插在里面的道具将会撤除且无法回收。<hex:0249020103><hex:0248020103>
6,确定要撤除吗？<hex:02100103>水族箱内的道具也会一并撤除且无法回收。
7,确定要撤除吗？<hex:02100103><hex:024804F201FC03><hex:024904F201FD03>※画框中的作品将会撤除且无法回收。<hex:0249020103><hex:0248020103>
8,确定要撤除吗？<hex:02100103><hex:024804F201FC03><hex:024904F201FD03>※壁纸将会撤除且无法回收。<hex:0249020103><hex:0248020103>
9,确定要回收为契约，并从仓库中转移至背包中吗？<hex:02100103><hex:024804F201FC03><hex:024904F201FD03>转移后，已设置的外貌信息将清除。<hex:0249020103><hex:0248020103>
10,确定要将雇员<hex:022903EA0203>回收为营业证书，并从仓库中转移至背包中吗？<hex:02100103><hex:024804F201FC03><hex:024904F201FD03>转移后，已设置的外貌信息将清除。<hex:0249020103><hex:0248020103>
11,还能够品尝<hex:022003E80203>次。<hex:02100103>确定要将道具从仓库中取出吗？<hex:024804F201FC03><hex:024904F201FD03>一旦取出便会直接废弃，无法回收。<hex:0249020103><hex:0248020103>
12,确定要从仓库中转移至背包中吗？<hex:02100103><hex:024804F201FC03><hex:024904F201FD03>※插在里面的道具将会撤除且无法回收。<hex:0249020103><hex:0248020103>
13,确定要将水族箱从仓库中取出吗？<hex:02100103>水族箱内的道具将会撤除且无法回收。
14,确定要从仓库中转移至背包中吗？<hex:02100103><hex:024804F201FC03><hex:024904F201FD03>※画框中的作品将会撤除且无法回收。<hex:0249020103><hex:0248020103>
15,确定要从仓库中转移至背包中吗？<hex:02100103><hex:024804F201FC03><hex:024904F201FD03>※壁纸将会撤除且无法回收。<hex:0249020103><hex:0248020103>
16,确定要解雇<hex:022812FF0D>ENpcResident<hex:E8020103>吗？<hex:02100103><hex:024804F201FC03><hex:024904F201FD03>解雇后，已设置的外貌信息将清除，契约会重新回收至背包中。<hex:0249020103><hex:0248020103>
17,确定要撤除吗？<hex:02100103><hex:024804F201FC03><hex:024904F201FD03>※撤除后当前装饰的鱼拓会消失。<hex:0249020103><hex:0248020103>
18,确定要从仓库中转移至背包中吗？<hex:02100103><hex:024804F201FC03><hex:024904F201FD03>※转移后里面的鱼拓会消失。<hex:0249020103><hex:0248020103>
