key,0
#,
offset,0
int32,str
0,
1,塔塔露
2,塔塔露·塔露
3,拂晓血盟<hex:02100103>资金管理人
4,　　担任拂晓血盟接待员的拉拉菲尔族女性。由于同时管理着拂晓的活动经费，也被称为拂晓的资金管理人。<hex:02100103><hex:02100103>　　塔塔露·塔露出生在乌尔达哈的一个商人家庭中。在她还很小的时候，父亲借款投资失败导致家业破产，无忧无虑的生活从此一去不返。反复借钱与被催债的生活让她从小就认识到了金钱的重要性，也养成了对金钱异常执着的性格。在12岁的时候，塔塔露开始给宝石商人做学徒工来填补家庭收入。在这段时间里，她认识了经常去店里卖原石的敏菲利亚。后来敏菲利亚在创建“十二迹调查会”时，邀请塔塔露去负责会计业务，她十分痛快地答应了。<hex:02100103>　　因为在她看来，加入这个组织，她就有机会帮助和自己有类似遭遇的家庭，这比为了生意工作更有意义，于是“拂晓”的资金管理人就此诞生。之后，塔塔露便在据点“沙之家”担任接待员，利用自己擅长的交涉术积累了众多人脉，为同时也是异能者互助组织的十二迹调查会发掘了不少拥有“超越之力”的异能者。<hex:02100103><hex:02100103>　　第七灵灾后，“救世诗盟”与“十二迹调查会”合并为“拂晓血盟”，塔塔露也继续在其中担任接待员和资金管理人。在拂晓血盟被卷入乌尔达哈政变风波面临瓦解之际，塔塔露与光之战士、阿尔菲诺一同逃往伊修加德，为重建组织奔波着。之后，塔塔露还曾随行东方，在黄金港与东阿尔迪纳德商会建立了合作关系，大力支援着当地的反帝国活动。<hex:02100103><hex:02100103>　　塔塔露也曾懊恼过自己在战斗中无法出力，因而试着学习了与自己擅长的计算术相通的秘术。遗憾的是，塔塔露召唤出的宝石兽不太听话，总是逃走，无奈之下她只得放弃这条道路，将注意力转移到了学习采矿、裁缝等技能上。最终，她成为了一名一流的工匠。<hex:02100103>　　塔塔露出品的装备品质优良，连光之战士的旅行装束、贤人们的装备都出自她手。之后更是在旧萨雷安开设了专门售卖武具的“大繁荣商店”。
5,拂晓血盟
6,拂晓血盟
7,　　由路易索瓦·莱韦耶勒尔为拯救艾欧泽亚而设立的“救世诗盟”和敏菲利亚·沃德设立的“十二迹调查会”在第七灵灾后合并而成的秘密组织。<hex:02100103><hex:02100103>　　拂晓血盟的主要目的是解决蛮神问题、阻止加雷马帝国的侵略，以及对抗隐藏在历史阴影中蠢蠢欲动的“无影”。在活动期间，与艾欧泽亚各国的盟主建立了紧密的合作关系。<hex:02100103>　　为了解决这些问题，拂晓血盟着眼于异能“超越之力”，积极地邀请超能力者加入组织。后来被称为“英雄”的光之战士，也是因拥有“超越之力”被邀请加入的一员。<hex:02100103><hex:02100103>　　他们在讨伐蛮神以及对抗帝国第十四军团的作战中发挥了十分重要的作用。登上世界舞台、为人们所熟知后，拂晓血盟设立了先锋组织“水晶义勇队”，但这次尝试却卷入了一场阴谋。他们被乌尔达哈共和派诬陷暗杀娜娜莫女王，并遭到追捕，水晶义勇队也由此名存实亡。王党派的劳班和娜娜莫女王重新掌权后，立刻为他们洗清了不白之冤。此后，拂晓血盟再次在解放阿拉米格与多玛的战争中大放光彩。<hex:02100103><hex:02100103>　　在解决末日危机之后，他们对外宣称组织的使命已结束，就此解散。实际上只是退居幕后，再次以秘密组织的形式继续活动。
8,末日之劫
9,末日之劫
10,　　太古时期席卷了星球亚伊太利斯的灾难。<hex:02100103>　　古代的亚伊太利斯人拥有堪称奇迹的魔法能力，他们驱使创造魔法创造种种生命，让整个星球日渐繁荣。然而，在经历了大地轰鸣等异常现象之后，人们熟悉的创造魔法开始失控，众人的恐惧化为异形的野兽，将人类引向万劫不复之地。<hex:02100103><hex:02100103>　　当时的人类代表十四人委员会通过调查发现，当某地流动于行星最外层的以太流，即所谓的天脉较为薄弱时，当地发生这种异常现象的可能性就会大大增加。为了解决末日危机，人们召唤出“佐迪亚克”，重塑了行星之理。即使这次召唤需要献祭在灾难中幸存的半数人类，大多数人也选择赞同并接受了这个惨痛的代价。<hex:02100103><hex:02100103>　　此后亚伊太利斯又经历了漫长的时光，现代的人们已经遗忘了这场灾难。但在终末使徒宣称要让古代的末日灾难重现人间后，拂晓血盟便对此事展开了调查。<hex:02100103>　　调查结果表明，这场灾难的源头，正是古代人赫尔墨斯为了寻求生命的意义而放出天外的、能够穿行于星际的创造生物梅蒂恩。吸收了已逝星球的绝望的梅蒂恩化身讴歌终结之物，企图利用受情感影响的力量“潜能量”毁灭亚伊太利斯，结束人们充满痛苦的“生”的循环。<hex:02100103><hex:02100103>　　最终，光之战士一行人将希望带到宇宙尽头，战胜了讴歌终结之物，末日之劫也就此结束。
11,埃斯蒂尼安
12,埃斯蒂尼安·瓦尔利诺
13,拂晓血盟<hex:02100103>龙骑士
14,　　精灵族男性。埃斯蒂尼安·瓦尔利诺出身伊修加德，过去曾是统领龙骑士团的苍天之龙骑士，人称屠龙者埃斯蒂尼安。<hex:02100103><hex:02100103>　　他出生于芬戴尔村的一个牧羊家庭。12岁时，他的故乡因邪龙尼德霍格的袭击而毁灭。父母和弟弟被杀，只剩他孤身一人，而后被当时的苍天之龙骑士雅伯里克收养。对于埃斯蒂尼安来说，雅伯里克既是没能守住故乡的人，也是为自己提供复仇力量的枪术师父，同时也是自己的第二个父亲。<hex:02100103><hex:02100103>　　默默跟随雅伯里克修行数年后，埃斯蒂尼安正式加入了神殿骑士团。他一心复仇，专注于狩猎龙族，甚至连队友名字都记不住。但因年纪相仿，又有着同生共死的经历，他与队中同样被边缘化的艾默里克成为了挚友。之后，因猎龙战绩出众，埃斯蒂尼安获准加入龙骑士团，得到了伊修加德的秘宝——从尼德霍格身上夺来的“龙眼”的承认，成为了能够利用龙眼之力战斗的苍天之龙骑士。<hex:02100103><hex:02100103>　　拥有庞大魔力的龙眼是一柄双刃剑，在提供强大力量的同时也侵蚀着使用者的心智。但存于心中的老师和朋友的身影每次都让埃斯蒂尼安在尼德霍格的蛊惑中保持清醒。后来，埃斯蒂尼安与来访皇都的光之战士、阿尔菲诺，以及敌对立场的伊塞勒相识，这一系列的邂逅对他的人生产生了很大影响。<hex:02100103>　　埃斯蒂尼安与他们一同前往了龙族的根据地翻云雾海。在这趟旅程中，他自圣龙赫拉斯瓦尔格口中得知了龙诗战争的导火索——古代伊修加德国王托尔丹杀害了诗龙拉塔托斯克。后来他成功讨伐了仇敌尼德霍格，为龙诗战争的终结和伊修加德的改革作出了重大贡献。<hex:02100103>　　随后，他与光之战士等人同行，追击企图化身蛮神将人们强制变为信徒以实现永久和平的教皇托尔丹七世。然而在这场战斗结束时，手持邪龙双眼的埃斯蒂尼安被邪龙的怨念趁虚而入，化为邪龙之影与祖国为敌。在朋友们的努力下，埃斯蒂尼安最终被成功救回。<hex:02100103><hex:02100103>　　见证祖国转变为共和制国家后，埃斯蒂尼安便卸下盔甲离开了。接下来的时间里，他一边随意旅行，一边在暗中支援光之战士一行人解放阿拉米格。但自由的日子没过多久，他就在塔塔露和可露儿极其“热情”的劝说下前往加雷马协助调查，随后正式加入拂晓血盟，与同伴们一同踏上了对抗末日之旅。<hex:02100103><hex:02100103>　　直至今日，他依旧使用着沾染了仇敌鲜血的龙枪，并将它命名为“魔枪尼德霍格”。此外，埃斯蒂尼安还在萨维奈岛与星龙弗栗多结下了奇妙的友谊，他与七大天龙之间的不解之缘似乎仍在延续。
15,古·拉哈·提亚
16,古·拉哈·提亚
17,拂晓血盟<hex:02100103>全才
