key,0,1,2
#,,,
offset,0,4,8
int32,str,str,str
0,土豆土豆我是大米,大米你好,大米是啥……
1,要收取魔导感光器吗？,是,否
2,,,
3,,,
4,要破坏“邪教念珠”吗？,是,否
5,要使用魔导感光器吗？,是,否
6,确定要离开“<hex:022903EB3903>”吗？,是,否
7,,,
8,确定要退出任务吗？,是,否
9,要使用小钥匙开门吗？,是,否
10,,,
11,要进行爆破吗？,是,否
12,发现了类似开关的装置，要按下吗？,是,否
13,要捡起钥匙吗？,是,否
14,専用鍵Aを取得しますか？,是,否
15,専用鍵Bを取得しますか？,是,否
16,専用鍵Cを取得しますか？,是,否
17,専用鍵Dを取得しますか？,是,否
18,要使用小钥匙开门吗？,是,否
19,要使用寄生树钥匙开门吗？,是,否
20,要使用黄石竹钥匙开门吗？,是,否
21,要使用白百合钥匙开门吗？,是,否
22,要使用红蔷薇钥匙开门吗？,是,否
23,,,
24,,,
25,要熄灭怪异的灯吗？,是,否
26,要拉动把手打开门吗？,是,否
27,,,
28,,,
29,要使用“邪教念珠”吗？,是,否
30,要启动魔导传送装置吗？,是,否
31,要使用“血书纸片”吗？,是,否
32,要推动升降机的操作杆吗？,是,否
33,要推动升降机的操作杆吗？,是,否
34,要启动爆破装置吗？,是,否
35,要将12星司火药放入引爆点吗？,是,否
36,要进入到迷宫内部吗？,是,否
37,要打开避难地正门吗？,是,否
38,要使用<hex:02280FFF0A>EventItem<hex:E8020103>吗？,是,否
39,发现了类似开关的装置，要按下吗？,是,否
40,要投身到魔力的奔流中吗？,是,否
41,要投身到魔力的奔流中吗？,是,否
42,要发动陷阱吗？,是,否
43,要扳动操作杆打开大门吗？,是,否
44,要打开船长室的门锁吗？,是,否
45,要打开海人门的门锁吗？,是,否
46,要打开处罚室的门锁吗？,是,否
47,要触动“审理之天平”吗？,是,否
48,要跳入流沙之中吗？,是,否
49,要使用“帝国军认证密钥”打开电子锁吗？,是,否
50,要跳入垃圾卸槽中吗？,是,否
51,要前往下一个区域吗？,是,否
52,要使用“帝国军认证密钥”吗？,是,否
53,要使用“37式炸药”吗？,是,否
54,要启动斜行升降机吗？※会带领周围的队员一起进行移动。,是,否
55,要打开后营门入口吗？※会带领周围的队员一起进行移动。,是,否
56,要召唤电梯吗？,是,否
57,要启动电梯吗？,是,否
58,要乘上魔导装甲吗？,是,否
59,要使用灯油吗？,是,否
60,要传送吗？,是,否
61,要前往下一个区域吗？,是,否
62,要进入到水源地的近路吗？,是,否
63,要打开临时关门吗？,是,否
64,要投身到奇异珠的光芒中吗？,是,否
65,要投身到奇异珠的光芒中吗？,是,否
66,要使用白百合钥匙开门吗？,是,否
67,要使用红蔷薇钥匙开门吗？,是,否
68,要使用小钥匙开门吗？,是,否
69,要移动到第二修炼区吗？,是,否
70,要移动到第三修炼区吗？,是,否
71,要将神秘的石板放到台子上吗？,是,否
72,要打开主飞艇库的门锁吗？,是,否
73,要扳动排水机关的操作杆吗？,是,否
74,要将“日光石”放入门上的凹洞中吗？,是,否
75,要转动排水阀门吗？,是,否
76,要打开关着的门吗？,是,否
77,要将“月光石”放入门上的凹洞中吗？,是,否
78,要将“日光石”放入台上的凹洞中吗？,是,否
79,要将“月光石”放入台上的凹洞中吗？,是,否
80,要将“星光石”放入台上的凹洞中吗？,是,否
81,要解开隧道的门锁吗？,是,否
82,要解开圆庭的门锁吗？,是,否
83,要前往下一个区域吗？,是,否
84,要离开会场吗？,是,否
85,,,
86,要使用“帝国军认证密钥”解锁吗？,是,否
87,要结束任务并退出吗？,是,否
88,(仮)本棚に魔道書を挿し込みますか？,はい,いいえ
89,要献上云卵石吗？,是,否
90,要使用钢铁制操纵杆修复大门吗？,是,否
91,要解开骑兵驻所的门锁吗？,是,否
92,要解开作战会议室的门锁吗？,是,否
93,要启动设备吗？,是,否
94,要打开灯塔的门吗？,是,否
95,要打开关着的门吗？,是,否
96,要通过魔路移动吗？,是,否
97,要调查白光水晶吗？,是,否
98,要调查黑暗水晶吗？,是,否
99,有种不安的感觉……<hex:02100103>要调查一下周围吗？,是,否
