key,2,3
#,,
offset,0,4
int32,str,str
0,,
1,海雾村风格,拉诺西亚样式小型住宅的装修风格<hex:02100103>防潮措施非常完善
2,海雾村风格,拉诺西亚样式中型住宅的装修风格<hex:02100103>防潮措施非常完善
3,海雾村风格,拉诺西亚样式大型住宅的装修风格<hex:02100103>防潮措施非常完善
4,薰衣草苗圃风格,黑衣森林样式小型住宅的装修风格<hex:02100103>充分使用了黑衣森林的森林资源
5,薰衣草苗圃风格,黑衣森林样式中型住宅的装修风格<hex:02100103>充分使用了黑衣森林的森林资源
6,薰衣草苗圃风格,黑衣森林样式大型住宅的装修风格<hex:02100103>充分使用了黑衣森林的森林资源
7,高脚孤丘风格,萨纳兰样式小型住宅的装修风格<hex:02100103>降低了昼夜温差对室内的影响
8,高脚孤丘风格,萨纳兰样式中型住宅的装修风格<hex:02100103>降低了昼夜温差对室内的影响
9,高脚孤丘风格,萨纳兰样式大型住宅的装修风格<hex:02100103>降低了昼夜温差对室内的影响
10,白银乡风格,东方样式小型住宅的装修风格<hex:02100103>使用了能适应四季变迁的工艺与建材
11,白银乡风格,东方样式中型住宅的装修风格<hex:02100103>使用了能适应四季变迁的工艺与建材
12,白银乡风格,东方样式大型住宅的装修风格<hex:02100103>使用了能适应四季变迁的工艺与建材
13,穹顶皓天风格,库尔札斯样式小型住宅的装修风格<hex:02100103>配备了对抗严寒的各项住宅机能
14,穹顶皓天风格,库尔札斯样式中型住宅的装修风格<hex:02100103>配备了对抗严寒的各项住宅机能
15,穹顶皓天风格,库尔札斯样式大型住宅的装修风格<hex:02100103>配备了对抗严寒的各项住宅机能
16,简装风格,小型住宅用极简主义装修风格<hex:02100103>使用特殊的建筑手法减少了支柱与房梁，让屋内看起来通透开阔
17,简装风格,中型住宅用极简主义装修风格<hex:02100103>使用特殊的建筑手法减少了支柱与房梁，让屋内看起来通透开阔
18,简装风格,大型住宅用极简主义装修风格<hex:02100103>使用特殊的建筑手法减少了支柱与房梁，让屋内看起来通透开阔
