key,1,2
#,,
offset,0,4
Int32,String,String
0,伴随牺牲的胜利I,通关时，有3只魔兽陷入了无法战斗状态。
1,伴随牺牲的胜利II,通关时，有2只魔兽陷入了无法战斗状态。
2,伴随牺牲的胜利III,通关时，有1只魔兽陷入了无法战斗状态。
3,一个都不能少,通关时，没有魔兽陷入无法战斗状态。
4,贵精不贵多I,用6～7只魔兽组成的编队通关。
5,贵精不贵多II,用4～5只魔兽组成的编队通关。
6,贵精不贵多III,用1～3只魔兽组成的编队通关。
7,毫发无伤,通关时，玩家的体力处于100%
8,兼济天下,通关时，所有魔兽的体力处于100%
9,心有灵兽I,成功发动5次或更多次万象流转
10,心有灵兽II,成功发动10次或更多次万象流转
11,心有灵兽III,成功发动15次或更多次万象流转
12,尽在掌控,通关时，从未陷入过伤害降低和受伤加重状态。
13,无用之兽,在不获得任何斗兽装备的情况下通关。
14,自走兵装库,在持有10个斗兽装备的状态下通关。
15,节约大师,在完全没有使用过奇弈道具的状态下通关。
16,百宝袋,在持有10个奇弈道具的状态下通关。
17,饥饿游戏,在不给魔兽喂食任何食物的状态下通关。
18,喂饭王,在给魔兽喂食20个或更多食物的状态下通关。
19,财不外露,在完全不花费斗兽币的状态下通关。
20,大富翁,在拥有2000枚或更多斗兽币的状态下通关。
21,特种兵,以完全不在帐篷休息的状态通关。
22,百兽之王,在仅编入百兽纲魔物的状态下通关。
23,百虫之心,在仅编入百虫纲魔物的状态下通关。
24,有翼之首,在仅编入有翼纲魔物的状态下通关。
25,草木之根,在仅编入草木纲魔物的状态下通关。
26,水栖之源,在仅编入水栖纲魔物的状态下通关。
27,甲鳞之核,在仅编入甲鳞纲魔物的状态下通关。
28,咒具之灵,在仅编入咒具纲魔物的状态下通关。
29,死尸之主,在仅编入死尸纲魔物的状态下通关。
30,兽道I,通关兽道I。
31,兽道II,通关兽道II。
32,兽道III,通关兽道III。
