key,6
#,Description
offset,0
Int32,String
0,
1,温文尔雅，内心强大的女性角尊
2,信念坚定，充满自信的鲁加族女性
3,勇猛无匹，斗志昂扬的人族男性
4,粉色头发，可爱高贵的拉拉菲尔族女性
5,擅长魔导技术，被部下仰慕的加雷马男性
6,有强大野心，毫无破绽的加雷马男性
7,恋慕着拂晓资金管理人的拉拉菲尔族男性技术员
8,与搭档一起逃离了加雷马帝国的鲁加族男性技术员
9,拥有赤发红瞳的猫魅族男性
10,担任秘密组织盟主的人族女性
11,行省出身却爬到了阵营官之职的鲁加族男性
12,充满魅力的猫魅族女明星
13,勇敢无畏又英俊的男性人族绅士
14,绅士调查员的猫魅族女助手
15,被唤做艾欧泽亚最强雕金匠的人族男性
16,掌管秘密组织财务的拉拉菲尔族女性
17,达成重生之壮举的人族男性
18,黑发蓝瞳，眼中宿有强大意志的精灵族男性
19,有强烈正义感的威风凛凛的半精灵族女性
20,身披黄色带耳长袍的拉拉菲尔族女性
21,以傲人枪法而闻名的孤高精灵族男性
22,统领空贼，热爱自由的人族男性
23,总在为胡来的搭档收拾烂摊子的人族女性空贼
24,在空贼中负责技术工作的拉拉菲尔族女性
25,擅长社交，喜好传闻的高贵精灵族男性
26,与苍穹相衬的人族男性
27,果敢豁达，来自东方的人族男性
28,擅长忍技，克己尽忠的敖龙族女性
29,态度傲慢，武艺高超的敖龙族单身男性
30,好胜爽快，高傲强大的敖龙族女性
31,楚楚可怜，奉行神谕的敖龙族女性
32,身穿红衣，擅长体术的人族女性
33,统管红玉海海贼众的鲁加族男性
34,以海贼众副头领之职辅佐头领的人族男性
35,被圣兽所仰慕，曾为英雄的人族男性
36,担任全权大使的情绪化人族男性
37,狩猎暗之使徒的加雷马男性
38,博学多识，拥有贤人称号的敖龙族女性
39,精通体术，与红莲相衬的人族男性
40,腰配长刀，与红莲相衬的人族男性
41,自称魔女，冰雪聪明的猫魅族女性
42,观星占卜，斩创命运的寡言精灵族男性
43,使用枪刃，勇敢的人族男性
44,背负奇异命运，拥有碧蓝眼瞳的人族少女
45,作为代理首领统领海盗的人族男性
46,以驯兽师之能而闻名的人族男性
47,出身操纵魔兽的名门，我见我执的拉拉菲尔族女性
48,帝国军团长，执念深重的加雷马男性
49,与暗影相衬的人族男性
50,哲学家议会的议员，颇有威望的精灵族男性
51,管理福利团体的温柔体贴的精灵族女性
52,拼尽全力从瓦砾残骸中复兴祖国的加雷马男性
53,环游世界，收集目标生物的维埃拉族男性
54,喜好收集东方珍品的人族男性
55,身上寄宿了古代大魔法师灵魂的猫魅族女性
56,与消失在虚无界的姐姐再会的七大天龙在战斗时使用的化身
57,腼腆害羞但善于计算的某位勇敢无畏的绅士的复制体
58,与晓月相衬的人族男性
59,抵达黄金乡，成为了武王的硌狮族女性
60,支持自己的妹妹，成为了理王的猫魅族男性
61,与金曦相衬的人族男性
62,用画笔战斗，获悉了自己身世的拉拉菲尔族女性
63,将十二神的心愿铭记于心，继续旅行的人族男性
64,来自被黑暗笼罩的世界，手持巨镰的半妖异女性
65,生活在尊崇黑暗的森林中，敬爱着魔女的硌狮族男性
66,被取了与幕后英雄同样名字的混血加雷马族少年
67,被取了与英雄妹妹同样名字的混血加雷马族少女
68,剧团的主人，追寻传奇的加雷马族男性
