key,1,2
#,Name,Description
offset,0,4
int32,str,str
0,,
1,力量,影响单手剑、大斧、双手剑、枪刃、格斗武器、长枪、武士刀、双手镰刀、咒具、魔法书、刺剑、画笔、幻具、天球仪、贤具、青魔杖的物理攻击力。
2,灵巧,影响双剑、蝰蛇对剑、弓、火枪、投掷武器的物理攻击力。
3,耐力,影响最大体力。
4,智力,影响进攻职业的攻击魔法威力。
5,精神,影响治疗魔法威力和治疗职业的攻击魔法威力。
6,信仰,影响魔力的自然恢复量。<hex:02100103>信仰越高自然恢复量越高。<hex:02100103>仅在治疗职业处于战斗状态时生效。
7,体力,
8,魔力,
9,技力,
10,采集力,
11,制作力,
12,物理基本性能,
13,魔法基本性能,
14,攻击间隔,
15,附加效果,
16,攻击次数,
17,格挡发动力,
18,格挡性能,
19,坚韧,影响物理与魔法攻击造成的伤害量和治疗量，同时也影响自身所受的伤害量。<hex:02100103>坚韧的数值越大，自身造成的伤害量与治疗量越大，自身所受的伤害量越小。<hex:02100103>仅对防护职业有效。
20,物理攻击力,影响发动物理攻击的伤害量。<hex:02100103>物理攻击力的数值越大，对敌人造成的物理伤害越大。
21,物理防御力,减少受到物理攻击时的伤害量。<hex:02100103>物理防御力的数值越大，敌人造成的物理伤害越小。
22,直击,按一定比例提高物理与魔法攻击造成的伤害量。<hex:02100103>直击越高，越容易打出直击。<hex:02100103>发动必定直击的技能时，直击数值越高伤害越高。
23,回避力,
24,魔法防御力,减少受到魔法攻击时的伤害量。<hex:02100103>魔法防御力的数值越大，敌人造成的魔法伤害越小。
25,暴击攻击力,
26,暴击防御力,
27,暴击,增加物理与魔法攻击造成的伤害量和治疗量。<hex:02100103>暴击的数值越大，越容易打出暴击，同时暴击时的伤害量及治疗量也越高。
28,暴击回避力,
29,斩击耐性,减少受到斩击属性攻击时的伤害。
30,突刺耐性,减少受到突刺属性攻击时的伤害。
31,打击耐性,减少受到打击属性攻击时的伤害。
32,射击耐性,
33,攻击魔法威力,影响发动魔法攻击的伤害量。<hex:02100103>攻击魔法威力的数值越大，对敌人造成的魔法伤害越大。
34,治疗魔法威力,影响发动治疗魔法的治疗量。<hex:02100103>治疗魔法威力的数值越大，对我方发动的魔法治疗量越大。
35,强化魔法威力,
36,元素加持,
37,火,减少受到火属性攻击时的伤害。
38,冰,减少受到冰属性攻击时的伤害。
39,风,减少受到风属性攻击时的伤害。
40,土,减少受到土属性攻击时的伤害。
41,雷,减少受到雷属性攻击时的伤害。
42,水,减少受到水属性攻击时的伤害。
43,全魔法耐性,
44,信念,影响物理与魔法攻击造成的伤害量和治疗量。<hex:02100103>信念的数值越大，伤害量及治疗量越大。
45,技能速度,影响战技的咏唱时间及复唱时间，同时还会影响物理攻击的自动攻击及持续伤害效果的伤害量。<hex:02100103>技能速度的数值越大，战技的咏唱时间及复唱时间越短，自动攻击和持续伤害效果的伤害量越高。
46,咏唱速度,影响魔法的咏唱时间和复唱时间，同时还会影响魔法的持续伤害效果的伤害量以及持续恢复效果的恢复量。<hex:02100103>咏唱速度的数值越大，魔法的咏唱时间和复唱时间越短，魔法持续伤害效果的伤害量和魔法持续恢复效果的恢复量越高。
47,加速,
48,斗志,在玩家对战中代替物理防御力与魔法防御力影响玩家所受到的伤害。<hex:02100103>对玩家造成的伤害也有所影响。
49,仇恨,
50,降低仇恨,
51,分解技能提升率,
52,经验值获得量,
53,生命再生,
54,特殊补正,
55,主状态修正,
56,副状态修正,
57,减速耐性,缩短减速的效果时间。
58,石化耐性,
59,麻痹耐性,
60,静寂耐性,缩短沉默的效果时间。
61,失明耐性,缩短失明的效果时间。
62,中毒耐性,缩短中毒的效果时间。
63,眩晕耐性,缩短眩晕的效果时间。
64,睡眠耐性,缩短睡眠的效果时间。
65,止步耐性,缩短止步的效果时间。
66,加重耐性,缩短加重的效果时间。
67,死亡宣告耐性,
68,装备损耗耐性,
69,精炼度提升量,
70,作业精度,影响制作作业的进展效果。<hex:02100103>作业精度的数值越大，作业的进展越快。
71,加工精度,影响制作作业的品质效果。<hex:02100103>加工精度的数值越大，产品的品质提高得越多。
72,获得力,影响采集时获得道具的几率。<hex:02100103>获得力的数值越大，越容易采集到道具。
73,鉴别力,影响采矿工、园艺工采集时获得道具的数量。<hex:02100103>鉴别力的数值越大，获得道具的数量越多。<hex:02100103>影响捕鱼人采集时获得鱼的尺寸。<hex:02100103>鉴别力的数值越大，越容易获得更大尺寸的鱼。
