key,2
#,
offset,0
int32,str
0,
1,魔导装甲的残骸。<hex:02100103>这里难道经历了激烈的战斗？
2,久经使用的剑和盾。<hex:02100103>看起来不像是加雷马帝国军的装备。<hex:02100103>它们的主人究竟是谁？
3,好像是西德年轻时记录的卫月观测数据。<hex:02100103>上面书写着整整齐齐的文字和复杂的公式。<hex:02100103><hex:02100103>根据西德推测，<hex:02100103>卫月拥有收集太阳能后进行转换、输送的机能。<hex:02100103><hex:02100103>如果在未做好接收准备的情况下启动卫月，<hex:02100103>积蓄了数千年的庞大能量将会从天而降，<hex:02100103>造成重大的事故。
4,魔导死神的残骸。<hex:02100103>受损十分严重，已经无法再次使用了……
5,脚部不良の魔導リーパーだ。<hex:02100103>先程の戦闘で消耗し、もう使用できないようだ……。
6,すでに事切れている。<hex:02100103>自分自身の身体でなら、救えたかもしれない……。<hex:02100103><hex:02100103>キャンプ・ブロークングラスに急ぎ、ゼノスの凶行を阻止しよう。
7,看样子是遭到了被控制的帝国兵袭击，已经咽气了。<hex:02100103>从怀中搜到了军用恢复药。
8,看样子是曾经拼命抵抗过，但已经咽气了。<hex:02100103>从怀中搜到了军用恢复药。
9,腿部受损的魔导死神。<hex:02100103>机器还留有余温，不久之前应该还被人驾驶过。<hex:02100103>如果有认证密钥和燃料应该可以启动。<hex:02100103>使用这台机器的魔导加农炮，<hex:02100103>也许能扫清正面的敌人……
10,腿部受损的魔导死神。<hex:02100103>使用了认证密钥，但因为缺少燃料无法启动。<hex:02100103>寻找魔导死神的残骸，搜索燃料。
11,魔导死神的残骸。<hex:02100103>驾驶席的量表显示还残留着燃料。<hex:02100103>看样子可以拆下青磷水箱。
12,腿部受损的魔导死神。<hex:02100103>在刚才的战斗中彻底损毁，失去了战斗能力。
13,魔导死神的残骸。<hex:02100103>受损十分严重，已经无法再次使用了……
14,魔导死神的残骸。<hex:02100103>驾驶席的量表显示还残留着燃料，<hex:02100103>但受损十分严重，已经无法再次使用了……
15,已经咽气了。<hex:02100103>如果是自己的身体，是否能拯救他呢……
16,魔导死神的残骸。<hex:02100103>受损十分严重，已经无法再次使用了……
17,疑似是新兵的帝国兵已经咽气了。<hex:02100103>从怀中搜到了军用恢复药。
18,魅了された帝国兵が「軍用ポーション」を持っていた！<hex:02100103><hex:02100103><hex:02100103>このクエストバトルでは、通常時の戦闘能力を発揮できません。<hex:02100103>そのため、なるべく戦闘を回避しながら、<hex:02100103>キャンプ・ブロークングラスに向かうことを推奨します。<hex:02100103>一度、発見されて戦闘状態に陥ると、<hex:02100103>魅了された帝国兵や魔導兵器は、執拗に追跡してきます。<hex:02100103>特に魔導兵器は手強いため、生身で戦うのは危険です。<hex:02100103>ＨＰは、コンテンツアクション「軍用ポーション」で回復できます。<hex:02100103>使用回数に制限がありますが、敵兵や残骸などから、<hex:02100103>追加獲得できるため、積極的に探してみましょう。
19,魔导死神的残骸。<hex:02100103>受损十分严重，已经无法再次使用了……<hex:02100103>从驾驶席搜到了帝国式强壮剂！
20,魔导死神的残骸。<hex:02100103>受损十分严重，已经无法再次使用了……<hex:02100103>从驾驶席搜到了军用恢复药！
21,魔导死神的残骸。<hex:02100103>受损十分严重，已经无法再次使用了……<hex:02100103>从驾驶席搜到了军用恢复药！
22,魔导死神的残骸。<hex:02100103>受损十分严重，已经无法再次使用了……<hex:02100103>从驾驶席搜到了军用恢复药！
23,已经咽气了。
24,看样子是从背后遭到了袭击，已经咽气了。<hex:02100103>从怀中搜到了军用恢复药！
25,已经咽气了。
26,破烂的小麻袋。<hex:02100103>从里面发现了军用恢复药！
27,破烂的小麻袋。<hex:02100103>从里面发现了帝国式恢复剂！
28,腿部受损的魔导死神。<hex:02100103>补充了燃料，但因为缺少认证密钥无法启动。<hex:02100103>搜索一下看看原本的驾驶员有没有躲在附近。
29,水面泛起了波纹，开始产生细小的气泡……<hex:02100103>想象了一下叶小妖的幼崽在叶片的后面扎堆的情景。
30,在叶片的表面有被践踏的痕迹。<hex:02100103>是谁在打水时留下的吗？
31,在水底发现了被植物寄生的动物尸骸。<hex:02100103>是在寻找食物的时候迷路了吗？
32,发现了有轻微烧焦痕迹的水草。<hex:02100103>很像是贤者的攻击术式留下的……
33,<hex:02100103>刻有通用语构成的文章……<hex:02100103><hex:02100103>“创世之初，勇猛火神，赐予勇敢的我等烈焰。<hex:02100103>圣火传承，继承自先祖的烈焰，回答其名！”<hex:02100103>
34,地上有一张充满涂鸦的纸片。<hex:02100103>也许是偷盗者的笔记。<hex:02100103><hex:02100103>翠绿的稀有矿石，<hex:02100103>孔雀石之间，绿色与黄色的布袋。<hex:02100103>瓦砾上，墙角边。
35,魔物的尸体。<hex:02100103>上面留有被利爪撕裂的伤痕……
36,四处散落着乱糟糟的羽毛。<hex:02100103>是在这附近大闹了一番吗？
37,地上有动物的粪便。<hex:02100103>似乎才刚排泄了没多久……
38,38 端末的屏幕上排列着大量可能是姓名的字符串。<hex:02100103>看起来像是那些“将记忆寄托在云端”者的名单。<hex:02100103><hex:02100103>其中是否也有纳米卡的名字呢……。
39,处理魂资源时，请遵守手册中的工序。<hex:02100103>我们管理的是新生亚历山德里亚联王国最重要的资源，<hex:02100103>损坏、消失都是严重的罪行。<hex:02100103>第一工序：抽取灵魂<hex:02100103>将保存在调节器内的“灵魂”和“记忆”混合以太抽取出来，<hex:02100103>然后在胶囊内稳定。<hex:02100103>抽取混合以太的过程越急，<hex:02100103>损坏率也会越高，除紧急情况外不得更改。
40,特别监视对象灵魂，<hex:02100103>ID161127，个体名“纳米卡”。<hex:02100103>生命活动停止时，肉体年龄86岁……。<hex:02100103>国民的记忆消除，已正常处理。<hex:02100103>剩余肉体的处理，已正常处理。<hex:02100103>混合以太抽取，已正常处理。
41,第二工序：分离记忆和灵魂<hex:02100103>利用分离器将混合以太分离成“灵魂”和“记忆”，<hex:02100103>分别送往第三工序。<hex:02100103>“灵魂”送往上层进行最终处理工序。<hex:02100103>“记忆”通过隐秘路线送往主终端。<hex:02100103><hex:02100103>另外，魔物的“记忆”无需保存。<hex:02100103>除特殊用途外，全部废弃。
42,第三工序：漂白<hex:02100103>将附着在分离出的“灵魂”上的记忆残渣进行完全漂白。<hex:02100103>漂白光对生物体有害，作业时需谨慎。<hex:02100103>此外，附有记忆残渣的灵魂资源若被注入，<hex:02100103>可能会导致记忆混乱或人格崩溃。<hex:02100103>需通过高精度的感应装置确认是否有残渣。<hex:02100103>经过以上工序，灵魂资源将回馈社会。<hex:02100103>希望诸君自觉到自己的工作今天也在支撑国家的运转，<hex:02100103>务必诚实执行任务。
43,实验记录216……个体名“安布罗斯”。<hex:02100103>本实验是在无魂的肉体上装上试作型连接调节器，<hex:02100103>同时投入多个魔物和人的灵魂资源。<hex:02100103>目前，实验体像生物一样活动，<hex:02100103>但人格已破裂，似乎被破坏冲动驱使。<hex:02100103>这一点可能是由于魔物的灵魂占据优势。<hex:02100103>虽然其蕴藏着极强的战斗力，<hex:02100103>但不得不说其控制难度大，可靠性低。<hex:02100103>今后的实验重点将是固定“忠实的人格”。
