key,0
#,Text
offset,0
int32,str
0,
1,乐器演奏<hex:02100103>用竖琴的音色进行演奏。
2,乐器演奏<hex:02100103>用钢琴的音色进行演奏。
3,乐器演奏<hex:02100103>用鲁特琴的音色进行演奏。
4,乐器演奏<hex:02100103>用提琴拨弦的音色进行演奏。
5,乐器演奏<hex:02100103>用长笛的音色进行演奏。
6,乐器演奏<hex:02100103>用双簧管的音色进行演奏。
7,乐器演奏<hex:02100103>用单簧管的音色进行演奏。
8,乐器演奏<hex:02100103>用横笛的音色进行演奏。
9,乐器演奏<hex:02100103>用排箫的音色进行演奏。
10,乐器演奏<hex:02100103>用定音鼓的音色进行演奏。
11,乐器演奏<hex:02100103>用邦戈鼓的音色进行演奏。
12,乐器演奏<hex:02100103>用低音鼓的音色进行演奏。
13,乐器演奏<hex:02100103>用小军鼓的音色进行演奏。
14,乐器演奏<hex:02100103>用镲的音色进行演奏。
15,乐器演奏<hex:02100103>用小号的音色进行演奏。
16,乐器演奏<hex:02100103>用长号的音色进行演奏。
17,乐器演奏<hex:02100103>用大号的音色进行演奏。
18,乐器演奏<hex:02100103>用圆号的音色进行演奏。
19,乐器演奏<hex:02100103>用萨克斯管的音色进行演奏。
20,乐器演奏<hex:02100103>用小提琴的音色进行演奏。
21,乐器演奏<hex:02100103>用中提琴的音色进行演奏。
22,乐器演奏<hex:02100103>用大提琴的音色进行演奏。
23,乐器演奏<hex:02100103>用低音提琴的音色进行演奏。
24,乐器演奏<hex:02100103>用电吉他（过载）的音色进行演奏。
25,乐器演奏<hex:02100103>用电吉他（清音）的音色进行演奏。
26,乐器演奏<hex:02100103>用电吉他（闷音）的音色进行演奏。
27,乐器演奏<hex:02100103>用电吉他（重力和弦）的音色进行演奏。
28,乐器演奏<hex:02100103>用电吉他（特殊奏法）的音色进行演奏。
