key,1,2
#,,
offset,0,4
int32,str,str
0,無効,無効
100,冒险,信步而行 信马由缰 长风破浪
101,,天空海阔 无边无涯 气象一新
102,,探索笔记 追忆之地 感今怀昔
103,,天高气爽 晴空万里 风和日丽
104,,市井寻踪 人潮汹涌 天赐良机
105,,饮茶小憩 邂逅之人 或为助力
106,,多多结交 体格健壮 高大之士
200,关系,英雄般的成就获取的荣耀与信赖将会为你带来答案
201,,永结同心的誓言将会为你带来好运
202,,旅途中常有好友相助 切莫忘记时刻心怀感激
203,,星星将指引你与命中注定的人相遇
204,,和伙伴们并肩同行吧 好运将常伴你的身边
300,财产,清心寡欲 好运伴你 快把战利品带回家吧！
301,,发财致富 现在就去金碟游乐场吧！
302,,好运当头 机不可失 快去开个宝箱吧！
303,,心随意动 想开门便开门！ 想称霸就称霸！
304,,大好商机 你的生意即将大赚一笔！
400,战斗,去战斗吧！每个强敌都将成为你登上高峰的垫脚石
401,,去锻炼吧！练习技术将带你找到通往胜利的真理
402,,去交友吧！战友或将是你成长的契机
403,,去学习吧！学习新的职业新的技术将带给你质的飞跃
404,,去锻炼吧！练习循环将带你找到通往胜利的真理
500,运势,战争神般的求胜之心将引你获得无数的胜利
501,,月亮神般的慈爱之心将引你获得众人的喜爱
502,,太阳神般的热情之心将引你寻得通往目标的捷径
503,,海洋神般的决断之心将引你乘风破浪取得飞跃
504,,放浪神般的好奇之心将引你在旅途中获得无数愉快的邂逅
1100,冒险,宜独行 浪迹天涯 踏遍天下 独享宁静
1101,,宜回忆 追忆往昔 昨日重现 常看常新
1102,,宜节庆 冬去春来 万家欢喜 普天同庆
1103,,宜群集 大街小巷 人声鼎沸 邂逅相逢
1104,,宜远行 勇者不惧 一往无前 功成名立
1105,,宜妆点 身份铭牌 修饰妥当 会有相遇
1106,,宜出行 万丈豪光 照射之地 冒险之旅
1200,关系,你应当做好心理准备迎接一场不期而遇
1201,,重视你的每一次邂逅 缘分就在不经意之间
1202,,带头寻找伙伴吧 你的良缘就在其中
1203,,有好友相助 滴水之恩也值得你涌泉相报
1204,,骤然的相遇或许没有结果 但时间将为你带来答案
1300,财产,静待良机 游乐场里将有大赚头！
1301,,乘风破浪 海钓将有大丰收！
1302,,安家置业 造房子将带来好运！
1303,,放手一搏 旧的不去新的不来！
1304,,积少成多 赚大钱先要攒小钱！
1400,战斗,跨过障碍吧！和伙伴们携手热战一场
1401,,维持现状吧！静心努力打下扎实的基础
1402,,驰骋牌桌吧！运筹帷幄成为伟大的谋士
1403,,追捕魔物吧！踏遍各地追捕邪恶魔物将为你带来好运
1404,,维持现状吧！静心努力打下扎实的基础
1500,运势,你如行星神般的智慧之力将引你跨越难关转危为安
1501,,你如破坏神般的勇气之力将引你打倒劲敌日益强大
1502,,你如工匠神般的想象之力将引你在工匠之路上步步成长
1503,,你如商贸神般的敏锐眼力将引你发现商机赚得财富
1504,,你如地母神般的包容之力将引你缔结崭新的关系
2100,冒险,坚忍不拔 自信自励 前路为开
2101,,蛛丝马迹 疑踪探案 请调查员 吉
2102,,风土人情 民俗习惯 耳目一新
2103,,良师益友 结伴同游 称心快活
2104,,投身洪流 随潮浪涌 天命所归
2105,,置身孤岛 种田养鸡 颐养天年
2106,,十二之数 相关场所 巡礼之旅
2200,关系,时刻勿忘感恩 感恩将带给你缘分
2201,,身边的好友就是你的至宝 务必珍惜与你同行的好友
2202,,同好虽来自异国他乡 但你的勇气将成就你们的缘分
2203,,勇敢地表达自己吧 磕巴地瞎比划也总比闭口不谈强
2204,,裹足不前哪有良缘 快去参加冒险者们举办的活动吧
