key,1
#,Dialogue
offset,0
int32,str
0,
1,
2,欢迎！欢迎！
3,我家的东西很便宜哦！
4,呼……
5,帝国有什么动静吗？
6,我们派出去的人<hex:02100103>应该马上就回来报告了。
7,多么风光明媚的田园城邦啊！
8,真是座人情冷漠的城市啊。
9,好吧，怎么了？
10,这样也不坏。
11,吁……
12,咕哎！咕哎！
13,我明白了，<hex:02100103>我会报告给上面的。
14,拜托你了。
15,好像是鸟人族干的。
16,我来给您当向导吧。
17,我需要在天黑前<hex:02100103>赶回利姆萨！
18,那家伙真够慢的……
19,……
20,……
21,……呼……
22,哼，外来者能干得了什么！
23,很好，没看到鸟人族的影子！
24,这毛色真不错……
25,沿着这条街一直走<hex:02100103>就是商店街了。
26,……
27,喵……喵？
28,借用元灵的力量<hex:02100103>会发生什么呢？
29,森林就由我们来保护！
30,水车转转转～<hex:02100103>骨碌碌地转～
31,休息时自然要放松精神……
32,咕哎……
33,嗯？怎么了？
34,一、二、三……
35,您的话深刻地感染了我……
36,呼……
37,满手都是基萨尔野菜的味道。
38,以前整个森林里<hex:02100103>到处都是那种坚果。
39,抱歉，女士。<hex:02100103>胡桃已经卖完了。
40,嘿咻！
41,采蘑菇的小姑娘～<hex:02100103>背着一个大箩筐～
42,啊！木屑进到鼻子里了……
43,左敲敲，右敲敲……
44,又是大人……
45,啦啦啦～
46,告诉你我能行！<hex:02100103>好好看着！
47,啊……
48,要相信元灵的引导。
49,但是我都感受不到他们……<hex:02100103>要怎么相信啊……
50,啦啦啦
51,嗯……
52,愿大地女神保佑这些蜜蜂。
53,再多一点……
54,森林现在非常危险！
55,但是……
56,瞧一瞧看一看啊！<hex:02100103>我这都是好东西！
57,欢迎惠顾！
58,看来我们有必要重新开始……
59,是啊……
60,欢迎来到这里，旅行者。
61,咕……
62,对不起！<hex:02100103>我再也不敢了……
63,最好没有下次了。
64,你们这些黑影之民真是……
65,安静！
66,站直了！
67,但是我的腿有点……
68,哈！
69,收腹！低头！
70,腰挺得太高了！
71,是！
72,呵！
73,啊！
74,没事了。
75,……
76,好吧，<hex:02100103>它看上去没什么大问题。
77,嗯……
78,我觉得我们需要再弄一些盐。
79,挑个轻点的比较好吧？
80,我说……你们听明白了吗……
81,……
82,？
83,啦啦，啦
84,这是在鼓励我吗？
85,啦啦啦
86,接下来种什么呢……
87,这次我试着换了种肥料。
88,看上去成长很不错！
89,难怪啊！
90,工头还在盯着？<hex:02100103>可恶……
91,喂，该换班了。
92,让我休息10分钟……
93,那可不行！
94,一不小心……
95,91
96,这就是森林的意志。
97,可是……那是不对的！
98,这个女孩才经历过12次夏天。
99,求您了……请帮帮她……
100,森林一直在守望着我们。
101,元灵会保佑我的生意吗？
102,我们快走吧。
103,不要急，<hex:02100103>我先喝点东西。
104,但是我们才刚到这里！
105,……
106,伟大的元灵……法师大人……
107,元灵说了些什么？
108,请保佑我们……
109,愿你的伤痛早日康复。
110,谢谢！
111,太糟糕了！
112,长须豹吃掉了<hex:02100103>我们所有的鸡雏！
113,还有小麦和其他作物……
114,欲罢不能啊！
115,这里的酒简直棒极了。
116,时间过得真快啊。
117,灵灾已经过去5年了……
118,唉……
119,应该把那些外来者<hex:02100103>全部驱除出境！
120,幻术皇说我们必须接受他们。
121,……
122,难道就不能让一位淑女<hex:02100103>休息一下吗？
123,这事得按规定办。
124,请通融一下嘛……
125,我马上就想要货喵！
126,我觉得这个不错呢。
127,嗯……这个怎么样？
128,呜哇……好酒！
129,这手工……做得真棒！
130,喂，你在听我说话吗？
131,啦啦啦啦～
132,宝宝乖，乖宝宝。
133,要细心做……
134,这些可恶的豆子！<hex:02100103>我怎么也除不掉身上的臭味！
135,嗯，看来都合格。
136,真是精美的手工技术。
137,还有这种样式的啊。
138,吵死了！<hex:02100103>我连一分钟都睡不着！
139,呼……
140,嗯……
141,……哎！
142,放松……<hex:02100103>保持呼吸……
143,只要抓住时机<hex:02100103>给他们个出其不意……
144,不要小看鸟人族。
145,今天的训练还没结束吗？
146,呵……呵……
147,你以为敌人会给你<hex:02100103>休息的时间吗？
148,是！长官！
149,是！长官！
150,是！脏……啊不！长官！
151,你们甚至都射不中<hex:02100103>那边的木桩！
152,请给予我们指引……
153,咕哎！
154,再来100次！
155,那种刺法连鸟人的<hex:02100103>羽毛都刺不穿！
156,哦亲爱的……呼……
157,是魔物干的吗？
158,幼苗都被糟蹋了！
159,咕哎！
160,下次修树枝的地点是……
161,好吧好吧。
162,就差一步了。
163,可以大赚一笔咯！
164,在事成之前都不能松懈啊……
