key,5,6
#,Name,Description
offset,0,4
int32,str,str
0,,
1,切换行动状态,在拔出武器与收回武器的状态间切换。
2,角色,查看角色的各项状态参数，也可以进行变更装备、修改称号等操作。
3,技能菜单,查看角色已经学会的各种技能，可以将技能设置到热键上、选择职能技能等多项操作。
4,日志,查看当前已经接受和已经完成的任务及理符任务，切换任务情报中显示的任务，开始或放弃理符任务等。
5,任务情报,查看关于任务的各种带有计时的情报。理符受理限额的更新时间、友好部族日常的剩余受理限额等。
6,成就,查看成就的达成条件、当前进度及达成报酬等情报。
7,采集笔记,查看采集作业所能够获得的道具，也可以查看目标道具可以在哪片地区采集到。
8,讨伐笔记,查看战斗职业的讨伐目标及其数量和生息地，以及成功讨伐后能够获得的经验等奖励。
9,制作笔记,查看制作职业的各种配方，也可以直接开始制作作业。
10,物品,查看当前背包中的物品和水晶，也可以进行装备、使用、排列顺序等操作。
11,任务道具,查看当前背包中的任务道具，在放弃任务时会丢弃相关的任务道具。
12,小队队员,查看小队中的队员，也可以进行更改排序、离开小队、解散小队等操作。
13,好友名单,查看自己的好友，可以直接发送悄悄话。也可以向好友发送组队邀请。
14,黑名单,查看被列入黑名单的人，这些人的发言不会被看到，交易和组队等各种邀请也会被自动屏蔽。
15,玩家搜索,通过各种指定条件搜索其他玩家。
16,地图,查看自己和小队队员的位置，以及以太之光和商店的所在地、任务目的地等情报，地图可以进行缩放，也可以查看其他地区的地图。
17,情感动作,查看玩家表达情感的各种动作，在与他人的交流中能够起到很大作用。
18,目标标记,在目标的头顶设置小队与团队可见的图标记号。
19,系统设置,对声音、图像等系统项目进行调整。
20,键位设置,为各种操作和快捷功能配置自己惯用的键位。
21,用户宏,通过各种文本指令组合能够创建用户宏命令。既可以创建角色专用的宏命令，也可以创建各角色公用的宏命令。创建完成的宏命令可以设置到热键栏上。在文本指令一览中可以进行查看。
22,界面设置,修改游戏界面中各个窗口的位置和大小，设定是否显示窗口，还可以切换成已保存的界面。
23,返回标题画面,退出当前角色，回到游戏的标题画面。
24,退出游戏,退出并关闭游戏客户端。
25,兵装库,收纳获得的装备。每个部位的装备都会单独收纳，可以查看及装备到身上。
26,,
27,部队,查看所属部队的各种情报。
28,通讯贝,查看所属的所有通讯贝的成员情报。
29,钓鱼笔记,记录了捕鱼人的捕鱼成果及钓场，在各种地域钓鱼会追加记录内容。
30,新手指南,查看已经出现过的新手指南。
31,推荐任务,查看周围地区适合当前情况接受的任务及临危受命，还有适合当前等级的副本任务。
32,隐私政策,查看关于个人信息的收集、使用、储存情况，以及相关的清单。
33,任务搜索器,可确认副本迷宫和行会令等组队任务的内容和参加条件以及申请参加任务。参加时可以自动组成小队参加或以任意编成进行挑战。
34,角色设置,对操作、界面、热键栏、消息栏等与角色相关的项目进行调整。
35,传送,消耗相应的金币，瞬间移动到已经共鸣过的水晶之光所在地，可以带领小队队员一起移动。
36,返回,瞬间移动到设置为返回点的水晶之光所在地，不需要任何消耗，不过使用一次之后需要等待15分钟才能使用下一次。如果在副本任务中使用，则会回到副本的开始地点。
37,许可证,查看«最终幻想14»的许可证。
38,笔记,
39,社交,
40,系统,
41,鱼类图鉴,捕鱼人的图鉴，记载了钓鱼相关的各种详细内容。钓上新种类的鱼后会追加记入各种内容。
42,搭档,查看搭档的状态、召唤剩余时间和能够使用的技能。搭档的技能点也是在这里分配。
43,任务辅助,
44,房屋,打开房屋菜单。
45,显示设置,打开显示设置窗口，可以对当前的显示效果、屏幕模式、画面分辨率等功能进行设置。
46,声音设置,打开声音设置窗口，可以对音量和静音等功能进行设置。
47,图像设置,打开图像设置窗口，可以对画面品质的各种细节进行设置。
48,鼠标设置,打开鼠标设置窗口，可以对鼠标操作功能进行设置。
49,<hex:020824E1E94C01FF10>控制器设置<hex:FF0D>手柄设置<hex:03>,<hex:0208A5E1E94C01FF52>打开控制器设置窗口，可以对控制器的震动等功能进行设置。<hex:FF4C>打开手柄设置窗口，可以对手柄的震动等功能进行设置。<hex:03>
50,其他设置,打开其他设置窗口，可以对游戏截图的保存格式及语言等功能进行设置。
51,操作设置,打开操作设置窗口，可以对视角、目标等操作相关的功能进行设置。
52,界面设置,打开界面设置窗口，可以对画面上的各种用户界面布局进行设置。
53,名牌设置,打开名牌设置窗口，可以对玩家头上的名牌进行设置。
54,热键栏设置,打开热键栏设置窗口，可以对热键栏进行设置。
55,消息窗口设置,打开消息窗口设置画面，可以对消息的字体大小及过滤屏蔽等功能进行设置。
56,对战资料,查看对战的战绩或对战专用技能，可以将对战技能设置到热键栏。
57,队员招募,以指定目的和职能来招募共同战斗的队友。
58,场景标记,在场地上设置小队及团队可见的标记。
59,准备确认,确认小队或团队的队员是否准备就绪。
60,挑战笔记,查看各种挑战项目的情况，包括项目的进度以及相应的报酬。项目的完成情况会在每<hex:020603120303><hex:02093ADDFF07>周日<hex:FF07>周一<hex:FF07>周二<hex:FF07>周三<hex:FF07>周四<hex:FF07>周五<hex:FF07>周六<hex:03>的<hex:020821DBFF1D><hex:020919DB02030405060708090A0B0C0D0E0F10111213141516171803><hex:0103>点（地球时间）重置。
61,坐骑一览,查看关于坐骑的各种信息，也可以直接召唤出坐骑。
62,宠物一览,查看关于宠物的各种信息，也可以直接召唤出宠物。
63,辅助功能设置,查看辅助功能设置画面，包括声音效果的辅助表现。
64,探索笔记,查看探索笔记中的记录情报。
65,金碟游乐场,查看关于金碟游乐场的各种情报。包括查看竞赛陆行鸟的属性和血统、更换装备，搭配九宫幻卡的卡组，编辑萌宠之王宠物热键栏，更改多玛方城战的设定等。
66,货币一览,查看所持金币以及各种货币的数量。
67,风脉泉,查看风脉泉的共鸣记录。
68,资讯中心,可以打开连接到«最终幻想14»官方网站内资讯中心页面的菜单。
69,管弦乐琴乐谱集,可以使用管弦乐琴来欣赏的乐曲一览。获得乐谱可以追加相应曲目。
70,初学者学堂,可在这里对各职能的战斗职业（防护职业、治疗职业、进攻职业）的基本战斗方式进行训练。会根据当前职能或训练的进度来给出合适的训练内容。
71,物品设置,打开物品设置窗口。
72,大型任务搜索器,可以挑战最新的高难度大型任务。即使未达到规定人数，也可以通过设定详细条件，和志同道合的玩家们自动组成小队，进行挑战。
73,战斗开始倒计时,将战斗开始倒计时设置为任意秒数，并对自己、小队成员或团队成员显示。
74,战友列表,查看最近和自己组过队的玩家。可以向列表中的玩家发送好友申请。
75,坐骑速度,可以查看各区域骑乘状态时的地面移动速度。
76,任务回顾,可以回顾保存的任务记录。也可以进行任务记录的设置。
77,陆行鸟鞍囊,可以自由存取搭档陆行鸟的道具。（无法在任务中使用）
78,战队,确认所属战队的各项情报。
79,记录准备确认,进行记录的准备确认和战斗开始倒计时。只有在可以记录的任务中才能使用。
80,跨服通讯贝,可以创建和确认跨服通讯贝，以及和其他服务器的玩家进行跨服组队。
81,青魔法书,可以查看青魔法的学习情况，也可以对已经学会并准备使用的青魔法进行设置。
82,亲信战友,可以和成为幻体的非玩家同伴一起挑战迷宫。
83,颜色主题设置,更改窗口的颜色主题。
84,危命任务完成度,查看在特定地区完成危命任务的记录。在对应地区完成危命任务时取得最高评价的话，记录的内容会增加。
85,同好会,可进行创建同好会、查看所属同好会情报等操作。
86,同好招募,可以看到正在招募成员的同好会，并且可以申请加入。
87,重要物品,可查看重要物品。
88,昔日重现模式,可重新体验已完成的任务。
89,时尚配饰,查看关于时尚配饰的各种信息，也可以直接使用时尚配饰。
90,官方网站,查看最终幻想14的官方网站。
91,剧情辅助器,可以和非玩家的辅助队员一起挑战迷宫。
92,肖像列表,查看当前的肖像，还可以编辑各套装的肖像。
93,冒险者铭牌,查看角色的个人信息，还可以编辑个人信息、铭牌样式等内容。
94,特殊迷宫探索器,可以设置和申请参加多变迷宫等特殊迷宫的探索器，也可以查看在特殊迷宫中发现的故事。
95,面部配饰,调整角色装备的眼镜形状和颜色。
96,屏蔽名单,查看被列入屏蔽名单的人，这些人的发言不会被看到。
97,屏蔽词,屏蔽词一览。在此查看、登记、编辑、删除屏蔽词。
98,,
