key,1
#,
offset,0
int32,str
0,
1,推荐商品
51,特典时装
52,NPC时装
101,最终幻想XIII联动
102,降神节
103,恋人节
104,女儿节
105,彩蛋狩猎
106,红莲节
107,新生庆典
108,狩猎之月
109,守护天节
110,星芒节
111,金碟嘉年华
151,其他联动
201,粉丝节
202,最终幻想X联动
1000,
1001,推荐商品
1051,特典时装
1101,生活50级时装
1102,生活60级时装
1103,生活70级时装
1104,生活80级时装
1105,生活90级时装
1106,
1151,非玩家角色时装
1201,新生庆典
1202,星芒节
1203,恋人节
1204,女儿节
1205,守护天节
1206,降神节
1207,红莲节
1208,彩蛋狩猎
1209,最终幻想XIII联动
1210,金碟嘉年华
2000,
2001,
2051,
2052,
2101,
2102,
2103,
2104,
2105,
2106,
2107,
2108,
2109,
2110,
2111,
2151,
2201,
2202,
2251,
3000,
3001,
3051,
3052,
3101,
3102,
3103,
3104,
3105,
3106,
3107,
3108,
3109,
3110,
