key,0,1
#,Name,Description
offset,0,4
int32,str,str
100000,,
100001,制作,消耗耐久以推动作业进展<hex:02100103>效率：<hex:020812E4E94509FF0B><hex:020807E0E94620796503><hex:6503><hex:02100103>成功率：100%
100002,加工,消耗耐久以提高制品品质<hex:02100103>效率：100<hex:02100103>成功率：100%
100003,精修,恢复30点耐久
100004,中级加工,消耗耐久以提高制品品质<hex:02100103>效率：125<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>连击条件：<hex:0249020103><hex:0248020103>加工　<hex:024804F201F803><hex:024904F201F903>连击中消耗制作力：<hex:0249020103><hex:0248020103>18
100005,精修II,恢复60点耐久
100006,风之印记,消耗耐久以推动作业进展<hex:02100103>处理风属性配方时效率变为2倍<hex:02100103>效率：100（200）<hex:02100103>成功率：90%
100007,中级制作,消耗耐久以推动作业进展<hex:02100103>效率：150<hex:02100103>成功率：90%
100008,上级加工,消耗耐久以提高制品品质<hex:02100103>效率：150<hex:02100103>成功率：90%
100009,比尔格的祝福,消耗耐久以提高制品品质<hex:02100103>随内静的效果提高效率，内静每生效过一次效率提升20<hex:02100103>使用之后会结束内静效果<hex:02100103>效率：100（100～）<hex:02100103>成功率：90%
100010,观察,放空一次作业，不做任何事
100011,,
100012,,
100013,,
100014,,
100015,制作,消耗耐久以推动作业进展<hex:02100103>效率：<hex:020812E4E9450AFF0B><hex:020807E0E94620796503><hex:6503><hex:02100103>成功率：100%
100016,加工,消耗耐久以提高制品品质<hex:02100103>效率：100<hex:02100103>成功率：100%
100017,精修,恢复30点耐久
100018,中级加工,消耗耐久以提高制品品质<hex:02100103>效率：125<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>连击条件：<hex:0249020103><hex:0248020103>加工　<hex:024804F201F803><hex:024904F201F903>连击中消耗制作力：<hex:0249020103><hex:0248020103>18
100019,精修II,恢复60点耐久
100020,火之印记,消耗耐久以推动作业进展<hex:02100103>处理火属性配方时效率变为2倍<hex:02100103>效率：100（200）<hex:02100103>成功率：90%
100021,中级制作,消耗耐久以推动作业进展<hex:02100103>效率：150<hex:02100103>成功率：90%
100022,上级加工,消耗耐久以提高制品品质<hex:02100103>效率：150<hex:02100103>成功率：90%
100023,观察,放空一次作业，不做任何事
100024,,
100025,,
100026,,
100027,,
100028,,
100029,,
100030,制作,消耗耐久以推动作业进展<hex:02100103>效率：<hex:020812E4E9450BFF0B><hex:020807E0E94620796503><hex:6503><hex:02100103>成功率：100%
100031,加工,消耗耐久以提高制品品质<hex:02100103>效率：100<hex:02100103>成功率：100%
100032,精修,恢复30点耐久
100033,高速制作,消耗耐久以推动作业进展<hex:02100103>效率：250<hex:02100103>成功率：50%
100034,中级加工,消耗耐久以提高制品品质<hex:02100103>效率：125<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>连击条件：<hex:0249020103><hex:0248020103>加工　<hex:024804F201F803><hex:024904F201F903>连击中消耗制作力：<hex:0249020103><hex:0248020103>18
100035,精修II,恢复60点耐久
100036,冰之印记,消耗耐久以推动作业进展<hex:02100103>处理冰属性配方时效率变为2倍<hex:02100103>效率：100（200）<hex:02100103>成功率：90%
100037,中级制作,消耗耐久以推动作业进展<hex:02100103>效率：150<hex:02100103>成功率：90%
100038,上级加工,消耗耐久以提高制品品质<hex:02100103>效率：150<hex:02100103>成功率：90%
100039,渐进,消耗耐久完成剩余工作量的1/3左右（上限：1000）<hex:02100103>成功率：90%
100040,观察,放空一次作业，不做任何事
100041,,
100042,,
100043,,
100044,,
100045,制作,消耗耐久以推动作业进展<hex:02100103>效率：<hex:020812E4E9450DFF0B><hex:020807E0E94620796503><hex:6503><hex:02100103>成功率：100%
100046,加工,消耗耐久以提高制品品质<hex:02100103>效率：100<hex:02100103>成功率：100%
100047,精修,恢复30点耐久
100048,中级加工,消耗耐久以提高制品品质<hex:02100103>效率：125<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>连击条件：<hex:0249020103><hex:0248020103>加工　<hex:024804F201F803><hex:024904F201F903>连击中消耗制作力：<hex:0249020103><hex:0248020103>18
100049,精修II,恢复60点耐久
100050,土之印记,消耗耐久以推动作业进展<hex:02100103>处理土属性配方时效率变为2倍<hex:02100103>效率：100（200）<hex:02100103>成功率：90%
100051,中级制作,消耗耐久以推动作业进展<hex:02100103>效率：150<hex:02100103>成功率：90%
100052,上级加工,消耗耐久以提高制品品质<hex:02100103>效率：150<hex:02100103>成功率：90%
100053,观察,放空一次作业，不做任何事
100054,,
100055,,
100056,,
100057,,
100058,,
100059,,
100060,制作,消耗耐久以推动作业进展<hex:02100103>效率：<hex:020812E4E9450EFF0B><hex:020807E0E94620796503><hex:6503><hex:02100103>成功率：100%
100061,加工,消耗耐久以提高制品品质<hex:02100103>效率：100<hex:02100103>成功率：100%
100062,精修,恢复30点耐久
100063,模范制作,消耗耐久以推动作业进展<hex:02100103>一定会成功<hex:02100103>效率：90<hex:02100103>成功率：100%
100064,中级加工,消耗耐久以提高制品品质<hex:02100103>效率：125<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>连击条件：<hex:0249020103><hex:0248020103>加工　<hex:024804F201F803><hex:024904F201F903>连击中消耗制作力：<hex:0249020103><hex:0248020103>18
100065,精修II,恢复60点耐久
100066,雷之印记,消耗耐久以推动作业进展<hex:02100103>处理雷属性配方时效率变为2倍<hex:02100103>效率：100（200）<hex:02100103>成功率：90%
100067,中级制作,消耗耐久以推动作业进展<hex:02100103>效率：150<hex:02100103>成功率：90%
100068,上级加工,消耗耐久以提高制品品质<hex:02100103>效率：150<hex:02100103>成功率：90%
100069,模范制作II,消耗耐久以推动作业进展<hex:02100103>一定会成功<hex:02100103>效率：120<hex:02100103>成功率：100%
100070,观察,放空一次作业，不做任何事
100071,,
100072,,
100073,,
100074,,
100075,制作,消耗耐久以推动作业进展<hex:02100103>效率：<hex:020812E4E9450CFF0B><hex:020807E0E94620796503><hex:6503><hex:02100103>成功率：100%
100076,加工,消耗耐久以提高制品品质<hex:02100103>效率：100<hex:02100103>成功率：100%
100077,精修,恢复30点耐久
100078,中级加工,消耗耐久以提高制品品质<hex:02100103>效率：125<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>连击条件：<hex:0249020103><hex:0248020103>加工　<hex:024804F201F803><hex:024904F201F903>连击中消耗制作力：<hex:0249020103><hex:0248020103>18
100079,精修II,恢复60点耐久
100080,中级制作,消耗耐久以推动作业进展<hex:02100103>效率：150<hex:02100103>成功率：90%
100081,上级加工,消耗耐久以提高制品品质<hex:02100103>效率：150<hex:02100103>成功率：90%
100082,观察,放空一次作业，不做任何事
100083,坚实制作,消耗耐久以推动作业进展40<hex:02100103>成功率：90%
100084,,
100085,,
100086,,
100087,,
100088,,
100089,,
100090,制作,消耗耐久以推动作业进展<hex:02100103>效率：<hex:020812E4E9450FFF0B><hex:020807E0E94620796503><hex:6503><hex:02100103>成功率：100%
100091,加工,消耗耐久以提高制品品质<hex:02100103>效率：100<hex:02100103>成功率：100%
100092,精修,恢复30点耐久
100093,中级加工,消耗耐久以提高制品品质<hex:02100103>效率：125<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>连击条件：<hex:0249020103><hex:0248020103>加工　<hex:024804F201F803><hex:024904F201F903>连击中消耗制作力：<hex:0249020103><hex:0248020103>18
100094,精修II,恢复60点耐久
100095,水之印记,消耗耐久以推动作业进展<hex:02100103>处理水属性配方时效率变为2倍<hex:02100103>效率：100（200）<hex:02100103>成功率：90%
100096,中级制作,消耗耐久以推动作业进展<hex:02100103>效率：150<hex:02100103>成功率：90%
100097,上级加工,消耗耐久以提高制品品质<hex:02100103>效率：150<hex:02100103>成功率：90%
100098,秘诀,<hex:024804F201F403><hex:024904F201F503>只有在“高品质”及以上的状态下才能使用<hex:0249020103><hex:0248020103><hex:02100103>恢复20点制作力
100099,观察,放空一次作业，不做任何事
100100,,
100101,,
100102,,
100103,,
100104,,
100105,制作,消耗耐久以推动作业进展<hex:02100103>效率：<hex:020812E4E94510FF0B><hex:020807E0E94620796503><hex:6503><hex:02100103>成功率：100%
100106,加工,消耗耐久以提高制品品质<hex:02100103>效率：100<hex:02100103>成功率：100%
100107,精修,恢复30点耐久
100108,仓促,消耗耐久以提高制品品质<hex:02100103>不会消耗制作力，但是成功率比较低<hex:02100103>效率：100<hex:02100103>成功率：50%
