key,0
#,Name
offset,0
int32,str
0,
1,寒冰
2,邂逅
3,加隆德炼铁厂
4,野兽
5,适合冬天
6,带胡子
7,休闲
8,奇特
9,戏法
10,近东风格
11,海贼
12,大国防联军
13,野性
14,魔物
15,时尚眼镜
16,厨师
17,适合夏天
18,知性
19,自然
20,正式
21,玩偶装
22,帅气
23,前卫
24,探险
25,骑士
26,高贵
27,无赖
28,船员
29,民族特色
30,研究员
31,街头
32,小丑
33,空贼
34,魔法
35,山贼
36,雅致
37,饿狼
38,绷带
39,妖艳
40,大胆
41,新大陆风格
42,装饰钉扣
43,劳动者
44,可爱
45,毛茸茸
46,流苏
47,祭祀仪式
48,家居
49,萌宠之王
50,国旗
51,华丽
52,骨头
53,盟友
54,幻想风
55,风
56,老练工匠
57,食材
58,十字架
59,老练武人
60,亚拉戈仪式
61,革
62,老练采集者
63,读书人
64,礼帽
65,兽耳
66,简约
67,内衣
68,枪手
69,仪式
70,斯卡拉
71,长裙
72,性感
73,迷你裙
74,奥黛
75,短靴
76,翻折
77,王者
78,薄纱
79,百合
80,贝雷帽
81,针织品
82,三色堇
83,雏菊
84,单眼镜
85,无边帽
86,护目镜
87,利角
88,草帽
89,落魄武士
90,紫水宫
91,小市民
92,空鼠
93,外袍
94,海盗
95,包
96,紧身上衣
97,真麻
98,束腰衣
99,耐热装备
100,斗篷
101,阿拉米格货
102,礼服
103,短上衣
104,贴身背心
105,围巾
106,秋季外套
107,长袖紧身衣
108,东洋服
109,长手套
110,臂环
111,短手套
112,腕带
113,装饰指甲
114,普通手套
115,铁拳
116,萨雷安
117,护手
118,收紧下摆
119,喇叭裤
120,轻飘飘
121,短裤
122,七分裤
123,礼裤
124,垮裆
125,前帘
126,腿套
127,长裤
128,牛仔裤
129,山岳民族
130,打猎
131,凉鞋
132,紧身长靴
133,战靴
134,美神
135,浴衣
136,天动
137,龙堡项环
138,律动
139,红辉石
140,入侵
141,紫辉石
142,黄辉石
143,真源
144,洋葱
145,军装
146,豹纹
147,开面盔
148,骑士盔
149,眼罩
150,狼的毛皮
151,未来科技
152,羽翼装饰
153,羽毛帽子
154,超级轻装
155,斗技场
156,垂褶风
157,皮衣
158,金属板
159,无袖
160,蛮神风格
161,源氏
162,棉甲
163,鳞铠
164,征服
165,法外
166,龙脉
167,决斗者
168,革命战士
169,异国棉甲
170,奇美拉素材
171,金碟游乐场
172,罗汉
173,手箍
174,半指护手
175,护手
176,蝴蝶结装饰
177,带刺钉
178,暗魔
179,护膝
180,及膝裤
181,阿拉米格风格
182,亚拉戈失传
183,格子花纹
184,红莲衣装
185,苍穹衣装
186,重生衣装
187,裤袜
188,钢板战靴
189,鸭嘴靴
190,木鞋
191,皮靴
192,礼鞋
193,蓝辉石
194,绿辉石
195,白辉石
196,黑辉石
197,启动
198,蛮族工匠
199,假面舞会
200,链甲
201,森林面具
202,雕像面具
203,传统串珠
204,革制筒靴
205,英雄的掠影
206,翻边帽
207,究极神兵原型
208,连指
209,弯月装饰
210,风信子
211,重建工作服
212,达尔马斯卡
213,私语
214,雨衣
215,兽形盔
216,巫骨
217,亚拉戈末世
218,圆锥帽
219,鸟头
220,条纹
221,狐面
222,流苏靴
223,兜帽
224,少女裙装
225,秋英
226,康乃馨
227,蝴蝶兰
228,加雷马
229,波洛伽
230,抵抗组织
231,紫灯花
232,玫瑰
233,欧米茄
234,寄叶
235,摩登
236,破损的
237,战斗之爪
238,冒险的开始
239,樱花
240,皇都最前沿
241,西格玛
242,和平爱好者
243,角
244,怪物猎人
245,血盟旅行者
246,黑色匪徒
247,花
248,球赛观众
249,寝室
