key,8,10
#,Singular,Plural
offset,0,4
int32,str,str
0,,
1,阳伞,
2,天蓝阳伞,
3,红漆油纸伞,
4,紫漆油纸伞,
5,黄漆油纸伞,
6,沉稳方格阳伞,
7,活力方格阳伞,
8,典雅方格阳伞,
9,天使之翼,
10,金碟阳伞,
11,趣味圆点阳伞,
12,端庄圆点阳伞,
13,田园圆点阳伞,
14,猫小胖阳伞,
15,隆卡的水蛇伞？,
16,红月油纸伞,
17,堕天使之翼,
18,大天使之翼,
19,迪亚波罗斯之翼,
20,仙子族之翼,
21,,
22,幻象椭圆眼镜,
23,白色花边阳伞,
24,蓝色印花阳伞,
25,幻象金边墨镜,
26,幻象经典眼镜,
27,仙人刺阳伞,
28,蓝色仙子族之翼,
29,,
30,猫耳小伞,
31,防雨系统,
32,幻象玫瑰色眼镜,
33,付丧神油纸伞,
34,监工小员伞,
35,拾穗人背包,
36,斯塔缇丝之翼,
37,大叶伞,
38,胡萝卜阳伞,
39,霓虹阳伞,
40,缎带阳伞,
41,爆弹怪阳伞,
42,蔓德拉阳伞,
43,预言蛋阳伞,
44,佩鲁佩鲁族背包,
45,黑色蕾丝阳伞,
46,白色蕾丝阳伞,
47,兔兔阳伞,
48,火炬,
49,,
50,,
51,,
