key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_STMBDA134_02464_SEQ_00,神拳痕的劳班在等待冒险者再次振奋起来。
1,TEXT_STMBDA134_02464_SEQ_01,
2,TEXT_STMBDA134_02464_SEQ_02,
3,TEXT_STMBDA134_02464_SEQ_03,
4,TEXT_STMBDA134_02464_SEQ_04,
5,TEXT_STMBDA134_02464_SEQ_05,
6,TEXT_STMBDA134_02464_SEQ_06,
7,TEXT_STMBDA134_02464_SEQ_07,
8,TEXT_STMBDA134_02464_SEQ_08,
9,TEXT_STMBDA134_02464_SEQ_09,
10,TEXT_STMBDA134_02464_SEQ_10,
11,TEXT_STMBDA134_02464_SEQ_11,
12,TEXT_STMBDA134_02464_SEQ_12,
13,TEXT_STMBDA134_02464_SEQ_13,
14,TEXT_STMBDA134_02464_SEQ_14,
15,TEXT_STMBDA134_02464_SEQ_15,
16,TEXT_STMBDA134_02464_SEQ_16,
17,TEXT_STMBDA134_02464_SEQ_17,
18,TEXT_STMBDA134_02464_SEQ_18,
19,TEXT_STMBDA134_02464_SEQ_19,
20,TEXT_STMBDA134_02464_SEQ_20,
21,TEXT_STMBDA134_02464_SEQ_21,
22,TEXT_STMBDA134_02464_SEQ_22,
23,TEXT_STMBDA134_02464_SEQ_23,
24,TEXT_STMBDA134_02464_TODO_00,寻找伤员
25,TEXT_STMBDA134_02464_TODO_01,将<hex:022811FF0A>EventItem<hex:F61E8CBD0103>交给康拉德
26,TEXT_STMBDA134_02464_TODO_02,
27,TEXT_STMBDA134_02464_TODO_03,
28,TEXT_STMBDA134_02464_TODO_04,
29,TEXT_STMBDA134_02464_TODO_05,
30,TEXT_STMBDA134_02464_TODO_06,
31,TEXT_STMBDA134_02464_TODO_07,
32,TEXT_STMBDA134_02464_TODO_08,
33,TEXT_STMBDA134_02464_TODO_09,
34,TEXT_STMBDA134_02464_TODO_10,
35,TEXT_STMBDA134_02464_TODO_11,
36,TEXT_STMBDA134_02464_TODO_12,
37,TEXT_STMBDA134_02464_TODO_13,
38,TEXT_STMBDA134_02464_TODO_14,
39,TEXT_STMBDA134_02464_TODO_15,
40,TEXT_STMBDA134_02464_TODO_16,
41,TEXT_STMBDA134_02464_TODO_17,
42,TEXT_STMBDA134_02464_TODO_18,
43,TEXT_STMBDA134_02464_TODO_19,
44,TEXT_STMBDA134_02464_TODO_20,
45,TEXT_STMBDA134_02464_TODO_21,
46,TEXT_STMBDA134_02464_TODO_22,
47,TEXT_STMBDA134_02464_TODO_23,
48,TEXT_STMBDA134_02464_ALISAIE_000_001,（★未使用／削除予定★）
49,TEXT_STMBDA134_02464_ALPHINAUD_000_005,（★未使用／削除予定★）
50,TEXT_STMBDA134_02464_PIPIN_000_010,（★未使用／削除予定★）
51,TEXT_STMBDA134_02464_YSHTOLA_000_015,……
52,TEXT_STMBDA134_02464_KRILE_000_020,（★未使用／削除予定★）
53,TEXT_STMBDA134_02464_LYSE_000_025,（★未使用／削除予定★）
54,TEXT_STMBDA134_02464_CONRAD_000_030,（★未使用／削除予定★）
55,TEXT_STMBDA134_02464_MEFFRID_000_035,……
56,TEXT_STMBDA134_02464_RAUBAHN_000_040,好，最后再确认一遍吧。<hex:02100103>拜托你在神拳痕转一圈，<hex:02100103>看看有没有漏掉的重伤者！
57,TEXT_STMBDA134_02464_SYSTEM_000_060,已经没有生命体征了……<hex:02100103>梅弗里德的手里紧握着<hex:022811FF0A>EventItem<hex:F61E8CBD0103>。<hex:02100103>作为遗物收起来吧。
58,TEXT_STMBDA134_02464_WISCAR_000_061,我赶到的时候，梅弗里德还有一口气，可是没撑多久就……<hex:02100103>你可以在救助完伤员之后，<hex:02100103>把那个遗物交给康拉德队长……
59,TEXT_STMBDA134_02464_WISCAR_000_062,呜呜……梅弗里德……<hex:02100103>你还要继续教我战斗的方法啊！
60,TEXT_STMBDA134_02464_SYSTEM_000_065,已经没有生命体征了……<hex:02100103>将<hex:022811FF0A>EventItem<hex:F61E8CBD0103>拿给野战医院的康拉德吧。
61,TEXT_STMBDA134_02464_RESISTANCEWARRIOR_000_070,（★未使用／削除予定★）
62,TEXT_STMBDA134_02464_RESISTANCESOLDIER_000_071,（★未使用／削除予定★）
63,TEXT_STMBDA134_02464_ALISAIE_000_075,哈、哈、哈……毫无招架之力……
64,TEXT_STMBDA134_02464_ALPHINAUD_000_080,阿莉塞，你现在不要想其他的了，<hex:02100103>好好养伤！
65,TEXT_STMBDA134_02464_PIPIN_000_085,三个人一起上都没能打过他……<hex:02100103>敌将芝诺斯……真是太可怕了……
66,TEXT_STMBDA134_02464_KRILE_000_090,你很担心雅·修特拉吧？<hex:02100103>虽然还不能大意，但目前来看还是很稳定的。
67,TEXT_STMBDA134_02464_LYSE_000_095,雅·修特拉她……为了保护我才……
68,TEXT_STMBDA134_02464_CONRAD_000_100,唔……大家……大家都没事吧……
69,TEXT_STMBDA134_02464_CONRAD_000_110,这、这是……梅弗里德的？
70,TEXT_STMBDA134_02464_CONRAD_000_111,这样啊，他牺牲了么……
71,TEXT_STMBDA134_02464_CONRAD_000_112,正如你所知，梅弗里德是一个重视同伴的男人……<hex:02100103>他曾经为了让受伤无法继续战斗的士兵逃走，<hex:02100103>拼上性命带他们翻越了长城。
72,TEXT_STMBDA134_02464_CONRAD_000_113,他明明可以继续待在那边，<hex:02100103>那样就不会像今天这样，在与帝国军的战斗中丧命了。<hex:02100103>但因为他舍不得同伴们，又回来了……
73,TEXT_STMBDA134_02464_CONRAD_000_114,为什么死的不是我这个老骨头、而是梅弗里德？！<hex:02100103>为什么……为什么……
74,TEXT_STMBDA134_02464_ALPHINAUD_000_115,康拉德队长……
75,TEXT_STMBDA134_02464_ALPHINAUD_000_116,活下来并没有错，请不要这样。<hex:02100103>他们的牺牲也拯救了许多生命。<hex:02100103>现在我们应该为了救助伤员而尽己所能。
76,TEXT_STMBDA134_02464_CONRAD_000_117,抱歉……我不该在年轻人面前慌乱失度……<hex:02100103>我很感谢你们的帮助……
77,TEXT_STMBDA134_02464_ROBUSTMAN_000_061,（★未使用／削除予定★）
78,TEXT_STMBDA134_02464_ROBUSTMAN_000_062,（★未使用／削除予定★）
79,TEXT_STMBDA134_02464_SYSTEM_000_072,（★未使用／削除予定★）
