key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_GAIUSA501_00753_SEQ_00,跨天桥的遗迹调查员克劳迪恩，想委托冒险者替他跑腿。
1,TEXT_GAIUSA501_00753_SEQ_01,修复古老遗迹所需的人手和物资都不够了。前往札尔神祠，找到纳尔札尔教团祭司巧巧佐，将总结了情况的<hex:022811FF0A>EventItem<hex:F61E86DA0103>交给她。
2,TEXT_GAIUSA501_00753_SEQ_02,克劳迪恩的调查结果很可能会是重大的考古发现。在增派人手、增运物资后，遗迹调查大概会有新的进展。
3,TEXT_GAIUSA501_00753_SEQ_03,无
4,TEXT_GAIUSA501_00753_SEQ_04,无
5,TEXT_GAIUSA501_00753_SEQ_05,无
6,TEXT_GAIUSA501_00753_SEQ_06,无
7,TEXT_GAIUSA501_00753_SEQ_07,无
8,TEXT_GAIUSA501_00753_SEQ_08,无
9,TEXT_GAIUSA501_00753_SEQ_09,无
10,TEXT_GAIUSA501_00753_SEQ_10,无
11,TEXT_GAIUSA501_00753_SEQ_11,无
12,TEXT_GAIUSA501_00753_SEQ_12,无
13,TEXT_GAIUSA501_00753_SEQ_13,无
14,TEXT_GAIUSA501_00753_SEQ_14,无
15,TEXT_GAIUSA501_00753_SEQ_15,无
16,TEXT_GAIUSA501_00753_SEQ_16,无
17,TEXT_GAIUSA501_00753_SEQ_17,无
18,TEXT_GAIUSA501_00753_SEQ_18,无
19,TEXT_GAIUSA501_00753_SEQ_19,无
20,TEXT_GAIUSA501_00753_SEQ_20,无
21,TEXT_GAIUSA501_00753_SEQ_21,无
22,TEXT_GAIUSA501_00753_SEQ_22,无
23,TEXT_GAIUSA501_00753_SEQ_23,无
24,TEXT_GAIUSA501_00753_TODO_00,将<hex:022811FF0A>EventItem<hex:F61E86DA0103>交给她
25,TEXT_GAIUSA501_00753_TODO_01,无
26,TEXT_GAIUSA501_00753_TODO_02,无
27,TEXT_GAIUSA501_00753_TODO_03,无
28,TEXT_GAIUSA501_00753_TODO_04,无
29,TEXT_GAIUSA501_00753_TODO_05,无
30,TEXT_GAIUSA501_00753_TODO_06,无
31,TEXT_GAIUSA501_00753_TODO_07,无
32,TEXT_GAIUSA501_00753_TODO_08,无
33,TEXT_GAIUSA501_00753_TODO_09,无
34,TEXT_GAIUSA501_00753_TODO_10,无
35,TEXT_GAIUSA501_00753_TODO_11,无
36,TEXT_GAIUSA501_00753_TODO_12,无
37,TEXT_GAIUSA501_00753_TODO_13,无
38,TEXT_GAIUSA501_00753_TODO_14,无
39,TEXT_GAIUSA501_00753_TODO_15,无
40,TEXT_GAIUSA501_00753_TODO_16,无
41,TEXT_GAIUSA501_00753_TODO_17,无
42,TEXT_GAIUSA501_00753_TODO_18,无
43,TEXT_GAIUSA501_00753_TODO_19,无
44,TEXT_GAIUSA501_00753_TODO_20,无
45,TEXT_GAIUSA501_00753_TODO_21,无
46,TEXT_GAIUSA501_00753_TODO_22,无
47,TEXT_GAIUSA501_00753_TODO_23,无
48,TEXT_GAIUSA501_00753_CLAUDIEN_000_000,前一阵子感谢你出手相助，多亏了你调查又前进了一步。<hex:02100103>但是，越是古老的遗迹，损伤便会越严重。<hex:02100103>照现在的情况看，不论是人手还是物资，我们都严重不足。
49,TEXT_GAIUSA501_00753_CLAUDIEN_000_001,能不能请你将这个报告书<hex:02100103>交给在札尔神祠工作的巧巧佐祭司大人呢？<hex:02100103>看来这次调查结果似乎会十分不错，可不能中途而废了。
50,TEXT_GAIUSA501_00753_KYOKYOZO_000_010,咦？你是朝圣者……不对，是冒险者吧？<hex:02100103>愿商贸之神纳尔札尔一路保佑你……
51,TEXT_GAIUSA501_00753_KYOKYOZO_000_020,这是克劳迪恩的报告书？让我来看看……<hex:02100103>“据推测，本遗迹为贝拉哈迪亚末期，拉拉弗托四世的陵墓。”<hex:02100103>什、什么！
52,TEXT_GAIUSA501_00753_KYOKYOZO_000_021,这可是重大的考古发现！<hex:02100103>不论是人手还是物资，要多少我就援助多少！<hex:02100103>辛苦你了，冒险者。
