key,0,1
#,,
offset,0,4
Int32,String,String
0,TEXT_FESEST001_01414_SEQ_00,※本任务是特定期间内的任务。<hex:02100103><hex:02100103>格里达尼亚的吉莉·阿里亚珀，想向冒险者介绍彩蛋狩猎。
1,TEXT_FESEST001_01414_SEQ_01,※本任务只有在季节活动开放期间才能接受和进行。<hex:02100103>　季节活动结束后无法进行，敬请注意。<hex:02100103>　详情请参见官方网站。<hex:02100103><hex:02100103>彩蛋狩猎是感谢贤者的节日，因为贤者拯救人们于灵灾的水深火热之中。想要参加节日，就要戴上<hex:022811FF05>Item<hex:FF08>　2659<hex:0103>，并和米·凯特露天剧场的吉莉·阿里亚珀对话。参加节日活动前，可以从各城邦的彩蛋预言师那里获得<hex:022811FF05>Item<hex:FF08>　2659<hex:0103>。
2,TEXT_FESEST001_01414_SEQ_02,吉莉·阿里亚珀向冒险者介绍了彩蛋狩猎的详情，并说会赠与冒险者装饰彩蛋。装饰彩蛋里放有礼物。集齐多个彩蛋，并将其交给彩蛋预言师，就能获得内含更高级礼物的装饰彩蛋。吉莉·阿里亚珀说，今年的彩蛋狩猎将会很特别，因此需要冒险者的协助……
3,TEXT_FESEST001_01414_SEQ_03,空
4,TEXT_FESEST001_01414_SEQ_04,空
5,TEXT_FESEST001_01414_SEQ_05,空
6,TEXT_FESEST001_01414_SEQ_06,空
7,TEXT_FESEST001_01414_SEQ_07,空
8,TEXT_FESEST001_01414_SEQ_08,空
9,TEXT_FESEST001_01414_SEQ_09,空
10,TEXT_FESEST001_01414_SEQ_10,空
11,TEXT_FESEST001_01414_SEQ_11,空
12,TEXT_FESEST001_01414_SEQ_12,空
13,TEXT_FESEST001_01414_SEQ_13,空
14,TEXT_FESEST001_01414_SEQ_14,空
15,TEXT_FESEST001_01414_SEQ_15,空
16,TEXT_FESEST001_01414_SEQ_16,空
17,TEXT_FESEST001_01414_SEQ_17,空
18,TEXT_FESEST001_01414_SEQ_18,空
19,TEXT_FESEST001_01414_SEQ_19,空
20,TEXT_FESEST001_01414_SEQ_20,空
21,TEXT_FESEST001_01414_SEQ_21,空
22,TEXT_FESEST001_01414_SEQ_22,空
23,TEXT_FESEST001_01414_SEQ_23,空
24,TEXT_FESEST001_01414_TODO_00,戴上<hex:022811FF05>Item<hex:FF08>　2659<hex:0103> 和吉莉·阿里亚珀对话
25,TEXT_FESEST001_01414_TODO_01,空
26,TEXT_FESEST001_01414_TODO_02,空
27,TEXT_FESEST001_01414_TODO_03,空
28,TEXT_FESEST001_01414_TODO_04,空
29,TEXT_FESEST001_01414_TODO_05,空
30,TEXT_FESEST001_01414_TODO_06,空
31,TEXT_FESEST001_01414_TODO_07,空
32,TEXT_FESEST001_01414_TODO_08,空
33,TEXT_FESEST001_01414_TODO_09,空
34,TEXT_FESEST001_01414_TODO_10,空
35,TEXT_FESEST001_01414_TODO_11,空
36,TEXT_FESEST001_01414_TODO_12,空
37,TEXT_FESEST001_01414_TODO_13,空
38,TEXT_FESEST001_01414_TODO_14,空
39,TEXT_FESEST001_01414_TODO_15,空
40,TEXT_FESEST001_01414_TODO_16,空
41,TEXT_FESEST001_01414_TODO_17,空
42,TEXT_FESEST001_01414_TODO_18,空
43,TEXT_FESEST001_01414_TODO_19,空
44,TEXT_FESEST001_01414_TODO_20,空
45,TEXT_FESEST001_01414_TODO_21,空
46,TEXT_FESEST001_01414_TODO_22,空
47,TEXT_FESEST001_01414_TODO_23,空
