key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_CLSTAN007_00063_SEQ_00,制革匠行会的盖娃，有件事想要亲自委托给冒险者。
1,TEXT_CLSTAN007_00063_SEQ_01,接受了盖娃的委托。筹备1个<hex:022813FF07>ItemHQ<hex:FF08>　3616<hex:0103>，将其交给格里达尼亚制革匠行会的盖娃。
2,TEXT_CLSTAN007_00063_SEQ_02,将<hex:022813FF07>ItemHQ<hex:FF08>　3616<hex:0103>交给了盖娃。见到冒险者制作的物品，盖娃承认了冒险者有所成长。她因为要制作品评会所需的物品，暂时无法处理行会的工作。不要辜负盖娃的期待，努力磨练制革手艺。<hex:02100103><hex:02100103>※制革匠的等级达到40级以上时，可以从盖娃那里领取下一个制革匠任务。
3,TEXT_CLSTAN007_00063_SEQ_03,无
4,TEXT_CLSTAN007_00063_SEQ_04,无
5,TEXT_CLSTAN007_00063_SEQ_05,无
6,TEXT_CLSTAN007_00063_SEQ_06,无
7,TEXT_CLSTAN007_00063_SEQ_07,无
8,TEXT_CLSTAN007_00063_SEQ_08,无
9,TEXT_CLSTAN007_00063_SEQ_09,无
10,TEXT_CLSTAN007_00063_SEQ_10,无
11,TEXT_CLSTAN007_00063_SEQ_11,无
12,TEXT_CLSTAN007_00063_SEQ_12,无
13,TEXT_CLSTAN007_00063_SEQ_13,无
14,TEXT_CLSTAN007_00063_SEQ_14,无
15,TEXT_CLSTAN007_00063_SEQ_15,无
16,TEXT_CLSTAN007_00063_SEQ_16,无
17,TEXT_CLSTAN007_00063_SEQ_17,无
18,TEXT_CLSTAN007_00063_SEQ_18,无
19,TEXT_CLSTAN007_00063_SEQ_19,无
20,TEXT_CLSTAN007_00063_SEQ_20,无
21,TEXT_CLSTAN007_00063_SEQ_21,无
22,TEXT_CLSTAN007_00063_SEQ_22,无
23,TEXT_CLSTAN007_00063_SEQ_23,无
24,TEXT_CLSTAN007_00063_TODO_00,将<hex:022813FF07>ItemHQ<hex:FF08>　3616<hex:0103>交给盖娃
25,TEXT_CLSTAN007_00063_TODO_01,无
26,TEXT_CLSTAN007_00063_TODO_02,无
27,TEXT_CLSTAN007_00063_TODO_03,无
28,TEXT_CLSTAN007_00063_TODO_04,无
29,TEXT_CLSTAN007_00063_TODO_05,无
30,TEXT_CLSTAN007_00063_TODO_06,无
31,TEXT_CLSTAN007_00063_TODO_07,无
32,TEXT_CLSTAN007_00063_TODO_08,无
33,TEXT_CLSTAN007_00063_TODO_09,无
34,TEXT_CLSTAN007_00063_TODO_10,无
35,TEXT_CLSTAN007_00063_TODO_11,无
36,TEXT_CLSTAN007_00063_TODO_12,无
37,TEXT_CLSTAN007_00063_TODO_13,无
38,TEXT_CLSTAN007_00063_TODO_14,无
39,TEXT_CLSTAN007_00063_TODO_15,无
40,TEXT_CLSTAN007_00063_TODO_16,无
41,TEXT_CLSTAN007_00063_TODO_17,无
42,TEXT_CLSTAN007_00063_TODO_18,无
43,TEXT_CLSTAN007_00063_TODO_19,无
44,TEXT_CLSTAN007_00063_TODO_20,无
45,TEXT_CLSTAN007_00063_TODO_21,无
46,TEXT_CLSTAN007_00063_TODO_22,无
47,TEXT_CLSTAN007_00063_TODO_23,无
48,TEXT_CLSTAN007_00063_GEVA_000_001,我希望你能帮帮忙。<hex:02100103>这次是我有事要亲自委托给你。
49,TEXT_CLSTAN007_00063_GEVA_000_002,最近，行会的工匠们都有些浮躁啊……<hex:02100103>这一点从他们制作的东西中就能看出来。
