key,0,1
#,,
offset,0,4
Int32,String,String
0,TEXT_CTSERKEUREKA4STORYGEROLT_00548_GEROLT_000_000,嘿，你来了啊。<hex:02100103>这回我也为你准备了好东西。<hex:02100103>不过在我给你说明之前，你得先去找可露儿小姐谈谈。
1,TEXT_CTSERKEUREKA4STORYGEROLT_00548_GEROLT_000_010,哟，你来了啊。<hex:02100103>这回我也为你准备了好东西。<hex:02100103>你就把耳朵掏干净了听我说明吧！
2,TEXT_CTSERKEUREKA4STORYGEROLT_00548_GEROLT_000_011,首先是关于文理融合器的事情。<hex:02100103>因为保存技术有了进展，所以药品的可持有数量也就变多了。<hex:02100103>关于这个的详细情况你得去问调查队的炼金术士。
3,TEXT_CTSERKEUREKA4STORYGEROLT_00548_GEROLT_000_012,然后就是魔素板可以进一步改良了。<hex:02100103>这次可以嵌入第7个魔素石了。<hex:02100103>关于这件事，和上次一样你得去问调查队的技师。
4,TEXT_CTSERKEUREKA4STORYGEROLT_00548_GEROLT_000_013,最后要讲的是关于武器的强化。<hex:02100103>这个嘛，当然是由我来负责的。<hex:02100103>你要是想进行强化，就一会再来找我。
5,TEXT_CTSERKEUREKA4STORYGEROLT_00548_GEROLT_100_013,啊，还有那个顺便……
6,TEXT_CTSERKEUREKA4STORYGEROLT_00548_GEROLT_110_013,德雷克，你来说明一下那件事！
7,TEXT_CTSERKEUREKA4STORYGEROLT_00548_DRAKE_120_013,我有事情向冒险者汇报。<hex:02100103>在这个丰水地带发现了新种类的文理碎晶。
8,TEXT_CTSERKEUREKA4STORYGEROLT_00548_DRAKE_130_013,将之前的文理碎晶与发现的新种类文理碎晶进行融合的话，<hex:02100103>没准能提取出从未见过的记忆。<hex:02100103>如果你能拿到的话，就请你试试看吧。
9,TEXT_CTSERKEUREKA4STORYGEROLT_00548_GEROLT_000_014,……你的探索任务马上就快结束了吧。<hex:02100103>我之前可没少帮过你。<hex:02100103>你可一定要成功啊！
10,TEXT_CTSERKEUREKA4STORYGEROLT_00548_DRAKE_100_014,我也会声援你的，<hex:02100103>请你加油吧！
11,TEXT_CTSERKEUREKA4STORYGEROLT_00548_GEROLT_000_015,好了，我想说的都跟你说完了。<hex:02100103>你要是对强化武器没有兴趣的话，<hex:02100103>就回去找可露儿小姐吧。
12,TEXT_CTSERKEUREKA4STORYGEROLT_00548_SYSTEM_100_015,当记录的“文理技能”大于等于56种时，<hex:02100103>可以与中点的德雷克对话，<hex:02100103>开放新的道具交换。
13,TEXT_CTSERKEUREKA4STORYGEROLT_00548_SYSTEM_150_015,另外，如果要想开放新的道具交换，<hex:02100103>需要先找北点的调查队的工匠，<hex:02100103>开放元素防具的交换之后才能进行。
14,TEXT_CTSERKEUREKA4STORYGEROLT_00548_TALK_ACTOR,
