key,0,1
#,,
offset,0,4
Int32,String,String
0,TEXT_CMNGSCCHOCOBORACEGETABILITY_00228_TALK_ACTOR_02,你想让<hex:022903EA0203><hex:02100103>学习新的竞赛能力吗？<hex:02100103>那请你先选择学习时使用的陆行鸟竞赛教材吧！
1,TEXT_CMNGSCCHOCOBORACEGETABILITY_00228_001_DONE,好，你的竞赛陆行鸟已经学会了“<hex:022818FF13>ChocoboRaceAbility<hex:E8020103>”！<hex:02100103>一定会在比赛时派上用场的！
2,TEXT_CMNGSCCHOCOBORACEGETABILITY_00228_TALK_ACTOR,你想让你的竞赛陆行鸟学习新的竞赛能力吗？<hex:02100103>那请你先选择学习时使用的陆行鸟竞赛教材吧！
3,TEXT_CMNGSCCHOCOBORACEGETABILITY_00228_ERROR_001_01,嗯？<hex:02100103>你似乎还没有已经登记的竞赛陆行鸟啊。
4,TEXT_CMNGSCCHOCOBORACEGETABILITY_00228_ERROR_001_02,只有已经登记过的竞赛陆行鸟可以学会新的竞赛能力。
5,TEXT_CMNGSCCHOCOBORACEGETABILITY_00228_ERROR_002_01,哎呀？你似乎没带着“陆行鸟竞赛教材”啊。
6,TEXT_CMNGSCCHOCOBORACEGETABILITY_00228_ERROR_002_02,需要“陆行鸟竞赛教材”才能让竞赛陆行鸟学习新的竞赛能力。<hex:02100103>陆行鸟竞赛教材可以在陆行鸟用品商处购买。
7,TEXT_CMNGSCCHOCOBORACEGETABILITY_00228_ERROR_003_01,喔，抱歉啊，<hex:02100103>你的竞赛陆行鸟已经学会足够多的竞赛能力了。<hex:02100103>再勉强它，可是会伤到它的小脑瓜的哟？
8,TEXT_CMNGSCCHOCOBORACEGETABILITY_00228_ERROR_003_02,这只竞赛陆行鸟已经无法再学习更多的竞赛能力。<hex:02100103>要让它学习新的竞赛能力，<hex:02100103>必须先让它遗忘已有的竞赛能力。
9,TEXT_CMNGSCCHOCOBORACEGETABILITY_00228_ERROR_004_01,呃……它似乎已经学会了同种类的竞赛能力啊。
10,TEXT_CMNGSCCHOCOBORACEGETABILITY_00228_ERROR_004_02,同一种类的竞赛能力无法重复学习。
11,TEXT_CMNGSCCHOCOBORACEGETABILITY_00228_ERROR_004_03,可以让竞赛陆行鸟学习其他种类的竞赛能力，<hex:02100103>或是先让竞赛陆行鸟遗忘已经学会的同一种类竞赛能力。
12,TEXT_CMNGSCCHOCOBORACEGETABILITY_00228_001_Q1,（★未使用／削除予定★）
13,TEXT_CMNGSCCHOCOBORACEGETABILITY_00228_001_A1,（★未使用／削除予定★）
14,TEXT_CMNGSCCHOCOBORACEGETABILITY_00228_001_A2,（★未使用／削除予定★）
