key,0,1
#,,
offset,0,4
Int32,String,String
0,TEXT_MANWIL008_00641_SEQ_00,银胄团总部的欧文有事情要告诉冒险者。
1,TEXT_MANWIL008_00641_SEQ_01,娜娜莫女王亲自邀请冒险者参加晚会。为了出席晚会，要先准备些物品。去和流沙屋的莫莫蒂谈谈。
2,TEXT_MANWIL008_00641_SEQ_02,据说必须佩戴王室赏赐的装饰品才能出席晚会。莫莫蒂说，装饰品由雕金匠行会负责制作。去雕金匠行会的赛伦蒂碧提那里领取装饰品。
3,TEXT_MANWIL008_00641_SEQ_03,从赛伦蒂碧提那里得到了紫檀木箱。将紫檀木箱交给流沙屋的莫莫蒂看看。
4,TEXT_MANWIL008_00641_SEQ_04,小箱中装着<hex:02280BFF05>Item<hex:F210640103>。完成了参加晚会的事前准备工作。等待晚会的到来。
5,TEXT_MANWIL008_00641_SEQ_05,空
6,TEXT_MANWIL008_00641_SEQ_06,空
7,TEXT_MANWIL008_00641_SEQ_07,空
8,TEXT_MANWIL008_00641_SEQ_08,空
9,TEXT_MANWIL008_00641_SEQ_09,空
10,TEXT_MANWIL008_00641_SEQ_10,空
11,TEXT_MANWIL008_00641_SEQ_11,空
12,TEXT_MANWIL008_00641_SEQ_12,空
13,TEXT_MANWIL008_00641_SEQ_13,空
14,TEXT_MANWIL008_00641_SEQ_14,空
15,TEXT_MANWIL008_00641_SEQ_15,空
16,TEXT_MANWIL008_00641_SEQ_16,空
17,TEXT_MANWIL008_00641_SEQ_17,空
18,TEXT_MANWIL008_00641_SEQ_18,空
19,TEXT_MANWIL008_00641_SEQ_19,空
20,TEXT_MANWIL008_00641_SEQ_20,空
21,TEXT_MANWIL008_00641_SEQ_21,空
22,TEXT_MANWIL008_00641_SEQ_22,空
23,TEXT_MANWIL008_00641_SEQ_23,空
24,TEXT_MANWIL008_00641_TODO_00,和流沙屋的莫莫蒂对话
25,TEXT_MANWIL008_00641_TODO_01,从赛伦蒂碧提那里领取晚会所需的物品
26,TEXT_MANWIL008_00641_TODO_02,让莫莫蒂查看紫檀木箱
27,TEXT_MANWIL008_00641_TODO_03,空
28,TEXT_MANWIL008_00641_TODO_04,空
29,TEXT_MANWIL008_00641_TODO_05,空
30,TEXT_MANWIL008_00641_TODO_06,空
31,TEXT_MANWIL008_00641_TODO_07,空
32,TEXT_MANWIL008_00641_TODO_08,空
33,TEXT_MANWIL008_00641_TODO_09,空
34,TEXT_MANWIL008_00641_TODO_10,空
35,TEXT_MANWIL008_00641_TODO_11,空
36,TEXT_MANWIL008_00641_TODO_12,空
37,TEXT_MANWIL008_00641_TODO_13,空
38,TEXT_MANWIL008_00641_TODO_14,空
39,TEXT_MANWIL008_00641_TODO_15,空
40,TEXT_MANWIL008_00641_TODO_16,空
41,TEXT_MANWIL008_00641_TODO_17,空
42,TEXT_MANWIL008_00641_TODO_18,空
43,TEXT_MANWIL008_00641_TODO_19,空
44,TEXT_MANWIL008_00641_TODO_20,空
45,TEXT_MANWIL008_00641_TODO_21,空
46,TEXT_MANWIL008_00641_TODO_22,空
47,TEXT_MANWIL008_00641_TODO_23,空
48,TEXT_MANWIL008_00641_OWYNE_000_1,冒险者居然能够受邀参加王宫的晚会！<hex:02100103>真厉害啊！这可是乌尔达哈史无前例的事呢！
49,TEXT_MANWIL008_00641_OWYNE_000_2,你听好了。<hex:02100103>千万别在女王陛下面前干出失礼的事情！<hex:02100103>做好充分准备后再出席吧。
50,TEXT_MANWIL008_00641_OWYNE_000_3,仔细听好了。<hex:02100103>出席晚会所需的物品是……
