key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_CTSHWDINSPECTION_00660_FLOTPASSANT_000_000,哎哟，英雄大人？!<hex:02100103>你是要找我身边的奥瓦埃尔大人吗？
1,TEXT_CTSHWDINSPECTION_00660_FLOTPASSANT_010_000,哎呀，英雄大人！<hex:02100103>欢迎你的到来！
2,TEXT_CTSHWDINSPECTION_00660_FLOTPASSANT_010_010,英雄大人也想以大地使者的身份参加重建工程吗？！<hex:02100103>那我有些事情需要说明一下！
3,TEXT_CTSHWDINSPECTION_00660_FLOTPASSANT_010_020,重建工程是需要庞大数量的资材对吧？<hex:02100103>因此政府将资源丰富的云冠群岛作为了公共的采集地点。
4,TEXT_CTSHWDINSPECTION_00660_FLOTPASSANT_010_030,各位大地使者在那边采集到的资材<hex:02100103>都会被用于天穹街的重建工程！
5,TEXT_CTSHWDINSPECTION_00660_FLOTPASSANT_010_040,但若是在建设住宅或是道路时用到了粗劣的素材可就不好了，<hex:02100103>所以对于采集回来的资源要进行品质检验。
6,TEXT_CTSHWDINSPECTION_00660_FLOTPASSANT_010_050,因此从云冠群岛采集回来的素材，<hex:02100103>请先拿到我弗洛帕桑这里。<hex:02100103>给各位大地使者添麻烦了，不过还请给予理解。
7,TEXT_CTSHWDINSPECTION_00660_FLOTPASSANT_010_060,当然，等素材检验完后，我会打上标记全数奉还！
8,TEXT_CTSHWDINSPECTION_00660_FLOTPASSANT_010_070,此外由于要在环境严酷的云冠群岛进行采集作业，<hex:02100103>所以我们会稍微增加一点天穹街振兴票作为报酬！
9,TEXT_CTSHWDINSPECTION_00660_FLOTPASSANT_010_073,啊，对了，还有一个事情没说……<hex:02100103>就是云冠群岛的鱼类好像什么都吃。<hex:02100103>所以这些家伙的肚子里没准能够发现好的素材哦！
10,TEXT_CTSHWDINSPECTION_00660_FLOTPASSANT_010_077,所以我也会检查鱼类的肚子里到底有没有素材！<hex:02100103>到时候归还给你的鱼就拿去不停地分解吧！
11,TEXT_CTSHWDINSPECTION_00660_FLOTPASSANT_010_080,素材不管是你拿去卖还是用于制作资材都随你便！<hex:02100103>只要市场上的素材最终能够到能工巧匠们的手上，<hex:02100103>重建工程就能继续进行下去。
12,TEXT_CTSHWDINSPECTION_00660_FLOTPASSANT_010_090,如果你对云冠群岛的采集工作有兴趣的话，<hex:02100103>就请跟负责管理探索作业的我家主人奥瓦埃尔大人详细谈谈吧！
13,TEXT_CTSHWDINSPECTION_00660_FLOTPASSANT_020_000,从云冠群岛采集到的素材中，如果有未检验的素材，<hex:02100103>请先拿到我这里来！
