key,0,1
#,,
offset,0,4
Int32,String,String
0,TEXT_GAIUSA908_00803_SEQ_00,鬼哭队的鲁斯特邦有事情想要拜托给有能力的冒险者。
1,TEXT_GAIUSA908_00803_SEQ_01,邓斯坦哨塔的蒂埃维奈需要有能力的冒险者帮忙。和邓斯坦哨塔的蒂埃维奈对话。
2,TEXT_GAIUSA908_00803_SEQ_02,接受了委托来对盖住大洞的架台进行点检。并且驱逐点检中出现的<hex:02280DFF09>BNpcName<hex:290103>。
3,TEXT_GAIUSA908_00803_SEQ_03,调查过了所有的架台。向蒂埃维奈报告。
4,TEXT_GAIUSA908_00803_SEQ_04,蒂埃维奈拜托冒险者不要把架台的木材上藏有魔物这件事告诉博物学家马尔塞特。听说她对鬼哭队颐指气使，不知道到底是怎样的人物……
5,TEXT_GAIUSA908_00803_SEQ_05,
6,TEXT_GAIUSA908_00803_SEQ_06,
7,TEXT_GAIUSA908_00803_SEQ_07,
8,TEXT_GAIUSA908_00803_SEQ_08,
9,TEXT_GAIUSA908_00803_SEQ_09,
10,TEXT_GAIUSA908_00803_SEQ_10,
11,TEXT_GAIUSA908_00803_SEQ_11,
12,TEXT_GAIUSA908_00803_SEQ_12,
13,TEXT_GAIUSA908_00803_SEQ_13,
14,TEXT_GAIUSA908_00803_SEQ_14,
15,TEXT_GAIUSA908_00803_SEQ_15,
16,TEXT_GAIUSA908_00803_SEQ_16,
17,TEXT_GAIUSA908_00803_SEQ_17,
18,TEXT_GAIUSA908_00803_SEQ_18,
19,TEXT_GAIUSA908_00803_SEQ_19,
20,TEXT_GAIUSA908_00803_SEQ_20,
21,TEXT_GAIUSA908_00803_SEQ_21,
22,TEXT_GAIUSA908_00803_SEQ_22,
23,TEXT_GAIUSA908_00803_SEQ_23,
24,TEXT_GAIUSA908_00803_TODO_00,和邓斯坦哨塔的蒂埃维奈对话
25,TEXT_GAIUSA908_00803_TODO_01,对<hex:02280CFF05>EObj<hex:F61E8C500103>进行点检 讨伐随之出现的<hex:02280DFF09>BNpcName<hex:290103>
26,TEXT_GAIUSA908_00803_TODO_02,向蒂埃维奈报告
27,TEXT_GAIUSA908_00803_TODO_03,
28,TEXT_GAIUSA908_00803_TODO_04,
29,TEXT_GAIUSA908_00803_TODO_05,
30,TEXT_GAIUSA908_00803_TODO_06,
31,TEXT_GAIUSA908_00803_TODO_07,
32,TEXT_GAIUSA908_00803_TODO_08,
33,TEXT_GAIUSA908_00803_TODO_09,
34,TEXT_GAIUSA908_00803_TODO_10,
35,TEXT_GAIUSA908_00803_TODO_11,
36,TEXT_GAIUSA908_00803_TODO_12,
37,TEXT_GAIUSA908_00803_TODO_13,
38,TEXT_GAIUSA908_00803_TODO_14,
39,TEXT_GAIUSA908_00803_TODO_15,
40,TEXT_GAIUSA908_00803_TODO_16,
41,TEXT_GAIUSA908_00803_TODO_17,
42,TEXT_GAIUSA908_00803_TODO_18,
43,TEXT_GAIUSA908_00803_TODO_19,
44,TEXT_GAIUSA908_00803_TODO_20,
45,TEXT_GAIUSA908_00803_TODO_21,
46,TEXT_GAIUSA908_00803_TODO_22,
47,TEXT_GAIUSA908_00803_TODO_23,
48,TEXT_GAIUSA908_00803_ROUSTEBANT_000_000,获准通过白狼门的冒险者就是您吗？<hex:02100103>……失礼了，我叫鲁斯特邦。<hex:02100103>能获得允许，想必您是有一定的实力的。
49,TEXT_GAIUSA908_00803_ROUSTEBANT_000_001,我想拜托您前往邓斯坦哨塔，<hex:02100103>助我鬼哭队的同僚蒂埃维奈一臂之力。<hex:02100103>他正需要像您这样的有能人士帮忙呢。
50,TEXT_GAIUSA908_00803_THIEVENAIX_000_020,鲁斯特邦说的？<hex:02100103>那家伙的心意真是令人高兴。<hex:02100103>……你注意到周围那些大洞、还有上面的架台没？
51,TEXT_GAIUSA908_00803_THIEVENAIX_000_021,那都是灵灾时飞来的火球造成的。<hex:02100103>得到刻木匠的协助，好不容易才在那些洞上面做起了架台。<hex:02100103>但是我们人手不足，最基本的点检也抽不出人去做。
52,TEXT_GAIUSA908_00803_THIEVENAIX_000_022,想要你帮忙的就是对这些架台进行点检。<hex:02100103>潮气较重的木材上往往会附有<hex:02280DFF09>BNpcName<hex:290103>，<hex:02100103>如果发现的话也请你一并驱除。
53,TEXT_GAIUSA908_00803_DUMMY_000_030,调查3处架台
54,TEXT_GAIUSA908_00803_ROUSTEBANT_000_030,无
55,TEXT_GAIUSA908_00803_THIEVENAIX_000_040,<hex:02280DFF09>BNpcName<hex:290103>果然出现了吗……<hex:02100103>冒险者阁下，我还有一事相求。<hex:02100103>这件事请千万不要告诉一个叫作马尔塞特的女人。
56,TEXT_GAIUSA908_00803_THIEVENAIX_000_041,那个女的是研究魔物的博物学家。<hex:02100103>是个有些奇怪的人……要是让她知道了架台上有魔物，<hex:02100103>一定会把板子都掀起来做调查的。
57,TEXT_GAIUSA908_00803_THIEVENAIX_000_042,并且被使唤的肯定又是我们鬼哭队。<hex:02100103>这一带鬼哭队人手不足一定程度上也有她的原因。<hex:02100103>……冒险者阁下，请一定要留心这件事。
58,TEXT_GAIUSA908_00803_POP_MESSAGE_000,察觉到了敌人的气息！
