key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_CMNDEFMATERIASLOT_00174_MUTAMIX_000_000,呼哧……呼哧……<hex:02100103>那么 你想要 合成吗？<hex:02100103>5个 魔晶石 给我！
1,TEXT_CMNDEFMATERIASLOT_00174_MUTAMIX_000_020,闪闪发亮 魔晶石 混在一起！<hex:02100103>合成出 新的 魔晶石！<hex:02100103>会是 什么样 好期待！
2,TEXT_CMNDEFMATERIASLOT_00174_MUTAMIX_000_030,嘿咻嘿咻 合成完了！<hex:02100103>新的 魔晶石 合成好了！
3,TEXT_CMNDEFMATERIASLOT_00174_MUTAMIX_000_035,这是 难以置信 中大奖了！
4,TEXT_CMNDEFMATERIASLOT_00174_MUTAMIX_000_040,闪闪发亮 光光滑滑 成功了！<hex:02100103>新的 魔晶石 合成好了！<hex:02100103>耀眼的光泽 不错！
5,TEXT_CMNDEFMATERIASLOT_00174_MUTAMIX_000_050,魔晶石合成 不可思议的合成！<hex:02100103>会出什么 听天由命！<hex:02100103>挑战需要勇气 放弃也是一种勇气！
6,TEXT_CMNDEFMATERIASLOT_00174_MUTAMIX_000_070,真是 没办法 给不了你！<hex:02100103>你的 背包 满满的！<hex:02100103>需要 整理整理！
