key,0,1
#,,
offset,0,4
Int32,String,String
0,TEXT_COMULD002_01529_SEQ_00,恒辉作战总部的弥弥奥协耀尉有任务想要委托给冒险者。
1,TEXT_COMULD002_01529_SEQ_01,围绕出土于加尔提诺平原的古代亚拉戈文明遗迹，利姆萨·罗敏萨、格里达尼亚、乌尔达哈三城邦在其保有权的问题上处于对立局势。因此，弥弥奥委托冒险者作为恒辉队的一员，参加遗迹争夺战。和乌尔达哈飞艇坪的义士队航空兵谈谈。
2,TEXT_COMULD002_01529_SEQ_02,从义士队航空兵那里听取了有关遗迹争夺战的说明。前往法外战区，参加遗迹争夺战，为恒辉队争光。
3,TEXT_COMULD002_01529_SEQ_03,空
4,TEXT_COMULD002_01529_SEQ_04,空
5,TEXT_COMULD002_01529_SEQ_05,空
6,TEXT_COMULD002_01529_SEQ_06,空
7,TEXT_COMULD002_01529_SEQ_07,空
8,TEXT_COMULD002_01529_SEQ_08,空
9,TEXT_COMULD002_01529_SEQ_09,空
10,TEXT_COMULD002_01529_SEQ_10,空
11,TEXT_COMULD002_01529_SEQ_11,空
12,TEXT_COMULD002_01529_SEQ_12,空
13,TEXT_COMULD002_01529_SEQ_13,空
14,TEXT_COMULD002_01529_SEQ_14,空
15,TEXT_COMULD002_01529_SEQ_15,空
16,TEXT_COMULD002_01529_SEQ_16,空
17,TEXT_COMULD002_01529_SEQ_17,空
18,TEXT_COMULD002_01529_SEQ_18,空
19,TEXT_COMULD002_01529_SEQ_19,空
20,TEXT_COMULD002_01529_SEQ_20,空
21,TEXT_COMULD002_01529_SEQ_21,空
22,TEXT_COMULD002_01529_SEQ_22,空
23,TEXT_COMULD002_01529_SEQ_23,空
24,TEXT_COMULD002_01529_TODO_00,和乌尔达哈飞艇坪的义士队航空兵对话
25,TEXT_COMULD002_01529_TODO_01,空
26,TEXT_COMULD002_01529_TODO_02,空
27,TEXT_COMULD002_01529_TODO_03,空
28,TEXT_COMULD002_01529_TODO_04,空
29,TEXT_COMULD002_01529_TODO_05,空
30,TEXT_COMULD002_01529_TODO_06,空
31,TEXT_COMULD002_01529_TODO_07,空
32,TEXT_COMULD002_01529_TODO_08,空
33,TEXT_COMULD002_01529_TODO_09,空
34,TEXT_COMULD002_01529_TODO_10,空
35,TEXT_COMULD002_01529_TODO_11,空
36,TEXT_COMULD002_01529_TODO_12,空
37,TEXT_COMULD002_01529_TODO_13,空
38,TEXT_COMULD002_01529_TODO_14,空
39,TEXT_COMULD002_01529_TODO_15,空
40,TEXT_COMULD002_01529_TODO_16,空
41,TEXT_COMULD002_01529_TODO_17,空
42,TEXT_COMULD002_01529_TODO_18,空
43,TEXT_COMULD002_01529_TODO_19,空
44,TEXT_COMULD002_01529_TODO_20,空
45,TEXT_COMULD002_01529_TODO_21,空
46,TEXT_COMULD002_01529_TODO_22,空
47,TEXT_COMULD002_01529_TODO_23,空
48,TEXT_COMULD002_01529_MIMIO_000_001,（★未使用／预计删除★）
49,TEXT_COMULD002_01529_MIMIO_000_002,（★未使用／预计删除★）
50,TEXT_COMULD002_01529_MIMIO_000_003,恒辉队的同志啊，<hex:02100103>我想要委托给你一项特别的任务！
51,TEXT_COMULD002_01529_MIMIO_000_004,你知道加尔提诺平原吗？<hex:02100103>没错，就是5年前“第七灵灾”发生的中心地，<hex:02100103>艾欧泽亚同盟军和帝国军第七军团的决战之地。
52,TEXT_COMULD002_01529_MIMIO_000_005,那片土地之前不属于任何城邦。<hex:02100103>但是，因为在那里发现的“古代亚拉戈文明遗迹”，<hex:02100103>让那里染上了一丝火药味……
