key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_BANIXA607_01568_SEQ_00,<hex:024804F201FC03><hex:024904F201FD03>特殊规则： 等级调整<hex:0249020103><hex:0248020103><hex:02100103>※本任务推荐等级为：<hex:02100103>　制作职业16级以上、战斗职业49级以上。<hex:02100103><hex:02100103>长风实验场的二把手杰兹尔·阿华坦有个狂野加性感的委托要交给冒险者。
1,TEXT_BANIXA607_01568_SEQ_01,※本任务为<hex:024804F201FC03><hex:024904F201FD03><hex:0249020103><hex:0248020103> 等级调整任务。<hex:02100103><hex:02100103>二把手杰兹尔·阿华坦委托冒险者制作<hex:022813FF07>ItemHQ<hex:FF08>　8127<hex:0103>。想拿到制作需要的素材，须前往风扬殖民地，向空力团密探说出暗号。将聊天频道设置为“说话”频道后，使用键盘或软键盘输入“Amid the Flowers”，从空力团密探手中拿到<hex:022811FF0A>EventItem<hex:F61E8A180103>。
2,TEXT_BANIXA607_01568_SEQ_02,从空力团密探手中取得了<hex:022811FF0A>EventItem<hex:F61E8A180103>，并接到了下一步指示。将<hex:022811FF0A>EventItem<hex:F61E8A180103>交给巨龙首营地的诺贝托，获取制作设施的使用许可。
3,TEXT_BANIXA607_01568_SEQ_03,可以使用制作设施了。用<hex:022811FF05>Item<hex:FF08>　8084<hex:0103>制作2个<hex:022813FF07>ItemHQ<hex:FF08>　8127<hex:0103>，并将其交给长风实验场的二把手杰兹尔·阿华坦。<hex:02100103><hex:02100103>※如果“制作设施：精密工作II”的状态效果消失了，或者<hex:022811FF05>Item<hex:FF08>　8084<hex:0103>不足的话，就和诺贝托对话，即可重获状态效果和材料，并再次进行挑战。
4,TEXT_BANIXA607_01568_SEQ_04,将<hex:022813FF07>ItemHQ<hex:FF08>　8127<hex:0103>交给了二把手杰兹尔·阿华坦。杰兹尔承认了冒险者也是他无可取代的同伴，并将暗号的由来告诉了冒险者。乘风而起，展翅高飞，翱翔天际，不屈之翼，追梦无限……这是从前空力团的诸位与赛兹尔·托托罗克交换梦想时的誓言。与他们共同见证这以天空彼端为目标的追梦之旅。
5,TEXT_BANIXA607_01568_SEQ_05,空
6,TEXT_BANIXA607_01568_SEQ_06,空
7,TEXT_BANIXA607_01568_SEQ_07,空
8,TEXT_BANIXA607_01568_SEQ_08,空
9,TEXT_BANIXA607_01568_SEQ_09,空
10,TEXT_BANIXA607_01568_SEQ_10,空
11,TEXT_BANIXA607_01568_SEQ_11,空
12,TEXT_BANIXA607_01568_SEQ_12,空
13,TEXT_BANIXA607_01568_SEQ_13,空
14,TEXT_BANIXA607_01568_SEQ_14,空
15,TEXT_BANIXA607_01568_SEQ_15,空
16,TEXT_BANIXA607_01568_SEQ_16,空
17,TEXT_BANIXA607_01568_SEQ_17,空
18,TEXT_BANIXA607_01568_SEQ_18,空
19,TEXT_BANIXA607_01568_SEQ_19,空
20,TEXT_BANIXA607_01568_SEQ_20,空
21,TEXT_BANIXA607_01568_SEQ_21,空
22,TEXT_BANIXA607_01568_SEQ_22,空
23,TEXT_BANIXA607_01568_SEQ_23,空
24,TEXT_BANIXA607_01568_TODO_00,在“说话”频道下输入“Amid the Flowers”<hex:02100103>对风扬殖民地的空力团密探说暗号
25,TEXT_BANIXA607_01568_TODO_01,将<hex:022811FF0A>EventItem<hex:F61E8A180103>交给巨龙首营地的诺贝托
