key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_REGYOK6ZIRGORTEH_00954_BUGARDOR_000_001,
1,TEXT_REGYOK6ZIRGORTEH_00954_Q1_000_000,
2,TEXT_REGYOK6ZIRGORTEH_00954_A1_000_001,
3,TEXT_REGYOK6ZIRGORTEH_00954_A1_000_002,
4,TEXT_REGYOK6ZIRGORTEH_00954_A1_000_003,
5,TEXT_REGYOK6ZIRGORTEH_00954_BUGARDOR_000_003,
6,TEXT_REGYOK6ZIRGORTEH_00954_BUGARDOR_000_004,
7,TEXT_REGYOK6ZIRGORTEH_00954_BUGARDOR_000_005,
8,TEXT_REGYOK6ZIRGORTEH_00954_BUGARDOR_000_006,
9,TEXT_REGYOK6ZIRGORTEH_00954_BUGARDOR_000_007,
10,TEXT_REGYOK6ZIRGORTEH_00954_BUGARDOR_000_008,
11,TEXT_REGYOK6ZIRGORTEH_00954_BUGARDOR_000_009,
12,TEXT_REGYOK6ZIRGORTEH_00954_BUGARDOR_000_010,
13,TEXT_REGYOK6ZIRGORTEH_00954_BUGARDOR_000_011,
14,TEXT_REGYOK6ZIRGORTEH_00954_BUGARDOR_000_012,
15,TEXT_REGYOK6ZIRGORTEH_00954_BUGARDOR_000_013,
16,TEXT_REGYOK6ZIRGORTEH_00954_BUGARDOR_000_014,
17,TEXT_REGYOK6ZIRGORTEH_00954_BUGARDOR_000_015,
18,TEXT_REGYOK6ZIRGORTEH_00954_BUGARDOR_000_016,
