key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_FESANV2023GUIDE_00828_NEWBORNINTERN_000_000,感谢过去，祝福现在，祈祷未来……<hex:02100103>怀着神圣的心情庆祝新生庆典吧！<hex:02100103>仰望夜空还能看到美丽的烟花哦。
1,TEXT_FESANV2023GUIDE_00828_Q1_000_001,想了解什么？
2,TEXT_FESANV2023GUIDE_00828_A1_000_001,什么是新生庆典
3,TEXT_FESANV2023GUIDE_00828_A1_000_002,什么是留言树
4,TEXT_FESANV2023GUIDE_00828_A1_000_003,取消
5,TEXT_FESANV2023GUIDE_00828_NEWBORNINTERN_000_010,所谓新生庆典，主旨为悼念在第七灵灾中丧生的人们，<hex:02100103>并向在灵灾中奋勇作战的英雄“光之战士们”表达感谢。
6,TEXT_FESANV2023GUIDE_00828_NEWBORNINTERN_000_011,节日期间，大街上会放满水晶点缀的庄严的装饰物，<hex:02100103>夜晚还会燃放美丽的烟花。
7,TEXT_FESANV2023GUIDE_00828_NEWBORNINTERN_000_012,沉浸在这梦幻般的气氛中，<hex:02100103>怀念过去，享受现在，为未来的幸福祈祷吧。
8,TEXT_FESANV2023GUIDE_00828_NEWBORNINTERN_000_013,活动在乌尔达哈举行，<hex:02100103>如果有时间的话，请务必来参加！
9,TEXT_FESANV2023GUIDE_00828_NEWBORNINTERN_000_014,对那些在第七灵灾之后已经离你而去或仍在你身边的人，<hex:02100103>表达你的感谢、鼓励、怜惜等情感。本企划正在征集此类匿名信件，<hex:02100103>准备装饰出来，让来参加新生庆典的宾客们自由阅览。
10,TEXT_FESANV2023GUIDE_00828_NEWBORNINTERN_000_015,留言树将会展示在来生回廊的黄金广场。<hex:02100103>如果有兴趣的话，请你一定要前去参观。<hex:02100103>和留言树的管理员对话，即可阅读留言树上的信件。
