key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_REGYOK6IQBRAAX_00876_BRUKINEN_000_000,
1,TEXT_REGYOK6IQBRAAX_00876_Q1_000_000,
2,TEXT_REGYOK6IQBRAAX_00876_A1_000_001,
3,TEXT_REGYOK6IQBRAAX_00876_A1_000_002,
4,TEXT_REGYOK6IQBRAAX_00876_A1_000_003,
5,TEXT_REGYOK6IQBRAAX_00876_BRUKINEN_000_010,
6,TEXT_REGYOK6IQBRAAX_00876_BRUKINEN_000_011,
7,TEXT_REGYOK6IQBRAAX_00876_BRUKINEN_000_020,
8,TEXT_REGYOK6IQBRAAX_00876_BRUKINEN_000_021,
9,TEXT_REGYOK6IQBRAAX_00876_BRUKINEN_000_030,
10,TEXT_REGYOK6IQBRAAX_00876_BRUKINEN_000_040,
11,TEXT_REGYOK6IQBRAAX_00876_BRUKINEN_000_050,
