key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_REGYOK6WACHUNPELO_00865_LEBLU_000_000,
1,TEXT_REGYOK6WACHUNPELO_00865_LEBLU_000_001,
2,TEXT_REGYOK6WACHUNPELO_00865_LEBLU_000_002,
3,TEXT_REGYOK6WACHUNPELO_00865_LEBLU_000_003,
4,TEXT_REGYOK6WACHUNPELO_00865_LEBLU_000_004,
5,TEXT_REGYOK6WACHUNPELO_00865_Q1_000_000,
6,TEXT_REGYOK6WACHUNPELO_00865_A1_000_001,
7,TEXT_REGYOK6WACHUNPELO_00865_A1_000_002,
8,TEXT_REGYOK6WACHUNPELO_00865_A1_000_003,
9,TEXT_REGYOK6WACHUNPELO_00865_LEBLU_000_010,
10,TEXT_REGYOK6WACHUNPELO_00865_LEBLU_000_011,
11,TEXT_REGYOK6WACHUNPELO_00865_LEBLU_000_020,
12,TEXT_REGYOK6WACHUNPELO_00865_LEBLU_000_021,
13,TEXT_REGYOK6WACHUNPELO_00865_LEBLU_000_022,
