key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_CTSHNT70RISKYMOBURQOPACHA_00898_XAXRRUQ_000_001,你这家伙真强啊！<hex:02100103>要是对狩猎感兴趣的话，<hex:02100103>我们以后肯定会再见面！
1,TEXT_CTSHNT70RISKYMOBURQOPACHA_00898_XAXRRUQ_000_002,哟，来狩猎啦？<hex:02100103>波尔·欧伽大哥已经认可了你，<hex:02100103>想知道什么尽管问，我全都告诉你！
2,TEXT_CTSHNT70RISKYMOBURQOPACHA_00898_XAXRRUQ_Q1_000_000,想了解什么？
3,TEXT_CTSHNT70RISKYMOBURQOPACHA_00898_XAXRRUQ_A1_000_001,关于B级怪物：会动的愤怒植物——疯狂龙舌兰
4,TEXT_CTSHNT70RISKYMOBURQOPACHA_00898_XAXRRUQ_A1_000_002,关于B级怪物：吸血恶兽——卓伯卡布拉
5,TEXT_CTSHNT70RISKYMOBURQOPACHA_00898_XAXRRUQ_A1_000_003,关于A级怪物：没有智慧的智慧树——内丘奇霍
6,TEXT_CTSHNT70RISKYMOBURQOPACHA_00898_XAXRRUQ_A1_000_004,关于A级怪物：霸道的蜂王——女王鹰蜂
7,TEXT_CTSHNT70RISKYMOBURQOPACHA_00898_XAXRRUQ_A1_000_005,
8,TEXT_CTSHNT70RISKYMOBURQOPACHA_00898_XAXRRUQ_A1_000_006,取消
9,TEXT_CTSHNT70RISKYMOBURQOPACHA_00898_XAXRRUQ_000_010,那个，你知道巨龙舌兰是什么吗？<hex:02100103>那是一种和龙舌兰差不多的会动的植物，但很有攻击性。<hex:02100103>它的叶子边上全是锯齿，挥舞起来很是烦人。
10,TEXT_CTSHNT70RISKYMOBURQOPACHA_00898_XAXRRUQ_000_011,其中一些我们叫疯狂龙舌兰，只是因为特殊所以单独起了个名。<hex:02100103>普通的巨龙舌兰满打满算也就活个几十年，<hex:02100103>一辈子就开一次花，开完就死了。
11,TEXT_CTSHNT70RISKYMOBURQOPACHA_00898_XAXRRUQ_000_012,这些家伙倒好，开完花还活蹦乱跳的。<hex:02100103>不仅命硬，脾气也大，好多人都被它们袭击过。<hex:02100103>所以才被列进了讨伐清单。
12,TEXT_CTSHNT70RISKYMOBURQOPACHA_00898_XAXRRUQ_000_020,你见过吸血怪吗？<hex:02100103>它们会吸其他生物的血，可瘆人了。<hex:02100103>据说是从世界之外过来的，不是什么善茬儿。
13,TEXT_CTSHNT70RISKYMOBURQOPACHA_00898_XAXRRUQ_000_021,它们有个叫什么……卓伯卡布拉的名字。<hex:02100103>据说以前在图拉尔也有吸血的怪物，这个名字最开始是起给它的。<hex:02100103>凡是在船上工作的，没人不知道这个传言。
14,TEXT_CTSHNT70RISKYMOBURQOPACHA_00898_XAXRRUQ_000_022,结果最近真的有吸血怪物出现，<hex:02100103>人们便想起了这个名字，安在了它的头上。<hex:02100103>在尝过人类的味道后，它就跟疯了一样，必须尽快收拾掉它。
15,TEXT_CTSHNT70RISKYMOBURQOPACHA_00898_XAXRRUQ_000_030,内丘奇霍……<hex:02100103>这让人摸不着头脑的名字在佩鲁佩鲁语中意为“智慧树”。
16,TEXT_CTSHNT70RISKYMOBURQOPACHA_00898_XAXRRUQ_000_031,但它一看见人就拿自己那根树枝子乱打一通，<hex:02100103>有的牧童和旅商都被打死了。<hex:02100103>我是看不出来它哪里智慧。
17,TEXT_CTSHNT70RISKYMOBURQOPACHA_00898_XAXRRUQ_000_032,而且这树砍死一棵后又会从别的地方长出来。<hex:02100103>有人说是依附在树上的恶灵，可以通过树根把记忆转移到别的树上。<hex:02100103>但不管有什么说法，对我们来讲就是出来一棵砍一棵！
18,TEXT_CTSHNT70RISKYMOBURQOPACHA_00898_XAXRRUQ_000_040,这片大陆上有种叫蛛鹰蜂的杀人蜂。<hex:02100103>它们喜欢扎堆成群，每个群体都有一位女王。<hex:02100103>当群体过于庞大时，就会再出现一位新的女王。
19,TEXT_CTSHNT70RISKYMOBURQOPACHA_00898_XAXRRUQ_000_041,新的女王会率领一半的成员离开，寻找新的家园。<hex:02100103>我听水手说，它们有些群体都飞到别的大陆去了。<hex:02100103>而且繁殖能力好像也很强。
20,TEXT_CTSHNT70RISKYMOBURQOPACHA_00898_XAXRRUQ_000_042,所以，如果你看见了女王鹰蜂，一定要优先消灭它。<hex:02100103>不过千万要小心，<hex:02100103>它会释放一种能控制身边所有生物的信息素，包括人类。
21,TEXT_CTSHNT70RISKYMOBURQOPACHA_00898_XAXRRUQ_000_050,
22,TEXT_CTSHNT70RISKYMOBURQOPACHA_00898_XAXRRUQ_000_051,
23,TEXT_CTSHNT70RISKYMOBURQOPACHA_00898_XAXRRUQ_000_052,
24,TEXT_CTSHNT70RISKYMOBURQOPACHA_00898_XAXRRUQ_000_053,
25,TEXT_CTSHNT70RISKYMOBURQOPACHA_00898_XAXRRUQ_000_054,
