key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_CTSDDD2GACHA_00825_ABOUT_DD2GACHA_000_000,
1,TEXT_CTSDDD2GACHA_00825_ABOUT_DD2GACHA_000_010,
2,TEXT_CTSDDD2GACHA_00825_ABOUT_DD2GACHA_000_020,
3,TEXT_CTSDDD2GACHA_00825_STARTMENU_TITLE,
4,TEXT_CTSDDD2GACHA_00825_STARTMENU_GACHA,
5,TEXT_CTSDDD2GACHA_00825_STARTMENU_ABOUT,
6,TEXT_CTSDDD2GACHA_00825_STARTMENU_EXIT,
7,TEXT_CTSDDD2GACHA_00825_ABOUT_DD2GACHA_000_050,
8,TEXT_CTSDDD2GACHA_00825_ABOUT_DD2GACHA_000_051,
9,TEXT_CTSDDD2GACHA_00825_ABOUT_DD2GACHA_000_055,
10,TEXT_CTSDDD2GACHA_00825_ABOUT_DD2GACHA_000_056,
11,TEXT_CTSDDD2GACHA_00825_ABOUT_SYSTEM_000_060,
12,TEXT_CTSDDD2GACHA_00825_ABOUT_SYSTEM_000_061,
