key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_CLSHRV580_02051_SEQ_00,以太之光广场的穆吉·缪里拉收到了巴吉勒的消息。
1,TEXT_CLSHRV580_02051_SEQ_01,据巴吉勒发来的消息所说，他的田地里长了许多的害虫。和阿巴拉提亚云海云顶营地的巴吉勒谈谈。
2,TEXT_CLSHRV580_02051_SEQ_02,和巴吉勒进行了交谈。和伊修加德圣雷马诺大圣堂的本草学者马蒂诺谈谈。
3,TEXT_CLSHRV580_02051_SEQ_03,据马蒂诺所说，只要用<hex:02280BFF05>Item<hex:F231230103>就可以驱赶害虫。采集10根<hex:02280BFF05>Item<hex:F231230103>，交给云顶营地的巴吉勒。可以在阿巴拉提亚云海采伐到<hex:02280BFF05>Item<hex:F231230103>。
4,TEXT_CLSHRV580_02051_SEQ_04,将<hex:02280BFF05>Item<hex:F231230103>交给了巴吉勒。向以太之光广场的穆吉·缪里拉报告。
5,TEXT_CLSHRV580_02051_SEQ_05,穆吉·缪里拉也在为巴吉勒加油。继续磨练园艺工的本领。<hex:02100103><hex:02100103>※园艺工的等级达到60级以上时，可以从伊修加德以太之光广场的穆吉·缪里拉那里领取下一个园艺工任务。
6,TEXT_CLSHRV580_02051_SEQ_06,无
7,TEXT_CLSHRV580_02051_SEQ_07,无
8,TEXT_CLSHRV580_02051_SEQ_08,无
9,TEXT_CLSHRV580_02051_SEQ_09,无
10,TEXT_CLSHRV580_02051_SEQ_10,无
11,TEXT_CLSHRV580_02051_SEQ_11,无
12,TEXT_CLSHRV580_02051_SEQ_12,无
13,TEXT_CLSHRV580_02051_SEQ_13,无
14,TEXT_CLSHRV580_02051_SEQ_14,无
15,TEXT_CLSHRV580_02051_SEQ_15,无
16,TEXT_CLSHRV580_02051_SEQ_16,无
17,TEXT_CLSHRV580_02051_SEQ_17,无
18,TEXT_CLSHRV580_02051_SEQ_18,无
19,TEXT_CLSHRV580_02051_SEQ_19,无
20,TEXT_CLSHRV580_02051_SEQ_20,无
21,TEXT_CLSHRV580_02051_SEQ_21,无
22,TEXT_CLSHRV580_02051_SEQ_22,无
23,TEXT_CLSHRV580_02051_SEQ_23,无
24,TEXT_CLSHRV580_02051_TODO_00,和云顶营地的巴吉勒对话
25,TEXT_CLSHRV580_02051_TODO_01,和伊修加德的马蒂诺对话
26,TEXT_CLSHRV580_02051_TODO_02,<hex:020865E3E802E803FF2D>在阿巴拉提亚云海采集<hex:02280BFF05>Item<hex:F231230103><hex:FF30>将<hex:02280BFF05>Item<hex:F231230103>交给云顶营地的巴吉勒<hex:03>
27,TEXT_CLSHRV580_02051_TODO_03,向伊修加德的穆吉·缪里拉报告
28,TEXT_CLSHRV580_02051_TODO_04,无
29,TEXT_CLSHRV580_02051_TODO_05,无
30,TEXT_CLSHRV580_02051_TODO_06,无
31,TEXT_CLSHRV580_02051_TODO_07,无
32,TEXT_CLSHRV580_02051_TODO_08,无
33,TEXT_CLSHRV580_02051_TODO_09,无
34,TEXT_CLSHRV580_02051_TODO_10,无
35,TEXT_CLSHRV580_02051_TODO_11,无
36,TEXT_CLSHRV580_02051_TODO_12,无
37,TEXT_CLSHRV580_02051_TODO_13,无
38,TEXT_CLSHRV580_02051_TODO_14,无
39,TEXT_CLSHRV580_02051_TODO_15,无
40,TEXT_CLSHRV580_02051_TODO_16,无
41,TEXT_CLSHRV580_02051_TODO_17,无
42,TEXT_CLSHRV580_02051_TODO_18,无
43,TEXT_CLSHRV580_02051_TODO_19,无
44,TEXT_CLSHRV580_02051_TODO_20,无
