key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_CLSCUL580_02046_SEQ_00,永远少女亭的梅露可可有事情想要告诉冒险者。
1,TEXT_CLSCUL580_02046_SEQ_01,据梅露可可所说，林格萨斯找冒险者有事。和利姆萨·罗敏萨俾斯麦餐厅的林格萨斯谈谈。
2,TEXT_CLSCUL580_02046_SEQ_02,和林格萨斯进行了交谈。为了应对德莱蒙，林格萨斯忙得焦头烂额，他希望冒险者能为他的恩人做一道菜肴。制作<hex:02280DFF07>ItemHQ<hex:F2323A0103>，交给俾斯麦餐厅的林格萨斯。
3,TEXT_CLSCUL580_02046_SEQ_03,将<hex:02280DFF07>ItemHQ<hex:F2323A0103>交给了林格萨斯。海员出身的长者非常喜欢冒险者制作的菜肴。在梅露可可和赫·玛夏的争执下，冒险者被迫与赫·玛夏在金德莱蒙烹饪大赛上一决胜负。冒险者赌上了俾斯麦餐厅的招牌，而赫·玛夏则赌上了自己的烹调师生涯。为了迎接这场不允许失败的战斗，继续精进自己的烹调水平。<hex:02100103><hex:02100103>※烹调师的等级达到60级以上时，可以从永远少女亭的梅露可可那里领取下一个烹调师任务。
4,TEXT_CLSCUL580_02046_SEQ_04,空
5,TEXT_CLSCUL580_02046_SEQ_05,空
6,TEXT_CLSCUL580_02046_SEQ_06,空
7,TEXT_CLSCUL580_02046_SEQ_07,空
8,TEXT_CLSCUL580_02046_SEQ_08,空
9,TEXT_CLSCUL580_02046_SEQ_09,空
10,TEXT_CLSCUL580_02046_SEQ_10,空
11,TEXT_CLSCUL580_02046_SEQ_11,空
12,TEXT_CLSCUL580_02046_SEQ_12,空
13,TEXT_CLSCUL580_02046_SEQ_13,空
14,TEXT_CLSCUL580_02046_SEQ_14,空
15,TEXT_CLSCUL580_02046_SEQ_15,空
16,TEXT_CLSCUL580_02046_SEQ_16,空
17,TEXT_CLSCUL580_02046_SEQ_17,空
18,TEXT_CLSCUL580_02046_SEQ_18,空
19,TEXT_CLSCUL580_02046_SEQ_19,空
20,TEXT_CLSCUL580_02046_SEQ_20,空
21,TEXT_CLSCUL580_02046_SEQ_21,空
22,TEXT_CLSCUL580_02046_SEQ_22,空
23,TEXT_CLSCUL580_02046_SEQ_23,空
24,TEXT_CLSCUL580_02046_TODO_00,和林格萨斯对话
25,TEXT_CLSCUL580_02046_TODO_01,<hex:020845E3E802E803FF17>制作<hex:02280DFF07>ItemHQ<hex:F2323A0103><hex:FF26>将<hex:02280DFF07>ItemHQ<hex:F2323A0103>交给林格萨斯<hex:03>
26,TEXT_CLSCUL580_02046_TODO_02,空
27,TEXT_CLSCUL580_02046_TODO_03,空
28,TEXT_CLSCUL580_02046_TODO_04,空
29,TEXT_CLSCUL580_02046_TODO_05,空
30,TEXT_CLSCUL580_02046_TODO_06,空
31,TEXT_CLSCUL580_02046_TODO_07,空
32,TEXT_CLSCUL580_02046_TODO_08,空
33,TEXT_CLSCUL580_02046_TODO_09,空
34,TEXT_CLSCUL580_02046_TODO_10,空
35,TEXT_CLSCUL580_02046_TODO_11,空
36,TEXT_CLSCUL580_02046_TODO_12,空
37,TEXT_CLSCUL580_02046_TODO_13,空
38,TEXT_CLSCUL580_02046_TODO_14,空
39,TEXT_CLSCUL580_02046_TODO_15,空
40,TEXT_CLSCUL580_02046_TODO_16,空
41,TEXT_CLSCUL580_02046_TODO_17,空
42,TEXT_CLSCUL580_02046_TODO_18,空
43,TEXT_CLSCUL580_02046_TODO_19,空
44,TEXT_CLSCUL580_02046_TODO_20,空
45,TEXT_CLSCUL580_02046_TODO_21,空
