key,0,1
#,,
offset,0,4
Int32,String,String
0,TEXT_CLSFSH530_02086_SEQ_00,忘忧骑士亭的昂索姆有情报想要告诉冒险者。
1,TEXT_CLSFSH530_02086_SEQ_01,昂索姆将<hex:02280BFF05>Item<hex:F231A90103>的情报告诉了冒险者。前往库尔札斯西部高地隼巢的北侧出口，和昂索姆谈谈。
2,TEXT_CLSFSH530_02086_SEQ_02,昂索姆在等待冒险者到来时遇到了蕾伊娜，志趣相投的二人展开了钓鱼比赛。最终昂索姆输给了蕾伊娜。昂索姆委托冒险者为他一雪前耻。钓3条<hex:02280BFF05>Item<hex:F231A90103>交给隼巢北侧出口的昂索姆。可以在戈尔加涅牧草地西南方的库尔札斯不冻池钓到<hex:02280BFF05>Item<hex:F231A90103>。
3,TEXT_CLSFSH530_02086_SEQ_03,将<hex:02280BFF05>Item<hex:F231A90103>交给了昂索姆，赢得了钓鱼比赛。蕾伊娜将新的云海垂钓方法告诉了冒险者。使用昂索姆给的钓饵尝试在云海进行“浮岛垂钓”。<hex:02100103><hex:02100103>※捕鱼人的等级达到55级以上时，可以从忘忧骑士亭的昂索姆那里领取下一个捕鱼人任务。
4,TEXT_CLSFSH530_02086_SEQ_04,空
5,TEXT_CLSFSH530_02086_SEQ_05,空
6,TEXT_CLSFSH530_02086_SEQ_06,空
7,TEXT_CLSFSH530_02086_SEQ_07,空
8,TEXT_CLSFSH530_02086_SEQ_08,空
9,TEXT_CLSFSH530_02086_SEQ_09,空
10,TEXT_CLSFSH530_02086_SEQ_10,空
11,TEXT_CLSFSH530_02086_SEQ_11,空
12,TEXT_CLSFSH530_02086_SEQ_12,空
13,TEXT_CLSFSH530_02086_SEQ_13,空
14,TEXT_CLSFSH530_02086_SEQ_14,空
15,TEXT_CLSFSH530_02086_SEQ_15,空
16,TEXT_CLSFSH530_02086_SEQ_16,空
17,TEXT_CLSFSH530_02086_SEQ_17,空
18,TEXT_CLSFSH530_02086_SEQ_18,空
19,TEXT_CLSFSH530_02086_SEQ_19,空
20,TEXT_CLSFSH530_02086_SEQ_20,空
21,TEXT_CLSFSH530_02086_SEQ_21,空
22,TEXT_CLSFSH530_02086_SEQ_22,空
23,TEXT_CLSFSH530_02086_SEQ_23,空
24,TEXT_CLSFSH530_02086_TODO_00,和隼巢的昂索姆汇合
25,TEXT_CLSFSH530_02086_TODO_01,<hex:02085FE3E802E803FF2D>在库尔札斯不冻池钓上<hex:02280BFF05>Item<hex:F231A90103><hex:FF2A>将<hex:02280BFF05>Item<hex:F231A90103>交给隼巢的昂索姆<hex:03>
26,TEXT_CLSFSH530_02086_TODO_02,空
27,TEXT_CLSFSH530_02086_TODO_03,空
28,TEXT_CLSFSH530_02086_TODO_04,空
29,TEXT_CLSFSH530_02086_TODO_05,空
30,TEXT_CLSFSH530_02086_TODO_06,空
31,TEXT_CLSFSH530_02086_TODO_07,空
32,TEXT_CLSFSH530_02086_TODO_08,空
33,TEXT_CLSFSH530_02086_TODO_09,空
34,TEXT_CLSFSH530_02086_TODO_10,空
35,TEXT_CLSFSH530_02086_TODO_11,空
36,TEXT_CLSFSH530_02086_TODO_12,空
37,TEXT_CLSFSH530_02086_TODO_13,空
38,TEXT_CLSFSH530_02086_TODO_14,空
39,TEXT_CLSFSH530_02086_TODO_15,空
40,TEXT_CLSFSH530_02086_TODO_16,空
41,TEXT_CLSFSH530_02086_TODO_17,空
42,TEXT_CLSFSH530_02086_TODO_18,空
43,TEXT_CLSFSH530_02086_TODO_19,空
44,TEXT_CLSFSH530_02086_TODO_20,空
