key,0,1
#,,
offset,0,4
Int32,String,String
0,TEXT_CLSWVR580_02005_SEQ_00,伊修加德的阿弗丽尔好像有什么烦恼。
1,TEXT_CLSWVR580_02005_SEQ_01,格伦达委托阿弗丽尔去制作棉线。阿弗丽尔担心前去训练的弗雷斯金，因此拜托冒险者替她去交送棉线。将<hex:022811FF0A>EventItem<hex:F61E8B310103>交给伊修加德圣雷马诺大圣堂的格伦达。
2,TEXT_CLSWVR580_02005_SEQ_02,将<hex:022811FF0A>EventItem<hex:F61E8B310103>交给了格伦达。格伦达又让阿弗丽尔去制作修道士的长袍。向尊贵凯旋门的阿弗丽尔报告。
3,TEXT_CLSWVR580_02005_SEQ_03,向阿弗丽尔报告完毕。阿弗丽尔决定挑战难关，自己制作长袍。提供3个<hex:02280DFF07>ItemHQ<hex:F231340103>作为素材，交给尊贵凯旋门的阿弗丽尔。
4,TEXT_CLSWVR580_02005_SEQ_04,将<hex:02280DFF07>ItemHQ<hex:F231340103>交给了阿弗丽尔。阿弗丽尔出色地制作出了修道士的长袍，达到了母亲的要求。这对母女看来在不动声色地冷战。只好用裁衣手艺默默支持阿弗丽尔了。<hex:02100103><hex:02100103>※裁衣匠的等级达到60级以上时，可以从尊贵凯旋门的阿弗丽尔那里领取下一个裁衣匠任务。
5,TEXT_CLSWVR580_02005_SEQ_05,无
6,TEXT_CLSWVR580_02005_SEQ_06,无
7,TEXT_CLSWVR580_02005_SEQ_07,无
8,TEXT_CLSWVR580_02005_SEQ_08,无
9,TEXT_CLSWVR580_02005_SEQ_09,无
10,TEXT_CLSWVR580_02005_SEQ_10,无
11,TEXT_CLSWVR580_02005_SEQ_11,无
12,TEXT_CLSWVR580_02005_SEQ_12,无
13,TEXT_CLSWVR580_02005_SEQ_13,无
14,TEXT_CLSWVR580_02005_SEQ_14,无
15,TEXT_CLSWVR580_02005_SEQ_15,无
16,TEXT_CLSWVR580_02005_SEQ_16,无
17,TEXT_CLSWVR580_02005_SEQ_17,无
18,TEXT_CLSWVR580_02005_SEQ_18,无
19,TEXT_CLSWVR580_02005_SEQ_19,无
20,TEXT_CLSWVR580_02005_SEQ_20,无
21,TEXT_CLSWVR580_02005_SEQ_21,无
22,TEXT_CLSWVR580_02005_SEQ_22,无
23,TEXT_CLSWVR580_02005_SEQ_23,无
24,TEXT_CLSWVR580_02005_TODO_00,将<hex:022811FF0A>EventItem<hex:F61E8B310103>交给格伦达
25,TEXT_CLSWVR580_02005_TODO_01,向阿弗丽尔报告
26,TEXT_CLSWVR580_02005_TODO_02,<hex:020849E3E802E803FF1B>制作3个<hex:02280DFF07>ItemHQ<hex:F231340103><hex:FF26>将<hex:02280DFF07>ItemHQ<hex:F231340103>交给阿弗丽尔<hex:03>
27,TEXT_CLSWVR580_02005_TODO_03,无
28,TEXT_CLSWVR580_02005_TODO_04,无
29,TEXT_CLSWVR580_02005_TODO_05,无
30,TEXT_CLSWVR580_02005_TODO_06,无
31,TEXT_CLSWVR580_02005_TODO_07,无
32,TEXT_CLSWVR580_02005_TODO_08,无
33,TEXT_CLSWVR580_02005_TODO_09,无
34,TEXT_CLSWVR580_02005_TODO_10,无
35,TEXT_CLSWVR580_02005_TODO_11,无
36,TEXT_CLSWVR580_02005_TODO_12,无
37,TEXT_CLSWVR580_02005_TODO_13,无
38,TEXT_CLSWVR580_02005_TODO_14,无
39,TEXT_CLSWVR580_02005_TODO_15,无
40,TEXT_CLSWVR580_02005_TODO_16,无
41,TEXT_CLSWVR580_02005_TODO_17,无
42,TEXT_CLSWVR580_02005_TODO_18,无
