key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_FESVLT005_01301_SEQ_00,※本任务是特定期间内的任务。<hex:02100103><hex:02100103>利姆萨·罗敏萨的莉赛特，希望冒险者作为爱情传道士的助手，向她汇报工作成果。
1,TEXT_FESVLT005_01301_SEQ_01,※本任务只有在季节活动开放期间才能接受和进行。<hex:02100103>　季节活动结束后无法进行，敬请注意。<hex:02100103>　详情请参见官方网站。<hex:02100103><hex:02100103>莉赛特对冒险者的工作表现十分满意。她也想将爱传递到冒险者心中，并要求冒险者将<hex:022811FF05>Item<hex:FF08>　6998<hex:0103>和<hex:022811FF05>Item<hex:FF08>　6999<hex:0103>带来给她。但不巧的是，冒险者只有<hex:02082FE905FF15><hex:022811FF05>Item<hex:FF08>　6999<hex:0103><hex:FF15><hex:022811FF05>Item<hex:FF08>　6998<hex:0103><hex:03>，去和其他冒险者进行交易，获得另一块巧克力。
2,TEXT_FESVLT005_01301_SEQ_02,将<hex:022811FF05>Item<hex:FF08>　6998<hex:0103>和<hex:022811FF05>Item<hex:FF08>　6999<hex:0103>交给了莉赛特。莉赛特向冒险者传达了爱，感到十分满足。爱情传道士完成了自己的工作，活动也告一段落。请继续享受爱情庆典——恋人节。
3,TEXT_FESVLT005_01301_SEQ_03,空
4,TEXT_FESVLT005_01301_SEQ_04,空
5,TEXT_FESVLT005_01301_SEQ_05,空
6,TEXT_FESVLT005_01301_SEQ_06,空
7,TEXT_FESVLT005_01301_SEQ_07,空
8,TEXT_FESVLT005_01301_SEQ_08,空
9,TEXT_FESVLT005_01301_SEQ_09,空
10,TEXT_FESVLT005_01301_SEQ_10,空
11,TEXT_FESVLT005_01301_SEQ_11,空
12,TEXT_FESVLT005_01301_SEQ_12,空
13,TEXT_FESVLT005_01301_SEQ_13,空
14,TEXT_FESVLT005_01301_SEQ_14,空
15,TEXT_FESVLT005_01301_SEQ_15,空
16,TEXT_FESVLT005_01301_SEQ_16,空
17,TEXT_FESVLT005_01301_SEQ_17,空
18,TEXT_FESVLT005_01301_SEQ_18,空
19,TEXT_FESVLT005_01301_SEQ_19,空
20,TEXT_FESVLT005_01301_SEQ_20,空
21,TEXT_FESVLT005_01301_SEQ_21,空
22,TEXT_FESVLT005_01301_SEQ_22,空
23,TEXT_FESVLT005_01301_SEQ_23,空
24,TEXT_FESVLT005_01301_TODO_00,将<hex:022811FF05>Item<hex:FF08>　6998<hex:0103>和<hex:022811FF05>Item<hex:FF08>　6999<hex:0103>交给莉赛特·德·瓦伦提昂
25,TEXT_FESVLT005_01301_TODO_01,空
26,TEXT_FESVLT005_01301_TODO_02,空
27,TEXT_FESVLT005_01301_TODO_03,空
28,TEXT_FESVLT005_01301_TODO_04,空
29,TEXT_FESVLT005_01301_TODO_05,空
30,TEXT_FESVLT005_01301_TODO_06,空
31,TEXT_FESVLT005_01301_TODO_07,空
32,TEXT_FESVLT005_01301_TODO_08,空
33,TEXT_FESVLT005_01301_TODO_09,空
34,TEXT_FESVLT005_01301_TODO_10,空
35,TEXT_FESVLT005_01301_TODO_11,空
36,TEXT_FESVLT005_01301_TODO_12,空
37,TEXT_FESVLT005_01301_TODO_13,空
38,TEXT_FESVLT005_01301_TODO_14,空
39,TEXT_FESVLT005_01301_TODO_15,空
40,TEXT_FESVLT005_01301_TODO_16,空
41,TEXT_FESVLT005_01301_TODO_17,空
42,TEXT_FESVLT005_01301_TODO_18,空
43,TEXT_FESVLT005_01301_TODO_19,空
44,TEXT_FESVLT005_01301_TODO_20,空
45,TEXT_FESVLT005_01301_TODO_21,空
