key,0,1
#,,
offset,0,4
Int32,String,String
0,TEXT_LOTTERYEXCHANGESHOPEUREKA1CRYSTAL_UI_TITLE,水晶分解
1,TEXT_LOTTERYEXCHANGESHOPEUREKA1CRYSTAL_UI_SUBTITLE,
2,TEXT_LOTTERYEXCHANGESHOPEUREKA1CRYSTAL_UI_NOITEM,没有能够分解的水晶。
3,TEXT_LOTTERYEXCHANGESHOPEUREKA1CRYSTAL_RESULT_UI_TITLE,水晶分解结果
4,TEXT_LOTTERYEXCHANGESHOPEUREKA1CRYSTAL_RESULT_UI_SUBTITLE,
5,TEXT_LOTTERYEXCHANGESHOPEUREKA1CRYSTAL_RESULT_UI_NEXT,继续分解
6,TEXT_LOTTERYEXCHANGESHOPEUREKA1CRYSTAL_CONFIRM_SINGLE,确定要分解<hex:02280AFF05>Item<hex:E8020103>吗？<hex:02100103><hex:02100103>还可以分解<hex:022003E80303>次。（持有数量：<hex:022003E80403>）
7,TEXT_LOTTERYEXCHANGESHOPEUREKA1CRYSTAL_CONFIRM_MULTI,确定要分解<hex:02280AFF05>Item<hex:E8020103>×<hex:022003E80503>吗？<hex:02100103><hex:02100103>还可以分解<hex:022003E80303>次。（持有数量：<hex:022003E80403>）
