key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_KINGZE301_05144_SEQ_00,
1,TEXT_KINGZE301_05144_SEQ_01,
2,TEXT_KINGZE301_05144_SEQ_02,
3,TEXT_KINGZE301_05144_SEQ_03,
4,TEXT_KINGZE301_05144_SEQ_04,
5,TEXT_KINGZE301_05144_SEQ_05,
6,TEXT_KINGZE301_05144_SEQ_06,
7,TEXT_KINGZE301_05144_SEQ_07,
8,TEXT_KINGZE301_05144_SEQ_08,
9,TEXT_KINGZE301_05144_SEQ_09,
10,TEXT_KINGZE301_05144_SEQ_10,
11,TEXT_KINGZE301_05144_SEQ_11,
12,TEXT_KINGZE301_05144_SEQ_12,
13,TEXT_KINGZE301_05144_SEQ_13,
14,TEXT_KINGZE301_05144_SEQ_14,
15,TEXT_KINGZE301_05144_SEQ_15,
16,TEXT_KINGZE301_05144_SEQ_16,
17,TEXT_KINGZE301_05144_SEQ_17,
18,TEXT_KINGZE301_05144_SEQ_18,
19,TEXT_KINGZE301_05144_SEQ_19,
20,TEXT_KINGZE301_05144_SEQ_20,
21,TEXT_KINGZE301_05144_SEQ_21,
22,TEXT_KINGZE301_05144_SEQ_22,
23,TEXT_KINGZE301_05144_SEQ_23,
24,TEXT_KINGZE301_05144_TODO_00,
25,TEXT_KINGZE301_05144_TODO_01,
26,TEXT_KINGZE301_05144_TODO_02,
27,TEXT_KINGZE301_05144_TODO_03,
28,TEXT_KINGZE301_05144_TODO_04,
29,TEXT_KINGZE301_05144_TODO_05,
30,TEXT_KINGZE301_05144_TODO_06,
31,TEXT_KINGZE301_05144_TODO_07,
32,TEXT_KINGZE301_05144_TODO_08,
33,TEXT_KINGZE301_05144_TODO_09,
34,TEXT_KINGZE301_05144_TODO_10,
35,TEXT_KINGZE301_05144_TODO_11,
36,TEXT_KINGZE301_05144_TODO_12,
37,TEXT_KINGZE301_05144_TODO_13,
38,TEXT_KINGZE301_05144_TODO_14,
39,TEXT_KINGZE301_05144_TODO_15,
40,TEXT_KINGZE301_05144_TODO_16,
41,TEXT_KINGZE301_05144_TODO_17,
42,TEXT_KINGZE301_05144_TODO_18,
43,TEXT_KINGZE301_05144_TODO_19,
44,TEXT_KINGZE301_05144_TODO_20,
45,TEXT_KINGZE301_05144_TODO_21,
46,TEXT_KINGZE301_05144_TODO_22,
47,TEXT_KINGZE301_05144_TODO_23,
48,TEXT_KINGZE301_05144_WESANPE_000_000,
49,TEXT_KINGZE301_05144_WESANPE_000_001,
50,TEXT_KINGZE301_05144_WESANPE_000_002,
51,TEXT_KINGZE301_05144_WESANPE_000_003,
52,TEXT_KINGZE301_05144_WESANPE_000_004,
53,TEXT_KINGZE301_05144_WESANPE_000_005,
54,TEXT_KINGZE301_05144_KAYAMENE_000_010,
55,TEXT_KINGZE301_05144_KAYAMENE_000_011,
56,TEXT_KINGZE301_05144_KAYAMENE_000_012,
57,TEXT_KINGZE301_05144_KAYAMENE_000_013,
58,TEXT_KINGZE301_05144_KAYAMENE_100_014,
59,TEXT_KINGZE301_05144_KAYAMENE_100_015,
60,TEXT_KINGZE301_05144_KAYAMENE_000_022,
61,TEXT_KINGZE301_05144_KAYAMENE_100_022,
62,TEXT_KINGZE301_05144_KAYAMENE_000_023,
63,TEXT_KINGZE301_05144_KAYAMENE_000_024,
64,TEXT_KINGZE301_05144_KAYAMENE_000_025,
65,TEXT_KINGZE301_05144_KAYAMENE_000_026,
66,TEXT_KINGZE301_05144_KAYAMENE_000_027,
67,TEXT_KINGZE301_05144_KAYAMENE_000_028,
68,TEXT_KINGZE301_05144_KAYAMENE_000_029,
69,TEXT_KINGZE301_05144_KAYAMENE_000_030,
70,TEXT_KINGZE301_05144_KAYAMENE_000_031,
