key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_CTSMYCENTRANCEHARD_00706_Q1_000_000,要做什么？
1,TEXT_CTSMYCENTRANCEHARD_00706_MENU_CONTENT,进入“<hex:02281CFF17>ContentFinderCondition<hex:E8022A03>”
2,TEXT_CTSMYCENTRANCEHARD_00706_A1_000_001,询问有关“<hex:02281CFF17>ContentFinderCondition<hex:E8022A03>”
3,TEXT_CTSMYCENTRANCEHARD_00706_A1_000_003,进行谈话
4,TEXT_CTSMYCENTRANCEHARD_00706_A1_000_002,取消
5,TEXT_CTSMYCENTRANCEHARD_00706_WAKADANNAOFMUJIKOZA_000_000,解放者阁下的冒险故事果然和我听说的一样，非常引人入胜！<hex:02100103>在拜读初稿的过程中，我的心就如同海浪一般时而平静时而澎湃。<hex:02100103>哎呀，真是太有趣了！
6,TEXT_CTSMYCENTRANCEHARD_00706_WAKADANNAOFMUJIKOZA_000_001,在剧作家写完之前，我会一直留在甘戈斯帮忙的。<hex:02100103>他能写出这么精彩的剧本，都是多亏了你的冒险故事，<hex:02100103>所以不管怎么说，我都要先谢谢你才行！
