key,0,1
#,,
offset,0,4
Int32,String,String
0,TEXT_JOBWAR540_00588_SEQ_00,石绿湖营地的布罗肯·马乌恩坦非常担心弟弟。
1,TEXT_JOBWAR540_00588_SEQ_01,布罗肯·马乌恩坦告诉了冒险者如何学会新的战技。为了实践此方法，首先前往龙堡参天高地的尾羽集落，收集巨大熊<hex:02280FFF09>BNpcName<hex:F210040103>的情报。
2,TEXT_JOBWAR540_00588_SEQ_02,收集了巨大熊的情报。在龙堡参天高地宽慰河西北边获取为引出巨大熊而必需的<hex:022811FF0A>EventItem<hex:F61E8AB60103>。
3,TEXT_JOBWAR540_00588_SEQ_03,获得了<hex:022811FF0A>EventItem<hex:F61E8AB60103>。将<hex:022811FF0A>EventItem<hex:F61E8AB60103>设置在龙堡参天高地悲叹飞泉附近的<hex:02280CFF05>EObj<hex:F61E9A450103>，讨伐出现的<hex:02280FFF09>BNpcName<hex:F210040103>。
4,TEXT_JOBWAR540_00588_SEQ_04,打倒了与传说中的英雄战斗过的<hex:02280FFF09>BNpcName<hex:F210040103>，激发了原初之魂。向石绿湖营地的布罗肯·马乌恩坦报告。
5,TEXT_JOBWAR540_00588_SEQ_05,向布罗肯·马乌恩坦报告完毕。另一方面，居里斯·高吉没有激发原初之魂而完成了黑涡团的任务。驯服原初之魂的方法到底是什么？为了习得新的战技，继续锻炼自己。<hex:02100103><hex:02100103>※战士的等级达到56级以上时，可以从石绿湖营地的布罗肯·马乌恩坦那里领取下一个战士任务。
6,TEXT_JOBWAR540_00588_SEQ_06,空栏
7,TEXT_JOBWAR540_00588_SEQ_07,空栏
8,TEXT_JOBWAR540_00588_SEQ_08,空栏
9,TEXT_JOBWAR540_00588_SEQ_09,空栏
10,TEXT_JOBWAR540_00588_SEQ_10,空栏
11,TEXT_JOBWAR540_00588_SEQ_11,空栏
12,TEXT_JOBWAR540_00588_SEQ_12,空栏
13,TEXT_JOBWAR540_00588_SEQ_13,空栏
14,TEXT_JOBWAR540_00588_SEQ_14,空栏
15,TEXT_JOBWAR540_00588_SEQ_15,空栏
16,TEXT_JOBWAR540_00588_SEQ_16,空栏
17,TEXT_JOBWAR540_00588_SEQ_17,空栏
18,TEXT_JOBWAR540_00588_SEQ_18,空栏
19,TEXT_JOBWAR540_00588_SEQ_19,空栏
20,TEXT_JOBWAR540_00588_SEQ_20,空栏
21,TEXT_JOBWAR540_00588_SEQ_21,空栏
22,TEXT_JOBWAR540_00588_SEQ_22,空栏
23,TEXT_JOBWAR540_00588_SEQ_23,空栏
24,TEXT_JOBWAR540_00588_TODO_00,在尾羽集落收集情报
25,TEXT_JOBWAR540_00588_TODO_01,获取<hex:022811FF0A>EventItem<hex:F61E8AB60103>
26,TEXT_JOBWAR540_00588_TODO_02,在<hex:02280CFF05>EObj<hex:F61E9A450103>使用<hex:022811FF0A>EventItem<hex:F61E8AB60103><hex:02100103>讨伐出现的<hex:02280FFF09>BNpcName<hex:F210040103>
27,TEXT_JOBWAR540_00588_TODO_03,向石绿湖营地的布罗肯·马乌恩坦报告
28,TEXT_JOBWAR540_00588_TODO_04,空栏
29,TEXT_JOBWAR540_00588_TODO_05,空栏
30,TEXT_JOBWAR540_00588_TODO_06,空栏
31,TEXT_JOBWAR540_00588_TODO_07,空栏
32,TEXT_JOBWAR540_00588_TODO_08,空栏
33,TEXT_JOBWAR540_00588_TODO_09,空栏
34,TEXT_JOBWAR540_00588_TODO_10,空栏
35,TEXT_JOBWAR540_00588_TODO_11,空栏
36,TEXT_JOBWAR540_00588_TODO_12,空栏
