key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_HEAVNR191_02108_SEQ_00,丧灵钟的异国的诗人想听冒险者讲讲机械城堡的故事。
1,TEXT_HEAVNR191_02108_SEQ_01,向异国的诗人讲述了亚历山大机神城启动之章的故事。带着诗人谱写的诗句再次造访亚历山大机神城，也许会看到不同于从前的风景。和龙堡内陆低地萨雷安精制区的监视员雷德布里克斯谈谈。
2,TEXT_HEAVNR191_02108_SEQ_02,和监视员雷德布里克斯进行了交谈。看来可以借助异国的诗人诗歌的力量，再次体验“亚历山大机神城启动之章”里的冒险。一边回忆在机神城里的战斗，一边挑战真正的“亚历山大零式机神城启动之章”。<hex:02100103><hex:02100103>※可以通过任务搜索器参加。
3,TEXT_HEAVNR191_02108_SEQ_03,空
4,TEXT_HEAVNR191_02108_SEQ_04,空
5,TEXT_HEAVNR191_02108_SEQ_05,空
6,TEXT_HEAVNR191_02108_SEQ_06,空
7,TEXT_HEAVNR191_02108_SEQ_07,空
8,TEXT_HEAVNR191_02108_SEQ_08,空
9,TEXT_HEAVNR191_02108_SEQ_09,空
10,TEXT_HEAVNR191_02108_SEQ_10,空
11,TEXT_HEAVNR191_02108_SEQ_11,空
12,TEXT_HEAVNR191_02108_SEQ_12,空
13,TEXT_HEAVNR191_02108_SEQ_13,空
14,TEXT_HEAVNR191_02108_SEQ_14,空
15,TEXT_HEAVNR191_02108_SEQ_15,空
16,TEXT_HEAVNR191_02108_SEQ_16,空
17,TEXT_HEAVNR191_02108_SEQ_17,空
18,TEXT_HEAVNR191_02108_SEQ_18,空
19,TEXT_HEAVNR191_02108_SEQ_19,空
20,TEXT_HEAVNR191_02108_SEQ_20,空
21,TEXT_HEAVNR191_02108_SEQ_21,空
22,TEXT_HEAVNR191_02108_SEQ_22,空
23,TEXT_HEAVNR191_02108_SEQ_23,空
24,TEXT_HEAVNR191_02108_TODO_00,和萨雷安精制区的监视员雷德布里克斯对话
25,TEXT_HEAVNR191_02108_TODO_01,空
26,TEXT_HEAVNR191_02108_TODO_02,空
27,TEXT_HEAVNR191_02108_TODO_03,空
28,TEXT_HEAVNR191_02108_TODO_04,空
29,TEXT_HEAVNR191_02108_TODO_05,空
30,TEXT_HEAVNR191_02108_TODO_06,空
31,TEXT_HEAVNR191_02108_TODO_07,空
32,TEXT_HEAVNR191_02108_TODO_08,空
33,TEXT_HEAVNR191_02108_TODO_09,空
34,TEXT_HEAVNR191_02108_TODO_10,空
35,TEXT_HEAVNR191_02108_TODO_11,空
36,TEXT_HEAVNR191_02108_TODO_12,空
37,TEXT_HEAVNR191_02108_TODO_13,空
38,TEXT_HEAVNR191_02108_TODO_14,空
39,TEXT_HEAVNR191_02108_TODO_15,空
40,TEXT_HEAVNR191_02108_TODO_16,空
41,TEXT_HEAVNR191_02108_TODO_17,空
42,TEXT_HEAVNR191_02108_TODO_18,空
43,TEXT_HEAVNR191_02108_TODO_19,空
44,TEXT_HEAVNR191_02108_TODO_20,空
45,TEXT_HEAVNR191_02108_TODO_21,空
46,TEXT_HEAVNR191_02108_TODO_22,空
47,TEXT_HEAVNR191_02108_TODO_23,空
48,TEXT_HEAVNR191_02108_WANDERINGMINSTREL_000_000,最近这家店里的人都在热议出现在龙堡内陆低地地区的机械巨人。<hex:02100103>不过基本没人能说出个所以然来……
49,TEXT_HEAVNR191_02108_WANDERINGMINSTREL_100_000,……你呢，你能够讲述给我吗？<hex:02100103>巨人长什么样，又是怎么出现的……<hex:02100103>和你又有着什么联系……
