key,0,1
#,,
offset,0,4
Int32,String,String
0,TEXT_JOBMCH299_02109_SEQ_00,
1,TEXT_JOBMCH299_02109_SEQ_01,空
2,TEXT_JOBMCH299_02109_SEQ_02,空
3,TEXT_JOBMCH299_02109_SEQ_03,空
4,TEXT_JOBMCH299_02109_SEQ_04,空
5,TEXT_JOBMCH299_02109_SEQ_05,空
6,TEXT_JOBMCH299_02109_SEQ_06,空
7,TEXT_JOBMCH299_02109_SEQ_07,空
8,TEXT_JOBMCH299_02109_SEQ_08,空
9,TEXT_JOBMCH299_02109_SEQ_09,空
10,TEXT_JOBMCH299_02109_SEQ_10,空
11,TEXT_JOBMCH299_02109_SEQ_11,空
12,TEXT_JOBMCH299_02109_SEQ_12,空
13,TEXT_JOBMCH299_02109_SEQ_13,空
14,TEXT_JOBMCH299_02109_SEQ_14,空
15,TEXT_JOBMCH299_02109_SEQ_15,空
16,TEXT_JOBMCH299_02109_SEQ_16,空
17,TEXT_JOBMCH299_02109_SEQ_17,空
18,TEXT_JOBMCH299_02109_SEQ_18,空
19,TEXT_JOBMCH299_02109_SEQ_19,空
20,TEXT_JOBMCH299_02109_SEQ_20,空
21,TEXT_JOBMCH299_02109_SEQ_21,空
22,TEXT_JOBMCH299_02109_SEQ_22,空
23,TEXT_JOBMCH299_02109_SEQ_23,空
24,TEXT_JOBMCH299_02109_TODO_00,空
25,TEXT_JOBMCH299_02109_TODO_01,空
26,TEXT_JOBMCH299_02109_TODO_02,空
27,TEXT_JOBMCH299_02109_TODO_03,空
28,TEXT_JOBMCH299_02109_TODO_04,空
29,TEXT_JOBMCH299_02109_TODO_05,空
30,TEXT_JOBMCH299_02109_TODO_06,空
31,TEXT_JOBMCH299_02109_TODO_07,空
32,TEXT_JOBMCH299_02109_TODO_08,空
33,TEXT_JOBMCH299_02109_TODO_09,空
34,TEXT_JOBMCH299_02109_TODO_10,空
35,TEXT_JOBMCH299_02109_TODO_11,空
36,TEXT_JOBMCH299_02109_TODO_12,空
37,TEXT_JOBMCH299_02109_TODO_13,空
38,TEXT_JOBMCH299_02109_TODO_14,空
39,TEXT_JOBMCH299_02109_TODO_15,空
40,TEXT_JOBMCH299_02109_TODO_16,空
41,TEXT_JOBMCH299_02109_TODO_17,空
42,TEXT_JOBMCH299_02109_TODO_18,空
43,TEXT_JOBMCH299_02109_TODO_19,空
44,TEXT_JOBMCH299_02109_TODO_20,空
45,TEXT_JOBMCH299_02109_TODO_21,空
46,TEXT_JOBMCH299_02109_TODO_22,空
47,TEXT_JOBMCH299_02109_TODO_23,空
48,TEXT_JOBMCH299_02109_STEPHANIVIEN_000_000,嗨，我的测量器从你身上检测到了高能量反应呦。<hex:02100103>看你的样子……莫非是外来的冒险者？
49,TEXT_JOBMCH299_02109_STEPHANIVIEN_000_001,嗨，我的测量器从你身上检测到了高能量反应呦。<hex:02100103>看你的样子……莫非就是那个揭开了皇都秘密的冒险者？
50,TEXT_JOBMCH299_02109_STEPHANIVIEN_000_002,果然如此，我的测量器状态绝佳！<hex:02100103>不过你也不差，能找到我这里，说明你的眼光也是相当厉害，<hex:02100103>不愧是走在时尚最前沿的冒险者！
51,TEXT_JOBMCH299_02109_STEPHANIVIEN_000_003,欢迎来到这射穿皇都军事技术极限的天钢机工房！
52,TEXT_JOBMCH299_02109_STEPHANIVIEN_000_004,本工房负责开发、生产各种对龙兵器，<hex:02100103>从加农炮到弩炮应有尽有。<hex:02100103>但实际上呢，这里还可以传授使用火枪战斗的机工士技巧。
53,TEXT_JOBMCH299_02109_STEPHANIVIEN_000_005,你有没有兴趣也来学学看？<hex:02100103>然后一起射爆这皇都古旧的常识！<hex:02100103>有兴趣的话我们可以手把手对你进行指导哦！
54,TEXT_JOBMCH299_02109_Q1_000_000,想成为“机工士”吗？
55,TEXT_JOBMCH299_02109_A1_000_001,是
56,TEXT_JOBMCH299_02109_A1_000_002,否
57,TEXT_JOBMCH299_02109_STEPHANIVIEN_000_010,等的就是你这句话！<hex:02100103>刚才我的测量器对你产生反应时，<hex:02100103>我就知道你一定会愿意成为机工士的。
58,TEXT_JOBMCH299_02109_STEPHANIVIEN_000_011,我是斯特凡尼维安·德·艾因哈特。<hex:02100103>你的名字是<hex:022903EB0203>呀。<hex:02100103>准备好后来找我吧！
59,TEXT_JOBMCH299_02109_STEPHANIVIEN_000_015,咦，好绝情的回答呀……<hex:02100103>我的测量器居然预测失败了，看来今天状态不怎么好……<hex:02100103>本工房的大门随时对你敞开，什么时候有兴趣了就过来吧。
