key,0,1
#,,
offset,0,4
Int32,String,String
0,TEXT_FESHLW001_01163_SEQ_00,※本任务是特定期间内的任务。<hex:02100103><hex:02100103>格里达尼亚的鬼祟的旅行艺人想要邀请冒险者参加守护天节的活动。
1,TEXT_FESHLW001_01163_SEQ_01,※本任务只有在季节活动开放期间才能接受和进行。<hex:02100103>　季节活动结束后无法进行，敬请注意。<hex:02100103>　详情请参见官方网站。<hex:02100103><hex:02100103>守护天节是颂扬圣人的节日。旅行艺人组成的大陆马戏团为了点燃节日气氛而来到这里。听说格里达尼亚的团长正在发放适合守护天节的衣服，和团长对话。
2,TEXT_FESHLW001_01163_SEQ_02,团长邀请冒险者一起度过快乐而热闹的守护天节。冒险者收到的<hex:02280BFF05>Item<hex:F217DC0103>是团长准备的，用于节日助兴。不知道今年会度过一个怎样的守护天节。
3,TEXT_FESHLW001_01163_SEQ_03,无
4,TEXT_FESHLW001_01163_SEQ_04,无
5,TEXT_FESHLW001_01163_SEQ_05,无
6,TEXT_FESHLW001_01163_SEQ_06,无
7,TEXT_FESHLW001_01163_SEQ_07,无
8,TEXT_FESHLW001_01163_SEQ_08,无
9,TEXT_FESHLW001_01163_SEQ_09,无
10,TEXT_FESHLW001_01163_SEQ_10,无
11,TEXT_FESHLW001_01163_SEQ_11,无
12,TEXT_FESHLW001_01163_SEQ_12,无
13,TEXT_FESHLW001_01163_SEQ_13,无
14,TEXT_FESHLW001_01163_SEQ_14,无
15,TEXT_FESHLW001_01163_SEQ_15,无
16,TEXT_FESHLW001_01163_SEQ_16,无
17,TEXT_FESHLW001_01163_SEQ_17,无
18,TEXT_FESHLW001_01163_SEQ_18,无
19,TEXT_FESHLW001_01163_SEQ_19,无
20,TEXT_FESHLW001_01163_SEQ_20,无
21,TEXT_FESHLW001_01163_SEQ_21,无
22,TEXT_FESHLW001_01163_SEQ_22,无
23,TEXT_FESHLW001_01163_SEQ_23,无
24,TEXT_FESHLW001_01163_TODO_00,和团长对话
25,TEXT_FESHLW001_01163_TODO_01,无
26,TEXT_FESHLW001_01163_TODO_02,无
27,TEXT_FESHLW001_01163_TODO_03,无
28,TEXT_FESHLW001_01163_TODO_04,无
29,TEXT_FESHLW001_01163_TODO_05,无
30,TEXT_FESHLW001_01163_TODO_06,无
31,TEXT_FESHLW001_01163_TODO_07,无
32,TEXT_FESHLW001_01163_TODO_08,无
33,TEXT_FESHLW001_01163_TODO_09,无
34,TEXT_FESHLW001_01163_TODO_10,无
35,TEXT_FESHLW001_01163_TODO_11,无
36,TEXT_FESHLW001_01163_TODO_12,无
37,TEXT_FESHLW001_01163_TODO_13,无
38,TEXT_FESHLW001_01163_TODO_14,无
39,TEXT_FESHLW001_01163_TODO_15,无
40,TEXT_FESHLW001_01163_TODO_16,无
41,TEXT_FESHLW001_01163_TODO_17,无
42,TEXT_FESHLW001_01163_TODO_18,无
43,TEXT_FESHLW001_01163_TODO_19,无
44,TEXT_FESHLW001_01163_TODO_20,无
45,TEXT_FESHLW001_01163_TODO_21,无
46,TEXT_FESHLW001_01163_TODO_22,无
47,TEXT_FESHLW001_01163_TODO_23,无
48,TEXT_FESHLW001_01163_SYSTEM_000_000,本任务是季节活动“守护天节”。<hex:02100103>在利姆萨·罗敏萨、格里达尼亚和乌尔达哈均可接受。
49,TEXT_FESHLW001_01163_SYSTEM_000_001,无论在哪个城邦接受任务，都会获得相同的报酬，<hex:02100103>所以可以任意选择喜欢的城邦开始任务！
50,TEXT_FESHLW001_01163_IMPA_000_010,哎呀冒险者，夜晚如此精彩，想必你难以入眠吧。<hex:02100103>这到底是怎么一回事呢？<hex:02100103>原来是今年的“守护天节”开始啦！
51,TEXT_FESHLW001_01163_IMPA_000_011,“守护天节”是颂扬圣人的节日。<hex:02100103>我们是为点燃节日气氛而来到此地的旅行艺人团体——<hex:02100103>“大陆马戏团”！
52,TEXT_FESHLW001_01163_IMPA_000_012,啊，我这样子当然是乔装的。<hex:02100103>莫非你以为我是真的小魔精？
53,TEXT_FESHLW001_01163_IMPA_000_013,哎呀，小事就别在意了。<hex:02100103>我们的团长正在发放有趣的衣服，<hex:02100103>和大家一起好好享受守护天节之夜吧！嘻嘻！
54,TEXT_FESHLW001_01163_IMPHEAD_000_020,欢迎你，新来的冒险者，很高兴见到你。<hex:02100103>今夜是愉快的狂欢……<hex:02100103>放空大脑，尽情享受吧。
55,TEXT_FESHLW001_01163_IMPHEAD_000_021,哎呀，虽说是颂扬圣人的节日，但没必要畏手畏脚的。<hex:02100103>守护天节期间，天上的圣人们也在夜夜笙歌……<hex:02100103>古老的传说中是这样说的。
56,TEXT_FESHLW001_01163_IMPHEAD_000_022,还说夜宴期间，圣人对地上的加护会变弱，<hex:02100103>魔物们的力量会增强。<hex:02100103>所以以前守护天节的夜晚禁止外出。
57,TEXT_FESHLW001_01163_IMPHEAD_000_023,但是，人类担惊受怕的时代已经过去啦！<hex:02100103>如今你们冒险者比什么魔物都更为强大。<hex:02100103>在诡异的夜晚找刺激才符合冒险者的本性吧？
58,TEXT_FESHLW001_01163_IMPHEAD_000_024,我们准备了亡灵的衣服，以满足人们的这点小小趣味。<hex:02100103>扮成可怕的样子吓唬魔物，它们害怕了就不会靠近了。
59,TEXT_FESHLW001_01163_IMPHEAD_000_025,来吧，代替可悲的魔物，开始享受快乐的夜晚吧。
