key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_COMLIM010_01128_SEQ_00,黑涡团的尔·阿夏想要交给冒险者一项提升大国防联军内部评价的任务。
1,TEXT_COMLIM010_01128_SEQ_01,尔·阿夏介绍了新的任务。前往库尔札斯中央高地的泽梅尔要塞，和奥菲丽谈谈。
2,TEXT_COMLIM010_01128_SEQ_02,讨伐盘踞在泽梅尔要塞的妖异。<hex:02100103><hex:02100103>※可以通过任务搜索器参加。
3,TEXT_COMLIM010_01128_SEQ_03,向利姆萨·罗敏萨黑涡军令部的尔·阿夏报告。
4,TEXT_COMLIM010_01128_SEQ_04,和尔·阿夏进行了交谈。冒险者在大国防联军内部的评价有所提升。
5,TEXT_COMLIM010_01128_SEQ_05,空
6,TEXT_COMLIM010_01128_SEQ_06,空
7,TEXT_COMLIM010_01128_SEQ_07,空
8,TEXT_COMLIM010_01128_SEQ_08,空
9,TEXT_COMLIM010_01128_SEQ_09,空
10,TEXT_COMLIM010_01128_SEQ_10,空
11,TEXT_COMLIM010_01128_SEQ_11,空
12,TEXT_COMLIM010_01128_SEQ_12,空
13,TEXT_COMLIM010_01128_SEQ_13,空
14,TEXT_COMLIM010_01128_SEQ_14,空
15,TEXT_COMLIM010_01128_SEQ_15,空
16,TEXT_COMLIM010_01128_SEQ_16,空
17,TEXT_COMLIM010_01128_SEQ_17,空
18,TEXT_COMLIM010_01128_SEQ_18,空
19,TEXT_COMLIM010_01128_SEQ_19,空
20,TEXT_COMLIM010_01128_SEQ_20,空
21,TEXT_COMLIM010_01128_SEQ_21,空
22,TEXT_COMLIM010_01128_SEQ_22,空
23,TEXT_COMLIM010_01128_SEQ_23,空
24,TEXT_COMLIM010_01128_TODO_00,和库尔札斯中央高地泽梅尔要塞的奥菲丽对话
25,TEXT_COMLIM010_01128_TODO_01,突破泽梅尔要塞
26,TEXT_COMLIM010_01128_TODO_02,向利姆萨·罗敏萨黑涡军令部的尔·阿夏报告
27,TEXT_COMLIM010_01128_TODO_03,空
28,TEXT_COMLIM010_01128_TODO_04,空
29,TEXT_COMLIM010_01128_TODO_05,空
30,TEXT_COMLIM010_01128_TODO_06,空
31,TEXT_COMLIM010_01128_TODO_07,空
32,TEXT_COMLIM010_01128_TODO_08,空
33,TEXT_COMLIM010_01128_TODO_09,空
34,TEXT_COMLIM010_01128_TODO_10,空
35,TEXT_COMLIM010_01128_TODO_11,空
36,TEXT_COMLIM010_01128_TODO_12,空
37,TEXT_COMLIM010_01128_TODO_13,空
38,TEXT_COMLIM010_01128_TODO_14,空
39,TEXT_COMLIM010_01128_TODO_15,空
40,TEXT_COMLIM010_01128_TODO_16,空
41,TEXT_COMLIM010_01128_TODO_17,空
42,TEXT_COMLIM010_01128_TODO_18,空
43,TEXT_COMLIM010_01128_TODO_19,空
44,TEXT_COMLIM010_01128_TODO_20,空
45,TEXT_COMLIM010_01128_TODO_21,空
46,TEXT_COMLIM010_01128_TODO_22,空
47,TEXT_COMLIM010_01128_TODO_23,空
48,TEXT_COMLIM010_01128_RASHAHT_000_000,<hex:022903EB0203><hex:020831E1E93501FF29><hex:020825E3E93580FF1D><hex:022819FF14>GCRankLimsaMaleText<hex:E9350103><hex:FF01><hex:03><hex:FF01><hex:03>！<hex:02100103>看来你为了我们黑涡团，一直在努力着啊！
49,TEXT_COMLIM010_01128_RASHAHT_000_001,我很看好你，因此想要交给你一项任务。<hex:02100103>这是来自伊修加德泽梅尔家的协助请求……
50,TEXT_COMLIM010_01128_RASHAHT_000_002,希望你能去泽梅尔要塞，击退盘踞在那里的妖异。
51,TEXT_COMLIM010_01128_RASHAHT_000_003,详细情况就去库尔札斯中央高地的泽梅尔要塞，<hex:02100103>询问泽梅尔家的骑士奥菲丽吧。<hex:02100103>我等你的好消息哦！
52,TEXT_COMLIM010_01128_OPHELIE_000_010,你是黑涡团派来的援军吗？！<hex:02100103>真是太好了！
53,TEXT_COMLIM010_01128_OPHELIE_000_011,泽梅尔要塞目前被各种妖异所侵占。<hex:02100103>听说还有会移动的石像出现……
54,TEXT_COMLIM010_01128_OPHELIE_000_012,请你率领讨伐队，击退盘踞在泽梅尔要塞的妖异！
55,TEXT_COMLIM010_01128_DUMMY_000_000,突破泽梅尔要塞
56,TEXT_COMLIM010_01128_RASHAHT_000_020,啊，你完成任务了吧！<hex:02100103>我已经从泽梅尔家的骑士那里接到报告了。<hex:02100103>为了表彰你的功绩，就将这些军票作为报酬奖励给你吧！
57,TEXT_COMLIM010_01128_RASHAHT_000_021,这么一来，伊修加德算是欠了黑涡团一个人情。<hex:02100103>我也已经向军令部报告了你所作出的优秀贡献。
58,TEXT_COMLIM010_01128_RASHAHT_000_022,等时机成熟的时候，你就可以晋升到更高的军衔了。<hex:02100103>直至大海吞噬一切！努力吧！
