key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_COMGRD001_01105_SEQ_00,双蛇党的沃尔赛勒有话要对冒险者说。
1,TEXT_COMGRD001_01105_SEQ_01,沃尔赛勒介绍了大国防联军兵将们的练兵所——狼狱水上竞技场。前往位于利姆萨·罗敏萨海上的狼狱水上竞技场，和贝尔克雅对话。
2,TEXT_COMGRD001_01105_SEQ_02,和贝尔克雅进行了交谈。他对冒险者表示欢迎，并激励冒险者在狼狱水上竞技场进行充分的磨练。
3,TEXT_COMGRD001_01105_SEQ_03,空
4,TEXT_COMGRD001_01105_SEQ_04,空
5,TEXT_COMGRD001_01105_SEQ_05,空
6,TEXT_COMGRD001_01105_SEQ_06,空
7,TEXT_COMGRD001_01105_SEQ_07,空
8,TEXT_COMGRD001_01105_SEQ_08,空
9,TEXT_COMGRD001_01105_SEQ_09,空
10,TEXT_COMGRD001_01105_SEQ_10,空
11,TEXT_COMGRD001_01105_SEQ_11,空
12,TEXT_COMGRD001_01105_SEQ_12,空
13,TEXT_COMGRD001_01105_SEQ_13,空
14,TEXT_COMGRD001_01105_SEQ_14,空
15,TEXT_COMGRD001_01105_SEQ_15,空
16,TEXT_COMGRD001_01105_SEQ_16,空
17,TEXT_COMGRD001_01105_SEQ_17,空
18,TEXT_COMGRD001_01105_SEQ_18,空
19,TEXT_COMGRD001_01105_SEQ_19,空
20,TEXT_COMGRD001_01105_SEQ_20,空
21,TEXT_COMGRD001_01105_SEQ_21,空
22,TEXT_COMGRD001_01105_SEQ_22,空
23,TEXT_COMGRD001_01105_SEQ_23,空
24,TEXT_COMGRD001_01105_TODO_00,和狼狱水上竞技场的贝尔克雅对话
25,TEXT_COMGRD001_01105_TODO_01,空
26,TEXT_COMGRD001_01105_TODO_02,空
27,TEXT_COMGRD001_01105_TODO_03,空
28,TEXT_COMGRD001_01105_TODO_04,空
29,TEXT_COMGRD001_01105_TODO_05,空
30,TEXT_COMGRD001_01105_TODO_06,空
31,TEXT_COMGRD001_01105_TODO_07,空
32,TEXT_COMGRD001_01105_TODO_08,空
33,TEXT_COMGRD001_01105_TODO_09,空
34,TEXT_COMGRD001_01105_TODO_10,空
35,TEXT_COMGRD001_01105_TODO_11,空
36,TEXT_COMGRD001_01105_TODO_12,空
37,TEXT_COMGRD001_01105_TODO_13,空
38,TEXT_COMGRD001_01105_TODO_14,空
39,TEXT_COMGRD001_01105_TODO_15,空
40,TEXT_COMGRD001_01105_TODO_16,空
41,TEXT_COMGRD001_01105_TODO_17,空
42,TEXT_COMGRD001_01105_TODO_18,空
43,TEXT_COMGRD001_01105_TODO_19,空
44,TEXT_COMGRD001_01105_TODO_20,空
45,TEXT_COMGRD001_01105_TODO_21,空
46,TEXT_COMGRD001_01105_TODO_22,空
47,TEXT_COMGRD001_01105_TODO_23,空
48,TEXT_COMGRD001_01105_VORSAILE_000_000,听我说，<hex:022903EB0203><hex:020834E1E93601FF2C><hex:020828E3E93680FF20><hex:02281CFF17>GCRankGridaniaMaleText<hex:E9360103><hex:FF01><hex:03><hex:FF01><hex:03>。<hex:02100103>我们双蛇党对你抱有很大的期望。
49,TEXT_COMGRD001_01105_VORSAILE_000_001,在眼下这混乱的时代，<hex:02100103>你所拥有的能力能够引导世界走向和平与安定……<hex:02100103>我们都是这么认为的。
50,TEXT_COMGRD001_01105_VORSAILE_000_002,虽然你的前途无量，但要在这个动荡的时代生存下去，<hex:02100103>你必须要继续进行更进一步的磨练才行。
51,TEXT_COMGRD001_01105_VORSAILE_000_003,因此，我想要给你介绍一个地方。<hex:02100103>那就是由艾欧泽亚城邦军事同盟共同设立的练兵所，<hex:02100103>大国防联军的兵将们共同操练的地方。
52,TEXT_COMGRD001_01105_VORSAILE_000_004,名字叫……狼狱水上竞技场！<hex:02100103>是各路强者为提高对战实力而日夜奋战的地方！
53,TEXT_COMGRD001_01105_VORSAILE_000_005,我联系过那边了，并告诉他们已经允许你利用那座设施。<hex:02100103>你只要和接待处的贝尔克雅说一声，<hex:02100103>就可以立刻参加模拟战了。
54,TEXT_COMGRD001_01105_VORSAILE_000_006,狼狱水上竞技场在拉诺西亚的近海。<hex:02100103>你可以在拉诺西亚低地的莫拉比造船厂乘坐渡船去那里。
55,TEXT_COMGRD001_01105_BERKOEYA_000_010,我是贝尔克雅·鲁特阿尔辛！<hex:02100103>是这座饿狼们的牢狱——“狼狱水上竞技场”的训练教官！
56,TEXT_COMGRD001_01105_BERKOEYA_000_011,目前此处正在举行由各国的大国防联军人员<hex:02100103>和来自冒险者部队的志愿者参加的共同训练……<hex:02100103>水晶冲突！！
57,TEXT_COMGRD001_01105_BERKOEYA_000_012,也就是人与人之间的战斗训练！<hex:02100103>这里无关所属、军衔乃至过去的名声，<hex:02100103>只需用獠牙和利爪去证明自己……是彰显热血本能的战斗！！
58,TEXT_COMGRD001_01105_BERKOEYA_000_013,听好了！磨尖你的獠牙和利爪！<hex:02100103>在这里进行战斗和磨练，成为一匹撕咬敌人的猛犬……<hex:02100103>不，成为一匹狰狞凶猛的饿狼吧！
59,TEXT_COMGRD001_01105_BERKOEYA_000_014,你如果不想变成别人嘴下的肉，<hex:02100103>就去跟外面的负责人交流一下吧……<hex:02100103>可以从中了解到很多关于水晶冲突的基本情况！
